,Depth comp [mcd],Age [ka BP],SS [µm] (Plus fine sand (mean)),63-10 µm sort silt [%] (Plus fine sand (mean)),SS [µm],63-10 µm sort silt [%],SS_dHolocene,SSFS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,dU_ssfs_dhol_mccave,dU_ssfs_dhol_mccave_2std,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_wu_SSFS,pct_dU_dhol_wu_SSFS,dU_dhol_culp
864,8.74,61.76,37.28,73.31,31.21,68.67,-3.1231428571428594,-9.935999999999993,-4.247474285714289,-0.5933971428571434,-13.51295999999999,-1.8878399999999989,-2.373588571428573,-9.096583060100201,-7.5513599999999945,-21.043713995255832,-4.4036314285714315
865,8.75,61.87,37.3,74.84,31.74,70.71,-2.593142857142862,-9.915999999999997,-3.5266742857142925,-0.49269714285714317,-13.485759999999997,-1.8840399999999988,-1.970788571428575,-7.552885175507229,-7.536159999999998,-21.00135547272111,-3.656331428571435
866,8.76,61.98,36.48,71.58,31.21,67.41,-3.1231428571428594,-10.735999999999997,-4.247474285714289,-0.5933971428571434,-14.600959999999997,-2.039839999999998,-2.373588571428573,-9.096583060100201,-8.159359999999998,-22.738054896645203,-4.4036314285714315
867,8.77,62.1,39.85,78.37,32.64,73.37,-1.6931428571428597,-7.3659999999999926,-2.3026742857142892,-0.32169714285714335,-10.01775999999999,-1.3995399999999982,-1.2867885714285734,-4.931511409217257,-5.598159999999995,-15.600643849542518,-2.387331428571432
868,8.78,62.21,37.55,74.18,31.29,69.47,-3.043142857142861,-9.665999999999997,-4.138674285714291,-0.5781971428571433,-13.145759999999997,-1.8365399999999976,-2.3127885714285745,-8.86357205865221,-7.346159999999998,-20.471873941036932,-4.290831428571434
869,8.79,62.32,33.83,69.23,29.94,66.03,-4.393142857142859,-13.385999999999996,-5.974674285714289,-0.8346971428571424,-18.204959999999996,-2.543339999999997,-3.338788571428573,-12.795632708087151,-10.173359999999997,-28.350559132497455,-6.194331428571431
870,8.8,62.43,37.48,75.5,31.56,71.19,-2.7731428571428616,-9.735999999999997,-3.771474285714292,-0.5268971428571434,-13.240959999999998,-1.8498399999999986,-2.107588571428575,-8.077159928765221,-7.399359999999998,-20.6201287699085,-3.9101314285714346
871,8.81,62.54,41.04,79.82,33.06,74.57,-1.273142857142858,-6.175999999999995,-1.731474285714287,-0.2418971428571428,-8.399359999999994,-1.1734399999999976,-0.9675885714285721,-3.708203651615268,-4.693759999999996,-13.080311758725847,-1.7951314285714297
872,8.82,62.65,43.07,81.05,33.83,75.2,-0.503142857142862,-4.145999999999994,-0.6842742857142924,-0.09559714285714371,-5.638559999999992,-0.7877399999999986,-0.38238857142857513,-1.4654727626783093,-3.150959999999995,-8.780921721450344,-0.7094314285714354
873,8.83,62.76,37.72,72.68,31.39,67.77,-2.9431428571428597,-9.495999999999995,-4.002674285714289,-0.5591971428571432,-12.914559999999994,-1.8042399999999983,-2.2367885714285736,-8.57230830684221,-7.216959999999997,-20.11182649949169,-4.149831428571432
874,8.84,62.87,43.69,81.44,33.88,75.31,-0.45314285714285774,-3.5259999999999962,-0.6162742857142866,-0.08609714285714298,-4.795359999999995,-0.6699399999999995,-0.3443885714285719,-1.3198408867732987,-2.6797599999999973,-7.467807522873596,-0.6389314285714294
875,8.85,62.98,38.79,79.64,32.36,75.44,-1.9731428571428609,-8.425999999999995,-2.683474285714291,-0.3748971428571437,-11.459359999999993,-1.6009399999999996,-1.4995885714285744,-5.74704991428525,-6.403759999999997,-17.845645543883425,-2.7821314285714336
876,8.86,63.09,36.68,72.1,31.38,67.94,-2.9531428571428613,-10.535999999999994,-4.0162742857142915,-0.5610971428571441,-14.328959999999993,-2.0018399999999996,-2.2443885714285745,-8.601434682023212,-8.007359999999995,-22.314469671297854,-4.163931428571434
877,8.87,63.2,34.4,71.67,30.23,68.4,-4.10314285714286,-12.815999999999995,-5.58027428571429,-0.7795971428571429,-17.429759999999995,-2.435039999999997,-3.1183885714285737,-11.950967827838165,-9.740159999999996,-27.143341240257534,-5.785431428571432
878,8.88,63.31,36.52,73.21,30.79,68.84,-3.543142857142861,-10.69599999999999,-4.818674285714292,-0.673197142857143,-14.546559999999989,-2.032239999999998,-2.6927885714285744,-10.31989081770219,-8.128959999999994,-22.653337851575724,-4.995831428571434
879,8.89,63.42,35.32,70.86,30.74,67.19,-3.593142857142862,-11.895999999999994,-4.886674285714292,-0.682697142857144,-16.178559999999994,-2.260239999999996,-2.730788571428575,-10.465522693607191,-9.040959999999995,-25.194849203659764,-5.066331428571435
880,8.9,63.53,34.68,68.94,30.08,65.17,-4.253142857142862,-12.535999999999994,-5.784274285714293,-0.8080971428571431,-17.048959999999994,-2.381839999999997,-3.232388571428575,-12.387863455553164,-9.527359999999996,-26.550321924771257,-5.996931428571435
881,8.91,63.64,33.15,68.07,29.3,64.89,-5.03314285714286,-14.065999999999995,-6.84507428571429,-0.9562971428571423,-19.129759999999994,-2.672539999999998,-3.825188571428573,-14.659720719671126,-10.690159999999997,-29.79074889867841,-7.096731428571432
882,8.92,63.75,32.22,64.46,28.97,61.61,-5.363142857142861,-14.995999999999995,-7.293874285714292,-1.0189971428571436,-20.394559999999995,-2.849239999999998,-4.075988571428574,-15.62089110064412,-11.396959999999996,-31.76042019654354,-7.5620314285714345
883,8.93,63.86,34.28,68.09,29.75,64.33,-4.58314285714286,-12.935999999999993,-6.233074285714291,-0.8707971428571426,-17.59295999999999,-2.4578399999999974,-3.483188571428574,-13.349033836526147,-9.831359999999995,-27.39749237546593,-6.462231428571433
884,8.94,63.97,35.85,70.04,30.68,65.85,-3.6531428571428606,-11.365999999999993,-4.9682742857142905,-0.6940971428571432,-15.457759999999992,-2.159539999999998,-2.776388571428574,-10.640280944693185,-8.638159999999994,-24.07234835648931,-5.150931428571433
885,8.95,64.09,33.78,68.29,29.93,65.09,-4.403142857142861,-13.435999999999993,-5.988274285714291,-0.8365971428571433,-18.27295999999999,-2.5528399999999998,-3.346388571428574,-12.824759083268155,-10.211359999999996,-28.45645543883429,-6.2084314285714335
886,8.96,64.2,36.44,71.64,31.03,67.37,-3.303142857142859,-10.775999999999996,-4.492274285714289,-0.6275971428571427,-14.655359999999996,-2.04744,-2.510388571428573,-9.620857813358194,-8.189759999999998,-22.82277194171467,-4.6574314285714316
887,8.97,64.31,41.48,80.41,33.02,75.0,-1.3131428571428572,-5.735999999999997,-1.785874285714286,-0.24949714285714264,-7.800959999999996,-1.0898399999999988,-0.9979885714285714,-3.824709152339264,-4.359359999999998,-12.148424262961704,-1.8515314285714286
888,8.98,64.42,37.28,74.41,31.11,69.82,-3.223142857142861,-9.935999999999993,-4.383474285714291,-0.6123971428571435,-13.51295999999999,-1.8878399999999989,-2.449588571428574,-9.3878468119102,-7.5513599999999945,-21.043713995255832,-4.544631428571433
889,9.0,64.61,39.52,75.01,31.74,69.27,-2.593142857142862,-7.695999999999991,-3.5266742857142925,-0.49269714285714317,-10.466559999999989,-1.4622399999999978,-1.970788571428575,-7.552885175507229,-5.848959999999993,-16.299559471365622,-3.656331428571435
890,9.01,64.71,35.1,67.99,29.61,63.45,-4.723142857142861,-12.115999999999993,-6.423474285714291,-0.8973971428571437,-16.47775999999999,-2.302039999999998,-3.5895885714285742,-13.756803089060144,-9.208159999999994,-25.66079295154184,-6.6596314285714335
891,9.02,64.81,36.38,71.84,30.48,67.24,-3.85314285714286,-10.835999999999991,-5.24027428571429,-0.7320971428571434,-14.73695999999999,-2.0588399999999965,-2.9283885714285733,-11.222808448313174,-8.235359999999993,-22.949847509318857,-5.4329314285714325
892,9.03,64.91,35.13,69.24,30.16,65.19,-4.17314285714286,-12.085999999999991,-5.67547428571429,-0.7928971428571439,-16.43695999999999,-2.296339999999997,-3.1715885714285736,-12.154852454105162,-9.185359999999994,-25.597255167739736,-5.884131428571433
893,9.04,65.01,36.39,74.27,30.61,69.98,-3.723142857142861,-10.825999999999993,-5.063474285714291,-0.7073971428571442,-14.723359999999992,-2.0569399999999973,-2.8295885714285745,-10.844165570960183,-8.227759999999995,-22.928668248051494,-5.249631428571433
894,9.05,65.11,32.8,66.49,29.28,63.49,-5.053142857142859,-14.415999999999997,-6.872274285714289,-0.9600971428571432,-19.605759999999997,-2.7390399999999993,-3.840388571428573,-14.717973470033124,-10.956159999999997,-30.532023043036254,-7.124931428571431
895,9.06,65.21,34.21,67.35,29.5,63.42,-4.83314285714286,-13.005999999999993,-6.5730742857142905,-0.9182971428571429,-17.688159999999993,-2.4711399999999983,-3.673188571428574,-14.077193216051137,-9.884559999999995,-27.545747204337506,-6.814731428571433
896,9.07,65.31,31.91,64.09,28.62,61.21,-5.713142857142859,-15.305999999999994,-7.769874285714289,-1.0854971428571432,-20.816159999999993,-2.9081399999999995,-4.3419885714285735,-16.640314231979104,-11.632559999999996,-32.41697729583192,-8.055531428571431
897,9.08,65.41,33.99,67.3,29.42,63.48,-4.913142857142859,-13.225999999999992,-6.681874285714288,-0.933497142857143,-17.987359999999992,-2.512939999999997,-3.7339885714285725,-14.310204217499129,-10.051759999999994,-28.011690952219574,-6.92753142857143
898,9.09,65.51,32.54,65.15,29.09,62.16,-5.24314285714286,-14.675999999999995,-7.13067428571429,-0.9961971428571434,-19.959359999999993,-2.788439999999998,-3.984788571428574,-15.271374598472121,-11.153759999999997,-31.082683835987794,-7.392831428571433
899,9.1,65.6,31.91,65.06,28.96,62.48,-5.373142857142859,-15.305999999999994,-7.30747428571429,-1.0208971428571436,-20.816159999999993,-2.9081399999999995,-4.083588571428574,-15.650017475825114,-11.632559999999996,-32.41697729583192,-7.576131428571431
900,9.11,65.7,34.77,68.89,29.44,64.55,-4.893142857142859,-12.44599999999999,-6.654674285714289,-0.929697142857143,-16.926559999999988,-2.3647399999999976,-3.718788571428573,-14.25195146713713,-9.458959999999994,-26.359708573364948,-6.899331428571431
901,9.12,65.8,33.87,67.66,29.45,63.98,-4.883142857142861,-13.345999999999997,-6.641074285714291,-0.9277971428571439,-18.150559999999995,-2.5357400000000005,-3.7111885714285746,-14.222825091956137,-10.142959999999997,-28.265842087427984,-6.8852314285714336
902,9.13,65.9,32.31,65.47,29.02,62.61,-5.313142857142861,-14.905999999999992,-7.2258742857142915,-1.0094971428571435,-20.27215999999999,-2.832139999999999,-4.037988571428574,-15.475259224739121,-11.328559999999994,-31.569806845137233,-7.491531428571434
903,9.14,66.0,32.08,65.18,28.77,62.32,-5.563142857142861,-15.135999999999996,-7.565874285714291,-1.056997142857143,-20.584959999999995,-2.87584,-4.2279885714285745,-16.20341860426411,-11.503359999999997,-32.05692985428668,-7.844031428571433
904,9.15,66.1,34.52,69.84,29.67,65.95,-4.663142857142859,-12.69599999999999,-6.3418742857142885,-0.8859971428571427,-17.266559999999988,-2.412239999999997,-3.5439885714285726,-13.582044837974138,-9.648959999999994,-26.88919010504912,-6.57503142857143
905,9.16,66.2,36.7,73.39,30.56,68.75,-3.7731428571428616,-10.515999999999991,-5.131474285714292,-0.7168971428571433,-14.30175999999999,-1.9980399999999978,-2.8675885714285747,-10.989797446865182,-7.992159999999993,-22.272111148763116,-5.320131428571434
906,9.17,66.3,33.39,65.33,29.25,61.77,-5.08314285714286,-13.825999999999993,-6.91307428571429,-0.9657971428571432,-18.80335999999999,-2.626940000000001,-3.863188571428574,-14.805352595576126,-10.507759999999996,-29.2824466282616,-7.167231428571433
907,9.18,66.4,35.91,69.72,30.19,65.09,-4.143142857142859,-11.305999999999997,-5.634674285714289,-0.7871971428571429,-15.376159999999997,-2.1481399999999997,-3.148788571428573,-12.067473328562162,-8.592559999999999,-23.945272788885124,-5.841831428571431
908,9.19,66.5,41.85,80.35,33.25,74.81,-1.0831428571428603,-5.3659999999999926,-1.47307428571429,-0.20579714285714346,-7.2977599999999905,-1.0195399999999983,-0.8231885714285738,-3.154802523176282,-4.078159999999994,-11.364791596069116,-1.527231428571433
909,9.2,66.59,39.23,79.39,32.45,74.87,-1.8831428571428575,-7.985999999999997,-2.5610742857142865,-0.3577971428571427,-10.860959999999997,-1.517339999999999,-1.4311885714285717,-5.484912537656243,-6.069359999999998,-16.91375804811928,-2.6552314285714287
910,9.21,66.69,37.96,78.17,31.75,73.97,-2.5831428571428603,-9.255999999999993,-3.51307428571429,-0.4907971428571436,-12.588159999999991,-1.758639999999998,-1.963188571428574,-7.523758800326225,-7.034559999999995,-19.60352422907488,-3.642231428571433
911,9.22,66.79,39.01,79.61,32.34,75.2,-1.9931428571428569,-8.205999999999996,-2.7106742857142856,-0.37869714285714284,-11.160159999999996,-1.5591399999999975,-1.5147885714285712,-5.805302664647236,-6.236559999999997,-17.379701796001353,-2.8103314285714283
912,9.23,66.89,36.5,75.63,31.4,71.94,-2.9331428571428617,-10.715999999999994,-3.9890742857142922,-0.5572971428571436,-14.573759999999993,-2.03604,-2.229188571428575,-8.543181931661215,-8.144159999999996,-22.69569637411046,-4.135731428571435
913,9.24,66.99,38.9,79.16,32.28,74.72,-2.053142857142859,-8.315999999999995,-2.7922742857142886,-0.39009714285714336,-11.309759999999995,-1.5800399999999986,-1.560388571428573,-5.980060915733241,-6.320159999999997,-17.612673669942385,-2.8949314285714314
914,9.25,67.09,37.24,76.81,31.98,73.09,-2.35314285714286,-9.975999999999992,-3.20027428571429,-0.44709714285714286,-13.56735999999999,-1.8954399999999971,-1.7883885714285734,-6.853852171163231,-7.581759999999994,-21.1284310403253,-3.3179314285714323
915,9.26,67.19,35.52,73.38,30.79,69.78,-3.543142857142861,-11.69599999999999,-4.818674285714292,-0.673197142857143,-15.906559999999988,-2.2222399999999993,-2.6927885714285744,-10.31989081770219,-8.888959999999994,-24.771263978312422,-4.995831428571434
916,9.27,67.29,34.58,73.39,30.42,70.23,-3.9131428571428586,-12.635999999999996,-5.321874285714288,-0.7434971428571426,-17.184959999999997,-2.4008399999999988,-2.9739885714285728,-11.397566699399169,-9.603359999999997,-26.76211453744493,-5.51753142857143
917,9.28,67.39,32.47,69.37,29.16,66.67,-5.17314285714286,-14.745999999999995,-7.03547428571429,-0.9828971428571425,-20.054559999999995,-2.801739999999999,-3.931588571428574,-15.067489972205125,-11.206959999999997,-31.230938664859366,-7.294131428571433
918,9.29,67.49,38.51,75.43,31.39,70.16,-2.9431428571428597,-8.705999999999996,-4.002674285714289,-0.5591971428571432,-11.840159999999996,-1.6541399999999982,-2.2367885714285736,-8.57230830684221,-6.616559999999997,-18.4386648593697,-4.149831428571432
919,9.3,67.58,38.63,76.82,31.04,71.54,-3.293142857142861,-8.585999999999991,-4.478674285714291,-0.6256971428571436,-11.676959999999989,-1.631339999999998,-2.5027885714285745,-9.591731438177199,-6.525359999999994,-18.184513724161285,-4.643331428571434
920,9.31,67.68,33.68,70.48,29.48,67.14,-4.85314285714286,-13.535999999999994,-6.60027428571429,-0.922097142857143,-18.408959999999993,-2.571839999999998,-3.6883885714285736,-14.135445966413135,-10.287359999999996,-28.668248051507955,-6.842931428571432
921,9.32,67.78,33.45,70.85,29.23,67.52,-5.10314285714286,-13.765999999999991,-6.94027428571429,-0.9695971428571433,-18.72175999999999,-2.6155399999999993,-3.8783885714285735,-14.863605345938124,-10.462159999999994,-29.15537106065739,-7.195431428571432
922,9.33,67.88,33.5,70.46,29.42,67.22,-4.913142857142859,-13.715999999999994,-6.681874285714288,-0.933497142857143,-18.653759999999995,-2.6060399999999966,-3.7339885714285725,-14.310204217499129,-10.424159999999995,-29.04947475432056,-6.92753142857143
923,9.34,67.98,33.86,69.36,29.27,65.65,-5.063142857142861,-13.355999999999995,-6.885874285714291,-0.9619971428571432,-18.164159999999995,-2.537639999999996,-3.847988571428574,-14.747099845214128,-10.150559999999995,-28.287021348695347,-7.139031428571434
924,9.35,68.08,29.91,62.37,27.38,60.1,-6.953142857142861,-17.305999999999994,-9.456274285714292,-1.321097142857143,-23.53615999999999,-3.2881399999999985,-5.2843885714285745,-20.25198475442306,-13.152559999999996,-36.65282954930532,-9.803931428571435
925,9.36,68.18,31.19,67.21,28.07,64.6,-6.26314285714286,-16.025999999999993,-8.51787428571429,-1.189997142857143,-21.79535999999999,-3.044939999999997,-4.759988571428574,-18.242264866934082,-12.179759999999995,-33.94188410708234,-8.831031428571432
926,9.37,68.28,32.43,64.46,27.99,60.66,-6.343142857142862,-14.785999999999994,-8.626674285714293,-1.205197142857143,-20.108959999999993,-2.809339999999999,-4.820788571428575,-18.475275868382084,-11.237359999999995,-31.31565570992883,-8.943831428571436
927,9.38,68.38,37.68,71.0,29.76,64.82,-4.573142857142859,-9.535999999999994,-6.219474285714289,-0.8688971428571426,-12.968959999999994,-1.8118399999999983,-3.4755885714285726,-13.319907461345142,-7.247359999999996,-20.19654354456116,-6.448131428571431
928,9.39,68.48,32.85,64.56,28.12,60.52,-6.213142857142859,-14.365999999999993,-8.449874285714289,-1.1804971428571438,-19.53775999999999,-2.7295399999999965,-4.721988571428573,-18.096632991029082,-10.918159999999995,-30.426126736699416,-8.760531428571431
929,9.4,68.57,39.72,72.24,30.51,65.22,-3.8231428571428587,-7.495999999999995,-5.199474285714288,-0.7263971428571434,-10.194559999999994,-1.4242399999999993,-2.9055885714285727,-11.135429322770172,-5.696959999999996,-15.87597424601829,-5.390631428571431
930,9.41,68.67,39.08,71.81,30.43,65.16,-3.9031428571428606,-8.135999999999996,-5.30827428571429,-0.7415971428571435,-11.064959999999996,-1.5458399999999983,-2.966388571428574,-11.368440324218174,-6.183359999999997,-17.23144696712978,-5.503431428571433
931,9.42,68.77,39.18,72.23,30.6,65.65,-3.733142857142859,-8.035999999999994,-5.077074285714288,-0.7092971428571433,-10.928959999999993,-1.5268399999999982,-2.8371885714285727,-10.873291946141176,-6.1073599999999955,-17.019654354456108,-5.263731428571431
932,9.43,68.87,44.69,80.07,32.53,72.3,-1.8031428571428592,-2.5259999999999962,-2.4522742857142887,-0.34259714285714304,-3.4353599999999953,-0.47993999999999915,-1.370388571428573,-5.251901536208251,-1.9197599999999972,-5.349881396136896,-2.5424314285714313
933,9.44,68.97,36.25,72.29,29.84,67.37,-4.49314285714286,-10.965999999999994,-6.110674285714291,-0.8536971428571434,-14.913759999999993,-2.0835399999999993,-3.414788571428574,-13.086896459897151,-8.334159999999995,-23.225177905794638,-6.335331428571433
934,9.45,69.07,37.13,71.34,29.53,65.51,-4.803142857142859,-10.085999999999991,-6.532274285714289,-0.9125971428571429,-13.71695999999999,-1.9163399999999982,-3.650388571428573,-13.989814090508135,-7.6653599999999935,-21.361402914266336,-6.772431428571431
935,9.46,69.17,34.21,69.57,29.19,65.54,-5.143142857142859,-13.005999999999993,-6.9946742857142885,-0.9771971428571433,-17.688159999999993,-2.4711399999999983,-3.908788571428573,-14.980110846662123,-9.884559999999995,-27.545747204337506,-7.251831428571431
936,9.47,69.27,36.06,71.87,29.58,66.85,-4.753142857142862,-11.155999999999992,-6.464274285714293,-0.9030971428571437,-15.17215999999999,-2.1196399999999986,-3.6123885714285753,-13.844182214603146,-8.478559999999995,-23.62758386987461,-6.701931428571435
937,9.48,69.37,34.36,69.0,28.7,64.44,-5.633142857142861,-12.855999999999995,-7.6610742857142915,-1.070297142857144,-17.484159999999992,-2.442640000000001,-4.281188571428574,-16.407303230531106,-9.770559999999996,-27.228058285327002,-7.942731428571434
938,9.49,69.47,35.08,68.06,28.84,62.95,-5.49314285714286,-12.135999999999996,-7.470674285714291,-1.043697142857142,-16.504959999999997,-2.3058399999999963,-4.174788571428574,-15.999533977997112,-9.223359999999996,-25.70315147407658,-7.745331428571433
939,9.5,69.56,34.45,66.62,28.58,61.72,-5.753142857142862,-12.765999999999991,-7.824274285714293,-1.093097142857144,-17.36175999999999,-2.425539999999998,-4.3723885714285755,-16.756819732703107,-9.702159999999994,-27.03744493392069,-8.111931428571435
940,9.51,69.66,33.99,67.97,28.74,63.67,-5.593142857142862,-13.225999999999992,-7.606674285714293,-1.062697142857143,-17.987359999999992,-2.512939999999997,-4.250788571428575,-16.29079772980711,-10.051759999999994,-28.011690952219574,-7.8863314285714345
941,9.52,69.76,37.74,71.67,30.05,65.71,-4.28314285714286,-9.475999999999992,-5.825074285714289,-0.8137971428571431,-12.88735999999999,-1.8004399999999983,-3.2551885714285733,-12.475242581096156,-7.201759999999994,-20.06946797695695,-6.039231428571432
942,9.53,69.86,40.98,75.54,31.05,68.49,-3.2831428571428596,-6.235999999999997,-4.465074285714289,-0.6237971428571436,-8.480959999999996,-1.1848399999999994,-2.4951885714285735,-9.562605062996196,-4.739359999999998,-13.207387326330053,-4.6292314285714316
943,9.54,69.96,36.45,73.3,30.48,68.77,-3.85314285714286,-10.765999999999991,-5.24027428571429,-0.7320971428571434,-14.641759999999989,-2.0455399999999972,-2.9283885714285733,-11.222808448313174,-8.182159999999993,-22.80159268044729,-5.4329314285714325
944,9.55,70.06,38.51,75.84,31.49,70.69,-2.843142857142862,-8.705999999999996,-3.8666742857142924,-0.5401971428571435,-11.840159999999996,-1.6541399999999982,-2.160788571428575,-8.281044555032217,-6.616559999999997,-18.4386648593697,-4.008831428571435
945,9.56,70.16,40.97,78.2,31.99,72.11,-2.343142857142862,-6.245999999999995,-3.1866742857142922,-0.44519714285714374,-8.494559999999995,-1.1867399999999986,-1.780788571428575,-6.824725795982238,-4.746959999999996,-13.228566587597415,-3.303831428571435
946,9.57,70.26,40.94,77.35,31.81,71.02,-2.5231428571428616,-6.275999999999996,-3.431474285714292,-0.4793971428571435,-8.535359999999995,-1.1924399999999995,-1.9175885714285748,-7.3490005492402295,-4.769759999999997,-13.29210437139952,-3.5576314285714346
947,9.58,70.36,35.35,72.07,30.01,67.95,-4.323142857142859,-11.865999999999993,-5.879474285714288,-0.8213971428571432,-16.13775999999999,-2.2545399999999987,-3.2855885714285726,-12.591748081820153,-9.018159999999995,-25.131311419857667,-6.095631428571431
948,9.59,70.46,34.31,68.6,28.93,64.22,-5.403142857142861,-12.905999999999992,-7.348274285714291,-1.0265971428571437,-17.55215999999999,-2.4521399999999964,-4.106388571428574,-15.737396601368115,-9.808559999999995,-27.333954591663833,-7.618431428571433
949,9.6,70.55,36.25,72.79,29.65,67.76,-4.683142857142862,-10.965999999999994,-6.369074285714293,-0.8897971428571436,-14.913759999999993,-2.0835399999999993,-3.559188571428575,-13.640297588336148,-8.334159999999995,-23.225177905794638,-6.603231428571434
950,9.61,70.65,37.75,70.99,29.9,64.85,-4.433142857142862,-9.465999999999994,-6.029074285714293,-0.8422971428571433,-12.873759999999992,-1.7985399999999991,-3.369188571428575,-12.912138208811157,-7.194159999999996,-20.048288715689587,-6.250731428571434
951,9.62,70.75,41.46,77.41,31.48,70.59,-2.85314285714286,-5.755999999999993,-3.8802742857142896,-0.542097142857143,-7.828159999999992,-1.0936399999999988,-2.1683885714285736,-8.310170930213213,-4.3745599999999945,-12.19078278549643,-4.022931428571432
952,9.63,70.85,36.71,71.42,29.93,66.1,-4.403142857142861,-10.505999999999993,-5.988274285714291,-0.8365971428571433,-14.288159999999992,-1.9961399999999987,-3.346388571428574,-12.824759083268155,-7.984559999999995,-22.250931887495753,-6.2084314285714335
953,9.64,70.95,36.56,71.3,29.74,65.95,-4.593142857142862,-10.655999999999992,-6.246674285714293,-0.8726971428571435,-14.49215999999999,-2.0246399999999998,-3.490788571428575,-13.378160211707153,-8.098559999999994,-22.568620806506257,-6.476331428571435
954,9.65,71.05,38.38,71.94,30.39,65.73,-3.9431428571428597,-8.835999999999991,-5.36267428571429,-0.7491971428571427,-12.016959999999989,-1.6788399999999992,-2.9967885714285734,-11.48494582494217,-6.715359999999993,-18.71399525584546,-5.559831428571432
955,9.66,71.15,38.97,71.61,30.18,64.84,-4.153142857142861,-8.245999999999995,-5.648274285714291,-0.7890971428571429,-11.214559999999993,-1.5667399999999994,-3.156388571428574,-12.096599703743165,-6.2669599999999965,-17.464418841070817,-5.8559314285714335
956,9.67,71.25,39.55,73.11,30.57,66.37,-3.76314285714286,-7.665999999999997,-5.11787428571429,-0.7149971428571433,-10.425759999999997,-1.4565399999999986,-2.8599885714285738,-10.960671071684178,-5.826159999999998,-16.236021687563536,-5.3060314285714325
957,9.68,71.35,39.31,71.67,30.43,64.83,-3.9031428571428606,-7.905999999999992,-5.30827428571429,-0.7415971428571435,-10.75215999999999,-1.502139999999999,-2.966388571428574,-11.368440324218174,-6.008559999999994,-16.74432395798033,-5.503431428571433
958,9.69,71.52,39.54,71.09,30.7,64.14,-3.633142857142861,-7.675999999999995,-4.941074285714292,-0.6902971428571432,-10.439359999999994,-1.4584399999999995,-2.7611885714285744,-10.582028194331187,-5.833759999999996,-16.257200948830896,-5.122731428571433
959,9.7,71.69,39.37,74.43,31.78,68.61,-2.553142857142859,-7.8459999999999965,-3.4722742857142888,-0.4850971428571431,-10.670559999999996,-1.4907399999999988,-1.940388571428573,-7.436379674783222,-5.962959999999997,-16.617248390376137,-3.599931428571431
960,9.71,71.86,41.55,73.15,31.69,65.63,-2.643142857142859,-5.665999999999997,-3.5946742857142886,-0.5021971428571432,-7.705759999999996,-1.0765399999999996,-2.008788571428573,-7.698517051412218,-4.3061599999999975,-12.000169434090134,-3.726831428571431
961,9.72,72.04,42.26,75.54,31.87,68.09,-2.4631428571428593,-4.955999999999996,-3.349874285714289,-0.467997142857143,-6.740159999999995,-0.9416399999999987,-1.8719885714285731,-7.174242298154226,-3.766559999999997,-10.496441884107076,-3.4730314285714314
962,9.73,72.21,46.1,79.98,32.67,71.35,-1.6631428571428586,-1.1159999999999926,-2.261874285714288,-0.31599714285714287,-1.51775999999999,-0.21203999999999845,-1.2639885714285726,-4.844132283674255,-0.8481599999999944,-2.363605557438141,-2.3450314285714304
963,9.74,72.38,50.2,81.08,32.93,70.41,-1.4031428571428606,2.984000000000009,-1.9082742857142905,-0.2665971428571434,4.058240000000012,0.5669600000000017,-1.0663885714285741,-4.0868465289682705,2.2678400000000067,6.319891562182331,-1.9784314285714333
964,9.75,72.55,44.87,77.78,32.63,69.42,-1.7031428571428577,-2.3459999999999965,-2.316274285714287,-0.3235971428571429,-3.1905599999999956,-0.4457399999999989,-1.2943885714285719,-4.9606377843982505,-1.7829599999999974,-4.96865469332429,-2.401431428571429
965,9.76,72.73,43.65,77.6,32.24,69.81,-2.0931428571428583,-3.5659999999999954,-2.8466742857142875,-0.39769714285714297,-4.8497599999999945,-0.6775399999999987,-1.5907885714285723,-6.096566416457237,-2.7101599999999966,-7.5525245679430615,-2.95133142857143
966,9.77,72.9,43.27,77.07,32.09,69.36,-2.243142857142857,-3.945999999999991,-3.0506742857142854,-0.4261971428571427,-5.366559999999988,-0.7497399999999974,-1.7047885714285713,-6.533462044172228,-2.998959999999993,-8.357336496102999,-3.162831428571428
967,9.78,73.07,44.28,78.07,32.45,70.08,-1.8831428571428575,-2.935999999999993,-2.5610742857142865,-0.3577971428571427,-3.9929599999999907,-0.5578399999999983,-1.4311885714285717,-5.484912537656243,-2.2313599999999947,-6.218231108098935,-2.6552314285714287
968,9.79,73.24,43.76,77.34,31.98,69.32,-2.35314285714286,-3.455999999999996,-3.20027428571429,-0.44709714285714286,-4.700159999999995,-0.6566399999999986,-1.7883885714285734,-6.853852171163231,-2.626559999999997,-7.3195526940020255,-3.3179314285714323
969,9.8,73.42,43.39,76.09,31.67,67.9,-2.6631428571428586,-3.8259999999999934,-3.621874285714288,-0.5059971428571428,-5.203359999999991,-0.726939999999999,-2.0239885714285726,-7.756769801774216,-2.9077599999999952,-8.103185360894601,-3.7550314285714306
970,9.81,73.59,43.15,73.84,30.78,64.88,-3.553142857142859,-4.065999999999995,-4.832274285714289,-0.6750971428571431,-5.529759999999994,-0.7725399999999985,-2.700388571428573,-10.349017192883183,-3.0901599999999965,-8.61148763131141,-5.009931428571431
