,Age [ka BP],ln(Zr/Rb),SS [um],ACC strength [m/s],ACC strength [%],SS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,pct_dU_dHol_mccave,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_culp
5610,2805.5,1.28,15.9118,6.2403,78.951,-0.7647695652173958,-1.0400866086956584,-0.14530621739130511,-4.585892573569139,-0.5812248695652208,-4.585892573569138,-1.078325086956528
5611,2806.0,1.2944,15.9466,6.2994,79.699,-0.7299695652173952,-0.9927586086956576,-0.13869421739130494,-4.3772165634106495,-0.5547768695652203,-4.3772165634106495,-1.0292570869565272
5612,2806.5,1.3088,15.9813,6.3581,80.441,-0.6952695652173961,-0.9455666086956588,-0.13210121739130531,-4.169140196959521,-0.528404869565221,-4.169140196959521,-0.9803300869565285
5613,2807.0,1.2812,15.9147,6.2452,79.013,-0.7618695652173955,-1.036142608695658,-0.14475521739130492,-4.56850290605593,-0.5790208695652206,-4.5685029060559295,-1.0742360869565275
5614,2807.5,1.259,15.8613,6.1548,77.869,-0.8152695652173954,-1.1087666086956578,-0.15490121739130513,-4.888712645781881,-0.6196048695652204,-4.88871264578188,-1.1495300869565275
5615,2808.0,1.2377,15.8101,6.068,76.771,-0.866469565217395,-1.1783986086956573,-0.1646292173913051,-5.1957302239460885,-0.6585168695652203,-5.1957302239460885,-1.2217220869565268
5616,2808.5,1.222,15.7722,6.0038,75.959,-0.9043695652173955,-1.229942608695658,-0.1718302173913051,-5.422995189032489,-0.6873208695652206,-5.422995189032489,-1.2751610869565275
5617,2809.0,1.2124,15.7491,5.9646,75.463,-0.927469565217395,-1.2613586086956572,-0.17621921739130508,-5.5615128854307905,-0.7048768695652202,-5.5615128854307905,-1.3077320869565268
5618,2809.5,1.209,15.7409,5.9507,75.287,-0.9356695652173954,-1.272510608695658,-0.17777721739130503,-5.610683669433655,-0.7111088695652206,-5.610683669433655,-1.3192940869565275
5619,2810.0,1.2252,15.78,6.017,76.126,-0.896569565217396,-1.2193346086956587,-0.17034821739130512,-5.376222979859038,-0.6813928695652209,-5.376222979859037,-1.2641630869565281
5620,2810.5,1.2278,15.7862,6.0275,76.259,-0.8903695652173962,-1.210902608695659,-0.16917021739130522,-5.339045070003216,-0.6766808695652211,-5.339045070003216,-1.2554210869565285
5621,2811.0,1.2155,15.7566,5.9773,75.624,-0.9199695652173947,-1.251158608695657,-0.17479421739130485,-5.516539607379391,-0.69917686956522,-5.516539607379391,-1.2971570869565265
5622,2811.5,1.2434,15.8237,6.091,77.063,-0.8528695652173948,-1.159902608695657,-0.16204521739130495,-5.114178679746219,-0.64818086956522,-5.114178679746219,-1.2025460869565265
5623,2812.0,1.2778,15.9066,6.2316,78.841,-0.7699695652173961,-1.0471586086956588,-0.14629421739130533,-4.617074046351444,-0.5851768695652211,-4.617074046351444,-1.0856570869565285
5624,2812.5,1.3421,16.0614,6.494,82.16,-0.6151695652173963,-0.836630608695659,-0.11688221739130533,-3.6888255873705935,-0.4675288695652212,-3.6888255873705944,-0.8673890869565287
5625,2813.0,1.3898,16.1763,6.6886,84.623,-0.5002695652173941,-0.680366608695656,-0.09505121739130484,-2.9998349676231664,-0.3802048695652195,-2.9998349676231664,-0.7053800869565257
5626,2813.5,1.4372,16.2905,6.8821,87.072,-0.3860695652173938,-0.5250546086956556,-0.07335321739130485,-2.315041853827214,-0.2934128695652193,-2.315041853827214,-0.5443580869565252
5627,2814.0,1.5232,16.4974,7.2329,91.509,-0.17916956521739635,-0.24367060869565907,-0.03404221739130528,-1.0743790233160024,-0.13616886956522123,-1.0743790233160022,-0.25262908695652886
5628,2814.5,1.5578,16.5808,7.3742,93.297,-0.09576956521739532,-0.13024660869565766,-0.018196217391305114,-0.5742761713844526,-0.07278486956522044,-0.5742761713844526,-0.1350350869565274
5629,2815.0,1.5808,16.636,7.4679,94.482,-0.040569565217396075,-0.05517460869565867,-0.007708217391305255,-0.2432728449261694,-0.030832869565221018,-0.24327284492616938,-0.05720308695652846
5630,2815.5,1.6192,16.7285,7.6246,96.465,0.05193043478260506,0.0706253913043429,0.00986678260869496,0.3113975843744103,0.03946713043477985,0.31139758437441023,0.07322191304347313
5631,2816.0,1.6697,16.85,7.8305,99.071,0.1734304347826061,0.23586539130434434,0.03295178260869516,1.0399646888070608,0.13180713043478065,1.0399646888070608,0.2445369130434746
5632,2816.5,1.706,16.9375,7.9788,100.946,0.2609304347826047,0.3548653913043424,0.04957678260869486,1.5646529327400267,0.19830713043477957,1.5646529327400267,0.3679119130434726
5633,2817.0,1.7046,16.9342,7.9732,100.875,0.2576304347826053,0.3503773913043432,0.04894978260869498,1.544864690397415,0.19579913043478,1.544864690397415,0.3632589130434734
5634,2817.5,1.7126,16.9535,8.006,101.29,0.27693043478260293,0.37662539130434003,0.05261678260869451,1.6605959259163316,0.21046713043477822,1.6605959259163312,0.3904719130434701
5635,2818.0,1.7356,17.0087,8.0995,102.474,0.33213043478260573,0.45169739130434383,0.06310478260869512,1.991599252374636,0.25241913043478037,1.991599252374636,0.4683039130434741
5636,2818.5,1.7114,16.9505,8.0008,101.224,0.27393043478260637,0.37254539130434466,0.05204678260869522,1.6426066146957927,0.20818713043478085,1.6426066146957927,0.38624191304347494
5637,2819.0,1.6972,16.9164,7.943,100.494,0.23983043478260413,0.32616939130434164,0.04556778260869476,1.4381281104887575,0.18227113043477913,1.4381281104887573,0.3381609130434718
5638,2819.5,1.7113,16.9504,8.0007,101.223,0.27383043478260305,0.3724093913043402,0.05202778260869456,1.6420069709884209,0.20811113043477833,1.6420069709884209,0.3861009130434703
5639,2820.0,1.7282,16.9911,8.0696,102.095,0.3145304347826041,0.42776139130434165,0.05976078260869472,1.8860619598806794,0.23904313043477912,1.8860619598806794,0.4434879130434718
5640,2820.5,1.7305,16.9966,8.0789,102.213,0.3200304347826055,0.43524139130434353,0.060805782608695014,1.9190423637850462,0.2432231304347802,1.9190423637850462,0.45124291304347375
5641,2821.0,1.7505,17.0446,8.1603,103.243,0.3680304347826038,0.5005213913043411,0.06992578260869475,2.2068713433139817,0.27970313043477885,2.2068713433139813,0.5189229130434713
5642,2821.5,1.7871,17.1328,8.3099,105.135,0.4562304347826043,0.6204733913043419,0.0866837826086948,2.7357570931984228,0.34673513043477927,2.7357570931984228,0.643284913043472
5643,2822.0,1.838,17.2552,8.5174,107.76,0.5786304347826032,0.7869373913043405,0.10993978260869453,3.4697209909972284,0.43975913043477843,3.4697209909972284,0.8158689130434705
5644,2822.5,1.8295,17.2349,8.4829,107.324,0.5583304347826044,0.759329391304342,0.10608278260869486,3.347993318404785,0.4243311304347793,3.347993318404785,0.7872459130434721
5645,2823.0,1.7954,17.1527,8.3435,105.561,0.4761304347826041,0.6475373913043416,0.09046478260869473,2.8550861909614635,0.36185913043477913,2.8550861909614635,0.6713439130434717
5646,2823.5,1.8423,17.2658,8.5352,107.986,0.5892304347826034,0.8013533913043407,0.1119537826086946,3.533283223976538,0.4478151304347786,3.533283223976538,0.8308149130434708
5647,2824.0,1.8718,17.3367,8.6554,109.507,0.6601304347826051,0.8977773913043431,0.12542478260869483,3.958430612489096,0.5016991304347799,3.958430612489096,0.9307839130434732
5648,2824.5,1.8692,17.3306,8.645,109.375,0.6540304347826051,0.889481391304343,0.12426578260869492,3.9218523463406254,0.4970631304347799,3.9218523463406254,0.9221829130434732
5649,2825.0,1.8541,17.2941,8.5832,108.594,0.6175304347826049,0.8398413913043428,0.1173307826086949,3.7029823931571553,0.46932313043477975,3.7029823931571553,0.8707179130434729
5650,2825.5,1.8196,17.2111,8.4425,106.813,0.534530434782603,0.7269613913043401,0.1015607826086945,3.205278116055008,0.4062431304347783,3.205278116055008,0.7536879130434702
5651,2826.0,1.7795,17.1145,8.2788,104.742,0.4379304347826043,0.5955853913043418,0.08320678260869485,2.626022294753012,0.3328271304347793,2.6260222947530125,0.617481913043472
5652,2826.5,1.7311,16.9981,8.0815,102.246,0.32153043478260557,0.4372813913043436,0.06109078260869499,1.928037019395326,0.24436313043478022,1.9280370193953258,0.45335791304347384
5653,2827.0,1.7205,16.9724,8.0379,101.695,0.29583043478260507,0.4023293913043429,0.05620778260869497,1.7739285866058667,0.22483113043477984,1.7739285866058667,0.4171209130434731
5654,2827.5,1.7456,17.0329,8.1405,102.993,0.3563304347826062,0.48460939130434444,0.06770278260869511,2.1367130295538153,0.2708111304347807,2.1367130295538157,0.5024259130434747
5655,2828.0,1.7168,16.9636,8.0231,101.507,0.28703043478260426,0.39036139130434183,0.054535782608694794,1.7211599403588886,0.21814313043477923,1.7211599403588882,0.404712913043472
5656,2828.5,1.6532,16.8103,7.7633,98.22,0.13373043478260627,0.18187339130434454,0.02540878260869517,0.8019061369883295,0.10163513043478076,0.8019061369883294,0.18855991304347483
5657,2829.0,1.5958,16.6721,7.529,95.256,-0.004469565217394944,-0.006078608695657124,-0.0008492173913050398,-0.026801466572101206,-0.0033968695652201574,-0.026801466572101206,-0.006302086956526871
5658,2829.5,1.5664,16.6015,7.4094,93.742,-0.07506956521739383,-0.10209460869565562,-0.014263217391304817,-0.4501499239625858,-0.05705286956521931,-0.45014992396258574,-0.1058480869565253
5659,2830.0,1.5641,16.5958,7.3996,93.619,-0.08076956521739476,-0.10984660869565688,-0.015346217391305012,-0.4843296152816537,-0.06138486956522002,-0.4843296152816537,-0.1138850869565266
5660,2830.5,1.5786,16.6308,7.4589,94.369,-0.045769565217394614,-0.06224660869565668,-0.00869621739130498,-0.2744543177084631,-0.03478486956521991,-0.2744543177084631,-0.0645350869565264
5661,2831.0,1.5961,16.6729,7.5304,95.273,-0.0036695652173968085,-0.00499060869565966,-0.0006972173913053934,-0.022004316913296622,-0.0027888695652215746,-0.022004316913296625,-0.005174086956529499
5662,2831.5,1.6151,16.7187,7.6079,96.254,0.04213043478260303,0.057297391304340126,0.008004782608694583,0.25263250105390495,0.0320191304347783,0.25263250105390495,0.05940391304347027
5663,2832.0,1.6335,16.7629,7.6829,97.203,0.08633043478260305,0.11740939130434015,0.016402782608694585,0.5176750197034761,0.06561113043477831,0.517675019703476,0.12172591304347029
5664,2832.5,1.6446,16.7898,7.7284,97.778,0.1132304347826043,0.15399339130434186,0.021513782608694826,0.6789791769811637,0.08605513043477928,0.6789791769811637,0.15965491304347207
5665,2833.0,1.663,16.834,7.8033,98.726,0.15743043478260432,0.2141053913043419,0.029911782608694815,0.9440216956307349,0.11964713043477929,0.9440216956307349,0.22197691304347208
5666,2833.5,1.6872,16.8923,7.9022,99.977,0.21573043478260345,0.2933933913043407,0.04098878260869465,1.2936139770169286,0.16395513043477863,1.2936139770169286,0.30417991304347086
5667,2834.0,1.7059,16.9372,7.9783,100.94,0.2606304347826054,0.35445739130434334,0.04951978260869505,1.5628540016179748,0.1980791304347801,1.5628540016179748,0.3674889130434736
5668,2834.5,1.7427,17.0258,8.1285,102.84,0.34923043478260496,0.4749533913043428,0.06635378260869496,2.0941383263318185,0.26541513043477977,2.094138326331818,0.49241491304347296
5669,2835.0,1.7652,17.0801,8.2204,104.004,0.4035304347826063,0.5488013913043446,0.0766707826086952,2.4197448594239463,0.3066831304347808,2.4197448594239463,0.5689779130434749
5670,2835.5,1.7437,17.0282,8.1326,102.892,0.3516304347826029,0.47821739130434,0.06680978260869458,2.1085297753082535,0.2672391304347782,2.1085297753082535,0.49579891304347007
5671,2836.0,1.7513,17.0466,8.1637,103.286,0.3700304347826062,0.5032413913043445,0.07030578260869513,2.218864217461036,0.28122313043478075,2.218864217461036,0.5217429130434748
5672,2836.5,1.7351,17.0076,8.0977,102.45,0.33103043478260474,0.4502013913043425,0.06289578260869483,1.9850031715937584,0.2515831304347796,1.9850031715937582,0.46675291304347266
5673,2837.0,1.6868,16.8913,7.9004,99.955,0.21473043478260578,0.29203339130434386,0.04079878260869513,1.2876175399434227,0.1631951304347804,1.2876175399434227,0.3027699130434741
5674,2837.5,1.7005,16.9244,7.9566,100.665,0.24783043478260325,0.3370493913043404,0.04708778260869462,1.4860996070769097,0.18835113043477847,1.48609960707691,0.3494409130434706
5675,2838.0,1.7271,16.9883,8.065,102.037,0.31173043478260354,0.42395339130434084,0.05922878260869463,1.869271936074821,0.2369151304347787,1.8692719360748207,0.43953991304347095
5676,2838.5,1.7481,17.039,8.1508,103.123,0.36243043478260617,0.4929053913043444,0.06886178260869513,2.1732912957022856,0.2754471304347807,2.1732912957022856,0.5110269130434747
5677,2839.0,1.6923,16.9046,7.923,100.241,0.2280304347826032,0.3101213913043404,0.043325782608694574,1.3673701530212194,0.17330313043477844,1.3673701530212194,0.3215229130434705
5678,2839.5,1.657,16.8197,7.7791,98.42,0.14313043478260568,0.19465739130434373,0.027194782608695067,0.8582726454794111,0.10877913043478031,0.8582726454794111,0.20181391304347399
5679,2840.0,1.6862,16.8899,7.8982,99.927,0.2133304347826055,0.2901293913043435,0.04053278260869503,1.2792225280404934,0.16213113043478017,1.2792225280404932,0.30079591304347375
5680,2840.5,1.6664,16.8421,7.8171,98.9,0.1655304347826032,0.2251213913043404,0.031450782608694605,0.9925928359262377,0.12580313043477845,0.9925928359262377,0.23339791304347052
5681,2841.0,1.6628,16.8336,7.8028,98.719,0.15703043478260525,0.21356139130434315,0.02983578260869499,0.9416231208013324,0.11934313043478,0.9416231208013326,0.2214129130434734
5682,2841.5,1.7012,16.926,7.9593,100.699,0.24943043478260307,0.3392253913043402,0.04739178260869459,1.4956939063945403,0.18956713043477832,1.4956939063945403,0.35169691304347034
5683,2842.0,1.7114,16.9506,8.0011,101.228,0.27403043478260614,0.37268139130434436,0.052065782608695155,1.6432062584031435,0.20826313043478067,1.6432062584031435,0.3863829130434746
5684,2842.5,1.7071,16.9402,7.9834,101.004,0.2636304347826055,0.35853739130434353,0.05008978260869501,1.5808433128385349,0.20035913043478018,1.5808433128385349,0.37171891304347376
5685,2843.0,1.6905,16.9003,7.9157,100.148,0.22373043478260612,0.30427339130434433,0.04250878260869517,1.341585473605102,0.17003513043478066,1.3415854736051023,0.3154599130434746
5686,2843.5,1.7338,17.0044,8.0922,102.381,0.3278304347826051,0.445849391304343,0.06228778260869494,1.9658145729584975,0.24915113043477988,1.9658145729584975,0.46224091304347315
5687,2844.0,1.7246,16.9823,8.0548,101.907,0.3057304347826033,0.4157933913043405,0.058088782608694656,1.833293313633701,0.2323551304347785,1.833293313633701,0.43107991304347065
5688,2844.5,1.699,16.9207,7.9503,100.586,0.24413043478260477,0.3320173913043425,0.046384782608694886,1.463912789904896,0.18553913043477963,1.463912789904896,0.3442239130434727
5689,2845.0,1.7633,17.0755,8.2127,103.906,0.39893043478260637,0.5425453913043446,0.07579678260869527,2.392161248885756,0.30318713043478085,2.392161248885756,0.5624919130434749
5690,2845.5,1.7765,17.1074,8.2668,104.59,0.4308304347826031,0.5859293913043402,0.08185778260869458,2.583447591531015,0.32743113043477834,2.583447591531015,0.6074709130434703
5691,2846.0,1.7768,17.108,8.2679,104.604,0.43143043478260523,0.5867453913043431,0.08197178260869498,2.5870454537751395,0.32788713043477996,2.5870454537751395,0.6083169130434734
5692,2846.5,1.7633,17.0755,8.2127,103.906,0.39893043478260637,0.5425453913043446,0.07579678260869527,2.392161248885756,0.30318713043478085,2.392161248885756,0.5624919130434749
5693,2847.0,1.7432,17.0272,8.1308,102.87,0.35063043478260525,0.4768573913043432,0.066619782608695,2.1025333382347475,0.26647913043478,2.1025333382347475,0.4943889130434734
5694,2847.5,1.7448,17.0308,8.137,102.948,0.35423043478260396,0.4817533913043414,0.0673037826086948,2.124120511699411,0.269215130434779,2.124120511699411,0.49946491304347157
5695,2848.0,1.7161,16.962,8.0203,101.471,0.28543043478260444,0.38818539130434204,0.05423178260869482,1.7115656410412579,0.21692713043477937,1.7115656410412579,0.40245691304347225
5696,2848.5,1.7269,16.9877,8.064,102.024,0.31113043478260494,0.42313739130434275,0.059114782608694905,1.8656740738307174,0.23645913043477976,1.8656740738307174,0.43869391304347294
5697,2849.0,1.7526,17.0498,8.1691,103.354,0.37323043478260587,0.507593391304344,0.07091378260869508,2.2380528160962965,0.28365513043478047,2.2380528160962965,0.5262549130434743
5698,2849.5,1.6895,16.8979,7.9117,100.098,0.2213304347826046,0.3010093913043423,0.04205278260869488,1.3271940246286458,0.1682111304347795,1.3271940246286458,0.3120759130434725
5699,2850.0,1.6673,16.8443,7.8208,98.947,0.1677304347826052,0.22811339130434308,0.031868782608694995,1.005784997487993,0.12747513043477995,1.005784997487993,0.2364999130434733
5700,2850.5,1.6542,16.8127,7.7673,98.271,0.13613043478260423,0.18513739130434176,0.025864782608694792,0.8162975859647644,0.10345913043477921,0.8162975859647644,0.19194391304347194
5701,2851.0,1.6519,16.8073,7.7582,98.155,0.13073043478260615,0.17779339130434438,0.024838782608695154,0.7839168257677696,0.09935513043478068,0.7839168257677698,0.18432991304347465
5702,2851.5,1.6486,16.7994,7.7448,97.985,0.12283043478260325,0.16704939130434043,0.023337782608694596,0.7365449728869465,0.09335113043477847,0.7365449728869465,0.17319091304347056
5703,2852.0,1.6286,16.7512,7.6631,96.952,0.07463043478260545,0.10149739130434342,0.014179782608695027,0.44751670594330994,0.05671913043478014,0.44751670594330983,0.10522891304347368
5704,2852.5,1.6113,16.7096,7.5926,96.06,0.033030434782602924,0.04492139130433998,0.006275782608694554,0.198064923684875,0.02510313043477822,0.198064923684875,0.046572913043470124
5705,2853.0,1.617,16.7233,7.6157,96.352,0.04673043478260297,0.06355339130434004,0.008878782608694569,0.2802161115920952,0.035515130434778254,0.2802161115920952,0.06588991304347018
5706,2853.5,1.5931,16.6658,7.5182,95.12,-0.010769565217394472,-0.014646608695656484,-0.002046217391304948,-0.06457902013527253,-0.008184869565219799,-0.06457902013527252,-0.015185086956526206
5707,2854.0,1.5912,16.6613,7.5106,95.023,-0.015269565217394643,-0.020766608695656715,-0.0029012173913049825,-0.09156298696611223,-0.011604869565219928,-0.09156298696611223,-0.021530086956526445
5708,2854.5,1.5897,16.6576,7.5044,94.945,-0.018969565217396678,-0.025798608695659482,-0.00360421739130537,-0.11374980413814734,-0.014416869565221476,-0.11374980413814736,-0.026747086956529314
5709,2855.0,1.6033,16.6902,7.5597,95.644,0.013630434782605505,0.018537391304343488,0.0025897826086950446,0.08173404445860817,0.010359130434780183,0.08173404445860817,0.01921891304347376
5710,2855.5,1.6178,16.7251,7.6188,96.391,0.04853043478260588,0.066001391304344,0.009220782608695119,0.2910096983244482,0.03688313043478047,0.2910096983244482,0.06842791304347429
5711,2856.0,1.6297,16.7538,7.6675,97.008,0.07723043478260294,0.10503339130434,0.014673782608694563,0.46310744233444606,0.05869513043477824,0.46310744233444606,0.10889491304347014
5712,2856.5,1.6369,16.7711,7.6968,97.379,0.09453043478260525,0.12856139130434316,0.017960782608694992,0.5668458037063508,0.07184313043478,0.5668458037063508,0.1332879130434734
5713,2857.0,1.6668,16.843,7.8187,98.921,0.16643043478260466,0.22634539130434236,0.03162178260869489,0.9979896292924142,0.12648713043477955,0.9979896292924142,0.23466691304347256
5714,2857.5,1.6669,16.8434,7.8193,98.929,0.16683043478260373,0.2268893913043411,0.03169778260869471,1.0003882041218166,0.12679113043477883,1.0003882041218164,0.23523091304347124
5715,2858.0,1.6778,16.8697,7.864,99.494,0.19313043478260639,0.2626573913043447,0.03669478260869524,1.1580944991554007,0.14677913043478086,1.1580944991554007,0.27231391304347496
5716,2858.5,1.6931,16.9065,7.9262,100.281,0.22993043478260589,0.31270539130434405,0.043686782608695074,1.378763383460923,0.17474713043478046,1.3787633834609228,0.3242019130434743
5717,2859.0,1.7252,16.9838,8.0573,101.939,0.30723043478260337,0.4178333913043406,0.058373782608694635,1.842287969243981,0.23349513043477857,1.842287969243981,0.43319491304347074
5718,2859.5,1.7267,16.9873,8.0632,102.014,0.31073043478260587,0.42259339130434403,0.05903878260869505,1.8632754990013152,0.23615513043478045,1.863275499001315,0.43812991304347426
5719,2860.0,1.6782,16.8705,7.8653,99.51,0.19393043478260452,0.26374539130434216,0.03684678260869484,1.1628916488142051,0.14738713043477944,1.1628916488142051,0.2734419130434724
5720,2860.5,1.6629,16.8337,7.8028,98.72,0.15713043478260502,0.21369739130434284,0.029854782608694952,0.9422227645086831,0.11941913043477982,0.9422227645086831,0.22155391304347308
5721,2861.0,1.6787,16.8718,7.8674,99.537,0.19523043478260504,0.26551339130434287,0.03709378260869495,1.170687017009784,0.14837513043477984,1.170687017009784,0.2752749130434731
5722,2861.5,1.6742,16.8611,7.8493,99.308,0.1845304347826051,0.250961391304343,0.03506078260869494,1.1065251403231235,0.1402431304347799,1.1065251403231235,0.2601879130434732
5723,2862.0,1.6813,16.8781,7.8781,99.672,0.20153043478260457,0.2740813913043422,0.038290782608694895,1.2084645705729553,0.15316313043477947,1.2084645705729553,0.28415791304347243
5724,2862.5,1.7232,16.9788,8.0489,101.833,0.30223043478260436,0.41103339130434197,0.057423782608694796,1.8123057838763885,0.22969513043477932,1.8123057838763885,0.42614491304347213
5725,2863.0,1.7877,17.1343,8.3124,105.167,0.45773043478260433,0.6225133913043419,0.08696878260869478,2.7447517488087025,0.3478751304347793,2.7447517488087025,0.6453999130434721
5726,2863.5,1.8445,17.271,8.544,108.098,0.5944304347826055,0.8084253913043435,0.11294178260869503,3.5644646967588534,0.4517671304347802,3.5644646967588534,0.8381469130434737
5727,2864.0,1.906,17.419,8.795,111.273,0.7424304347826052,1.009705391304343,0.14106178260869506,4.451937383639767,0.5642471304347799,4.451937383639768,1.0468269130434733
5728,2864.5,1.9946,17.6324,9.1566,115.848,0.9558304347826052,1.2999293913043433,0.1816077826086948,5.731577055128874,0.7264311304347799,5.731577055128874,1.3477209130434733
5729,2865.0,2.0631,17.7973,9.4361,119.384,1.1207304347826046,1.5241933913043424,0.2129387826086948,6.72038952855227,0.8517551304347795,6.720389528552269,1.5802299130434725
5730,2865.5,2.0646,17.8009,9.4422,119.461,1.1243304347826033,1.5290893913043406,0.2136227826086945,6.741976702016933,0.8544911304347785,6.741976702016933,1.5853059130434706
5731,2866.0,2.0747,17.8252,9.4834,119.982,1.1486304347826035,1.5621373913043408,0.2182397826086946,6.887690122903463,0.8729591304347787,6.887690122903463,1.619568913043471
5732,2866.5,2.085,17.8502,9.5257,120.518,1.1736304347826056,1.5961373913043437,0.22298978260869506,7.037601049741468,0.8919591304347803,7.037601049741468,1.6548189130434738
5733,2867.0,2.0674,17.8077,9.4537,119.607,1.1311304347826052,1.5383373913043432,0.214914782608695,6.782752474116878,0.8596591304347799,6.782752474116878,1.5948939130434732
5734,2867.5,2.055,17.7779,9.4032,118.967,1.1013304347826036,1.497809391304341,0.2092527826086945,6.604058649325982,0.8370111304347787,6.604058649325981,1.552875913043471
5735,2868.0,1.9879,17.6162,9.1292,115.501,0.9396304347826039,1.2778973913043414,0.17852978260869468,5.634434774537846,0.7141191304347789,5.634434774537846,1.3248789130434715
5736,2868.5,2.0322,17.723,9.3102,117.791,1.0464304347826037,1.423145391304341,0.19882178260869465,6.27485425398975,0.7952871304347788,6.27485425398975,1.475466913043471
5737,2869.0,2.0306,17.7192,9.3036,117.708,1.0426304347826054,1.4179773913043434,0.19809978260869499,6.252067793110386,0.7923991304347802,6.252067793110386,1.4701089130434735
5738,2869.5,2.0162,17.6843,9.2446,116.961,1.007730434782605,1.370513391304343,0.19146878260869493,6.042792139244545,0.7658751304347798,6.042792139244545,1.420899913043473
5739,2870.0,2.0537,17.7746,9.3977,118.898,1.0980304347826042,1.4933213913043417,0.2086257826086948,6.58427040698337,0.8345031304347792,6.58427040698337,1.548222913043472
5740,2870.5,2.0683,17.8097,9.4572,119.65,1.1331304347826041,1.5410573913043417,0.2152947826086946,6.794745348263912,0.8611791304347791,6.79474534826391,1.5977139130434717
5741,2871.0,2.0514,17.7691,9.3883,118.779,1.0925304347826064,1.4858413913043447,0.20758078260869528,6.551290003079025,0.8303231304347809,6.551290003079025,1.5404679130434749
5742,2871.5,2.0255,17.7067,9.2825,117.441,1.0301304347826061,1.4009773913043444,0.1957247826086952,6.177112329691393,0.7828991304347807,6.177112329691393,1.4524839130434746
5743,2872.0,1.9829,17.6042,9.1088,115.244,0.9276304347826034,1.2615773913043407,0.17624978260869462,5.562477529655607,0.7049991304347786,5.562477529655607,1.3079589130434708
5744,2872.5,2.0246,17.7047,9.2791,117.398,1.0281304347826037,1.398257391304341,0.1953447826086947,6.165119455544339,0.7813791304347788,6.165119455544339,1.4496639130434712
5745,2873.0,1.96,17.5492,9.0155,114.063,0.8726304347826037,1.1867773913043411,0.16579978260869477,5.232673490612025,0.6631991304347788,5.232673490612025,1.2304089130434712
5746,2873.5,1.945,17.5129,8.9541,113.285,0.836330434782603,1.1374093913043402,0.15890278260869461,5.015002824843255,0.6356111304347783,5.015002824843256,1.1792259130434701
5747,2874.0,1.9539,17.5343,8.9903,113.744,0.8577304347826065,1.1665133913043448,0.16296878260869518,5.143326578216597,0.651875130434781,5.143326578216598,1.209399913043475
5748,2874.5,1.9716,17.577,9.0626,114.659,0.9004304347826064,1.2245853913043447,0.17108178260869522,5.399374441255889,0.6843271304347809,5.399374441255889,1.269606913043475
5749,2875.0,2.0531,17.7733,9.3954,118.869,1.0967304347826037,1.491553391304341,0.2083787826086947,6.576475038787791,0.8335151304347788,6.576475038787791,1.546389913043471
5750,2875.5,2.129,17.9561,9.7052,122.788,1.279530434782604,1.7401613913043414,0.24311078260869468,7.6726237358271945,0.972443130434779,7.6726237358271945,1.8041379130434716
5751,2876.0,2.1828,18.0854,9.9244,125.562,1.4088304347826046,1.9160093913043423,0.2676777826086949,8.447963049433296,1.0707111304347796,8.447963049433298,1.9864509130434724
5752,2876.5,2.2005,18.1281,9.9968,126.478,1.4515304347826046,1.9740813913043425,0.2757907826086947,8.704010912472588,1.1031631304347795,8.704010912472588,2.046657913043472
5753,2877.0,2.1429,17.9895,9.7619,123.506,1.3129304347826043,1.785585391304342,0.24945678260869464,7.872904734082756,0.9978271304347793,7.872904734082756,1.851231913043472
5754,2877.5,2.0929,17.8692,9.5579,120.925,1.192630434782604,1.6219773913043416,0.22659978260869473,7.151533354138333,0.906399130434779,7.151533354138333,1.6816089130434715
5755,2878.0,2.0738,17.8232,9.48,119.939,1.1466304347826046,1.5594173913043423,0.21785978260869499,6.875697248756429,0.8714391304347795,6.875697248756429,1.6167489130434725
5756,2878.5,2.0656,17.8033,9.4463,119.513,1.1267304347826048,1.5323533913043426,0.21407878260869495,6.756368150993389,0.8563151304347797,6.756368150993389,1.5886899130434726
5757,2879.0,2.0457,17.7553,9.365,118.484,1.078730434782603,1.4670733913043401,0.2049587826086945,6.468539171464433,0.8198351304347783,6.468539171464433,1.5210099130434702
5758,2879.5,1.993,17.6285,9.1499,115.763,0.9519304347826036,1.294625391304341,0.1808667826086947,5.7081909505421375,0.7234671304347787,5.708190950542137,1.3422219130434712
5759,2880.0,1.9728,17.5799,9.0677,114.723,0.9033304347826032,1.2285293913043405,0.17163278260869452,5.416764108769077,0.6865311304347784,5.416764108769077,1.2736959130434704
5760,2880.5,1.9937,17.6303,9.1531,115.803,0.953730434782603,1.2970733913043402,0.18120878260869455,5.718984537274469,0.7248351304347783,5.718984537274469,1.3447599130434702
5761,2881.0,1.9852,17.6098,9.1183,115.364,0.9332304347826046,1.2691933913043423,0.1773137826086948,5.596057577267325,0.7092551304347795,5.596057577267325,1.3158549130434725
5762,2881.5,2.0412,17.7445,9.3466,118.252,1.0679304347826033,1.4523853913043405,0.20290678260869455,6.4037776510704205,0.8116271304347785,6.4037776510704205,1.5057819130434706
5763,2882.0,2.1169,17.9268,9.6557,122.162,1.2502304347826048,1.7003133913043427,0.2375437826086948,7.496928129573073,0.9501751304347796,7.496928129573072,1.7628249130434726
