,Sample ID,Depth (m),APcomp Depth (m),Cwu d18O (VPDB),Cwu d13C (VPDB),n specimens G. trunc,Gtrunc d18O (VDPB),Gtrunc d13C (VPDB),sample weight (g),IRD #/g,IRD MAR ,SS mean,SS Std,LR04_age,SS_unitv,SS_dHolocene,SS_offset,dU_dhol_mccave,dU_dhol_mccave_2std,pct_dU_dHol_mccave,dU_dhol_culp
879,MD02-2588-881.5,8.815,8.815,3.932965435,0.020653541,,1.961771607,0.445308017,,28.30025884,89.53906058,21.3022,,298.8712574850299,-0.2242827509696626,-0.21071333333333797,21.3022,-0.26549880000000586,-0.037928400000000806,-0.9794737238440259,-0.27603446666667275
880,MD02-2588-882.5,8.825,8.825,3.92945768,0.183142337,,2.207765312,0.659335296,,,,20.9474,,299.1407185628742,-0.3999224837585798,-0.5655133333333389,20.9474,-0.7125468000000069,-0.101792400000001,-2.6287157140037385,-0.740822466666674
881,MD02-2588-883.5,8.835,8.835,3.874047094,0.052741561,,2.10140455,0.170563101,,43.25274725,136.8471708,20.6111,,299.4101796407186,-0.5664040004917036,-0.9018133333333367,20.6111,-1.1362848000000043,-0.16232640000000043,-4.191962842782505,-1.1813754666666711
882,MD02-2588-884.5,8.845,8.845,3.919966637,0.22145361,,2.037460604,0.680441459,,,,21.0262,,299.6796407185629,-0.36091343374796303,-0.48671333333333777,21.0262,-0.6132588000000055,-0.08760840000000081,-2.2624240882298183,-0.6375944666666725
883,MD02-2588-885.5,8.855,8.855,3.928571845,0.013431319,,2.165269676,0.437329655,,62.54859611,197.8972195,19.863,,299.9491017964072,-0.9367424562396991,-1.6499133333333376,19.863,-2.0788908000000053,-0.2969844000000008,-7.669409102191974,-2.1613864666666722
884,MD02-2588-886.5,8.865,8.865,3.885958549,0.025742555,,2.252908049,0.762888039,,,,21.1841,,300.21856287425146,-0.2827468221150143,-0.3288133333333363,21.1841,-0.41430480000000375,-0.05918640000000047,-1.528446325416345,-0.4307454666666706
885,MD02-2588-887.5,8.875,8.875,3.955811933,0.068897611,,2.602238309,0.525136251,,22.84820031,72.28931732,20.2941,,300.4880239520958,-0.7233312702044619,-1.2188133333333369,20.2941,-1.5357048000000044,-0.21938640000000054,-5.665496413471986,-1.5966454666666714
886,MD02-2588-888.5,8.885,8.885,3.85536611,0.017724107,,2.196950511,0.702619438,,,,19.1992,,300.7574850299401,-1.2653491490956255,-2.313713333333336,19.1992,-2.9152788000000034,-0.4164684000000003,-10.75499769595751,-3.03096446666667
887,MD02-2588-889.5,8.895,8.895,3.925417952,0.267132489,,1.887162458,0.124153137,,84.65955701,267.8539884,20.4766,,301.0269461077844,-0.6329867064108388,-1.0363133333333359,20.4766,-1.3057548000000032,-0.18653640000000027,-4.817168726876303,-1.3575704666666701
888,MD02-2588-890.5,8.905,8.905,3.865825541,0.232710818,,2.275043224,0.649289557,,,,20.202,,301.2964071856287,-0.7689243350011332,-1.3109133333333354,20.202,-1.6517508000000025,-0.2359644000000003,-6.093611372022456,-1.7172964666666695
889,MD02-2588-891.5,8.915,8.915,3.69446644,0.21210482,,2.134453808,0.782775905,,9.688581315,30.65365847,20.2905,,301.565868263473,-0.7251134095450478,-1.2224133333333356,20.2905,-1.5402408000000027,-0.22003440000000052,-5.6822305486596205,-1.6013614666666696
890,MD02-2588-892.5,8.925,8.925,3.893017599,0.124268657,,,,,,,21.0037,,301.8353293413174,-0.37205180462662923,-0.5092133333333386,21.0037,-0.6416088000000066,-0.09165840000000092,-2.3670124331525773,-0.6670694666666737
891,MD02-2588-893.5,8.935,8.935,,,,,,,,,20.0138,,302.1047904191617,-0.8620906194173521,-1.4991133333333373,20.0138,-1.888882800000005,-0.26984040000000054,-6.968434772665241,-1.963838466666672
892,MD02-2588-894.5,8.945,8.945,3.89,0.12,,2.297316618,0.785254726,,,,20.3539,,302.37425149700596,-0.6937279556024972,-1.1590133333333377,20.3539,-1.4603568000000056,-0.20862240000000054,-5.387523834521735,-1.5183074666666725
893,MD02-2588-895.5,8.955,8.955,3.69,0.18,,,,,4.854368932,15.35871584,19.966,,302.64371257485027,-0.8857534695506948,-1.546913333333336,19.966,-1.9491108000000035,-0.27844440000000037,-7.190626900990021,-2.0264564666666702
894,MD02-2588-896.5,8.965,8.965,3.77,0.18,,,,,,,20.5856,,302.9131736526946,-0.5790274874875253,-0.9273133333333377,20.5856,-1.1684148000000054,-0.16691640000000074,-4.310496300361632,-1.2147804666666724
895,MD02-2588-897.5,8.975,8.975,3.63,0.27,,1.906220936,0.572257167,,0.749906262,2.37262502,21.1374,,303.1826347305389,-0.3058651296720679,-0.3755133333333376,21.1374,-0.47314680000000536,-0.06759240000000072,-1.7455252457671357,-0.4919224666666723
896,MD02-2588-898.5,8.985,8.985,3.58,0.24,,2.004866466,0.541886976,,,,19.9475,,303.4520958083832,-0.8949116856064865,-1.5654133333333355,19.9475,-1.9724208000000027,-0.2817744000000002,-7.276621762370951,-2.05069146666667
897,MD02-2588-899.5,8.995,8.995,3.65,0.16,,,,,0.770712909,2.438455078,19.8966,,303.7215568862275,-0.9201091557275581,-1.6163133333333377,19.8966,-2.0365548000000055,-0.29093640000000054,-7.513223840440659,-2.1173704666666726
898,MD02-2588-900.5,9.005,9.005,3.61,0.05,,2.000299853,0.757397721,,,,22.2677,,303.9910179640719,0.2536771194015311,0.7547866666666643,22.2677,0.951031199999997,0.13586159999999947,3.508528366063534,0.9887705333333302
899,MD02-2588-901.5,9.015,9.015,3.7,0.33,,,,,1.936108422,6.125644654,19.8408,,304.26047904191614,-0.9477323155066483,-1.6721133333333356,19.8408,-2.1068628000000027,-0.30098040000000026,-7.772602935849083,-2.19046846666667
900,MD02-2588-902.5,9.025,9.025,3.61,0.18,,,,,,,20.7092,,304.52994011976045,-0.5178407034607213,-0.8037133333333379,20.7092,-1.0126788000000058,-0.14466840000000092,-3.735957658919299,-1.0528644666666727
901,MD02-2588-903.5,9.035,9.035,3.56,0.42,,,,,0.72859745,2.305206167,20.3312,,304.79940119760477,-0.7049653342223069,-1.181713333333338,20.3312,-1.488958800000006,-0.2127084000000008,-5.493041853621582,-1.5480444666666728
902,MD02-2588-904.5,9.045,9.045,3.51,0.21,,2.112950311,0.594462951,,,,20.0936,,305.0688622754491,-0.8225865307010181,-1.4193133333333385,20.0936,-1.7883348000000066,-0.25547640000000094,-6.597494776005876,-1.8593004666666735
903,MD02-2588-905.5,9.055,9.055,3.43,0.34,,1.795199331,0.705230751,,1.624548736,5.139902378,20.2436,,305.3383233532934,-0.7483307248432449,-1.2693133333333364,20.2436,-1.5993348000000038,-0.22847640000000058,-5.9002391431875,-1.6628004666666707
904,MD02-2588-906.5,9.065,9.065,3.59,0.05,,1.747139602,0.588448828,,,,19.7926,,305.6077844311377,-0.9715931811222798,-1.720313333333337,19.7926,-2.1675948000000047,-0.30965640000000016,-7.996654412528057,-2.2536104666666716
905,MD02-2588-907.5,9.075,9.075,3.5,0.12,,2.01466581,0.843884151,,5.687996654,17.99622681,20.5287,,305.877245508982,-0.6071951898429063,-0.9842133333333365,20.5287,-1.240108800000004,-0.17715840000000038,-4.5749886037440595,-1.289319466666671
906,MD02-2588-908.5,9.085,9.085,3.51,0.24,,,,,,,21.2222,,306.1467065868264,-0.26388584742714016,-0.29071333333333627,21.2222,-0.3662988000000037,-0.0523284000000005,-1.3513433946804798,-0.38083446666667053
907,MD02-2588-909.5,9.095,9.095,3.5,0.28,,1.987499314,0.870414201,,,,21.4828,,306.41616766467064,-0.13487876071690416,-0.0301133333333361,21.4828,-0.03794280000000349,-0.0054204000000004915,-0.1399779419307044,-0.0394484666666703
908,MD02-2588-910.5,9.105,9.105,3.5,0.17,,1.678267261,0.676018612,,,0.0,20.1508,,306.68562874251495,-0.7942703167339201,-1.3621133333333368,20.1508,-1.7162628000000044,-0.24518040000000063,-6.331607961357798,-1.7843684666666713
909,MD02-2588-911.5,9.115,9.115,3.57,0.12,,,,,,,20.7083,,306.95508982035926,-0.518286238295867,-0.8046133333333358,20.7083,-1.013812800000003,-0.14483040000000047,-3.7401411927161994,-1.05404346666667
910,MD02-2588-912.5,9.125,9.125,3.39,0.25,,,,,1.866251944,6.160738275,20.8112,,307.2245508982036,-0.4673467554774362,-0.7017133333333376,20.8112,-0.8841588000000055,-0.12630840000000065,-3.261823828602809,-0.9192444666666724
911,MD02-2588-913.5,9.135,9.135,3.37,0.14,,1.880799414,0.758708641,,,,20.607,,307.4940119760479,-0.5684336591851499,-0.9059133333333378,20.607,-1.1414508000000056,-0.16306440000000078,-4.2110211634128785,-1.1867464666666725
912,MD02-2588-914.5,9.145,9.145,3.42,0.17,,1.877960121,0.684897501,,3.772102161,12.45219555,19.264,,307.7634730538922,-1.2332706409650687,-2.2489133333333378,19.264,-2.8336308000000057,-0.4048044000000006,-10.453783262579982,-2.9460764666666726
913,MD02-2588-915.5,9.155,9.155,3.46,-0.05,,,,,,,17.356,,308.0329341317365,-2.1778044914759276,-4.1569133333333355,17.356,-5.237710800000003,-0.7482443999999999,-19.32287491202959,-5.44555646666667
914,MD02-2588-916.5,9.165,9.165,3.53,0.11,,,,,4.043671654,13.34868146,17.9104,,308.3023952095808,-1.9033550330256035,-3.602513333333338,17.9104,-4.539166800000006,-0.6484524000000009,-16.745818093132918,-4.719292466666673
915,MD02-2588-917.5,9.175,9.175,3.5,0.03,,,,,,,19.2827,,308.57185628742513,-1.2240134171681336,-2.2302133333333387,19.2827,-2.810068800000007,-0.40143840000000086,-10.366858727021965,-2.9215794666666737
916,MD02-2588-918.5,9.185,9.185,3.56,-0.09,,1.992324589,0.859954453,,2.846379238,9.396264836,20.9571,,308.84131736526945,-0.3951206083131094,-0.5558133333333366,20.9571,-0.7003248000000041,-0.10004640000000065,-2.5836265164148067,-0.7281154666666709
917,MD02-2588-919.5,9.195,9.195,3.6,0.24,,2.194729598,1.053480478,,,,18.522,,309.11077844311376,-1.6005893606081816,-2.9909133333333386,18.522,-3.7685508000000065,-0.5383644000000012,-13.902874459588169,-3.918096466666674
918,MD02-2588-920.5,9.205,9.205,3.65,0.04,,2.027254734,0.687407884,,2.72016321,8.979609454,17.8593,,309.38023952095807,-1.928651510887817,-3.653613333333336,17.8593,-4.603552800000004,-0.6576503999999996,-16.9833498453797,-4.786233466666671
919,MD02-2588-921.5,9.215,9.215,3.61,0.17,,1.830017089,0.175402287,,,,20.8189,,309.6497005988024,-0.463534957443404,-0.6940133333333378,20.8189,-0.8744568000000057,-0.12492240000000077,-3.2260313727848002,-0.9091574666666725
920,MD02-2588-922.5,9.225,9.225,3.65,0.28,,,,,5.050129967,16.67113011,21.4308,,309.9191616766467,-0.16062077341426492,-0.0821133333333357,21.4308,-0.10346280000000299,-0.014780400000000415,-0.38169322797440275,-0.10756846666666978
921,MD02-2588-923.5,9.235,9.235,3.63,0.1,,1.948345279,0.863910379,,,,21.5467,,310.188622754491,-0.10324578742149312,0.03378666666666419,21.5467,0.04257119999999688,0.0060815999999995485,0.15705295764992092,0.04426053333333009
922,MD02-2588-924.5,9.245,9.245,3.69,0.3,,1.973791261,0.729767254,,3.878583474,12.8037041,21.7926,,310.4580838323353,0.0184842303146806,0.2796866666666631,21.7926,0.3524051999999955,0.05034359999999938,1.3000873583834904,0.36638953333332863
923,MD02-2588-925.5,9.255,9.255,3.6,0.15,,,,,,,22.2272,,310.72754491017963,0.2336280518199319,0.7142866666666627,22.2272,0.9000011999999951,0.12857159999999923,3.320269345202568,0.9357155333333282
924,MD02-2588-926.5,9.265,9.265,3.5,0.24,,,,,2.656704027,8.770122509,21.86,,310.99700598802394,0.051849839080105785,0.3470866666666623,21.86,0.43732919999999453,0.06247559999999919,1.613387556063206,0.45468353333332767
925,MD02-2588-927.5,9.275,9.275,3.43,0.11,,1.513832051,0.284429301,,,,20.9363,,311.26646706586826,-0.40541741339205445,-0.5766133333333379,20.9363,-0.7265328000000058,-0.10379040000000073,-2.680312630832293,-0.7553634666666726
926,MD02-2588-928.5,9.285,9.285,3.46,-0.06,,,,,0.680561463,2.246621132,20.7866,,311.53592814371257,-0.47952470763811056,-0.7263133333333371,20.7866,-0.9151548000000048,-0.13073640000000053,-3.3761737523850184,-0.9514704666666717
927,MD02-2588-929.5,9.295,9.295,3.48,0.09,,2.026963555,0.721682093,,,,20.4443,,311.8053892215569,-0.6489764566055471,-1.0686133333333387,20.4443,-1.3464528000000069,-0.19235040000000092,-4.967311106476538,-1.3998834666666737
928,MD02-2588-930.5,9.305,9.305,3.44,0.07,,1.845249386,0.65795808,,0.004360719,0.014395294,15.8435,,312.0748502994012,-2.9265505338751296,-5.6694133333333365,15.8435,-7.143460800000004,-1.0204943999999996,-26.353535876281452,-7.426931466666671
929,MD02-2588-931.5,9.315,9.315,3.41,0.21,,2.07123927,0.589050624,,,,19.8322,,312.3443113772455,-0.9519896483758279,-1.6807133333333368,19.8322,-2.1176988000000043,-0.3025284000000008,-7.812578925464007,-2.201734466666671
930,MD02-2588-932.5,9.325,9.325,3.42,0.21,,2.024841933,0.804570725,,1.072386059,3.540084639,20.3956,,312.6137724550898,-0.6730848415740355,-1.1173133333333354,20.3956,-1.4078148000000026,-0.2011164000000003,-5.1936867685982175,-1.4636804666666694
931,MD02-2588-933.5,9.335,9.335,3.33,0.09,,1.810172713,0.386478308,,,,21.0099,,312.8832335329341,-0.3689825646511748,-0.5030133333333389,21.0099,-0.6337968000000069,-0.09054240000000102,-2.3381925336627525,-0.6589474666666739
932,MD02-2588-934.5,9.345,9.345,3.4,0.06,,1.956997972,0.733568926,,0.594795539,1.963496759,20.7901,,313.15269461077844,-0.4777920721680964,-0.7228133333333382,20.7901,-0.9107448000000061,-0.13010640000000084,-3.3599044542859287,-0.9468854666666731
933,MD02-2588-935.5,9.355,9.355,3.4,0.01,,1.805321978,0.501666488,,,,20.6002,,313.42215568862275,-0.5717999223840348,-0.9127133333333362,20.6002,-1.1500188000000036,-0.16428840000000045,-4.24263008543397,-1.1956544666666704
934,MD02-2588-936.5,9.365,9.365,3.51,0.11,,1.727613203,0.59089131,,1.077752117,3.557798688,21.7009,,313.69161676646706,-0.026910818999703757,0.18798666666666364,21.7009,0.2368631999999962,0.03383759999999944,0.8738317481871986,0.24626253333332937
935,MD02-2588-937.5,9.375,9.375,3.45,0.23,,2.052781409,0.634544273,,,,20.6715,,313.9610778443114,-0.5365036626663068,-0.8414133333333353,20.6715,-1.0601808000000026,-0.1514544000000002,-3.9112012413009705,-1.1022514666666694
936,MD02-2588-938.5,9.385,9.385,3.4,0.15,,1.593845,0.659168235,,1.302931596,4.30114518,20.8312,,314.2305389221557,-0.4574459813630668,-0.6817133333333381,20.8312,-0.8589588000000059,-0.12270840000000083,-3.1688564108936954,-0.8930444666666729
937,MD02-2588-939.5,9.395,9.395,3.37,0.2,,,,,,,20.8406,,314.5,-0.4527926175293134,-0.6723133333333386,20.8406,-0.8471148000000067,-0.12101640000000091,-3.125161724570414,-0.8807304666666737
938,MD02-2588-940.5,9.405,9.405,3.33,0.04,,2.011852137,0.721594176,,0.16200891,0.534812301,20.3017,,314.76946107784426,-0.7195689760410015,-1.2112133333333368,20.3017,-1.5261288000000044,-0.2180184000000005,-5.630168794742522,-1.5866894666666713
939,MD02-2588-941.5,9.415,9.415,3.28,0.03,,,,,,,21.1101,,315.03892215568857,-0.3193796863381826,-0.4028133333333379,21.1101,-0.5075448000000058,-0.07250640000000075,-1.8724257709400796,-0.5276854666666727
940,MD02-2588-942.5,9.425,9.425,3.4,0.03,,,,,,,20.8896,,315.30838323353294,-0.42853572094910636,-0.6233133333333356,20.8896,-0.7853748000000028,-0.11219640000000042,-2.8973915511830666,-0.8165404666666697
941,MD02-2588-943.5,9.435,9.435,3.43,0.07,,2.021556639,0.79658989,,,,21.4395,,315.57784431137725,-0.1563139366745154,-0.07341333333333822,21.4395,-0.09250080000000616,-0.013214400000000875,-0.34125240127094925,-0.09617146666667306
942,MD02-2588-944.5,9.445,9.445,3.38,0.23,,1.893192763,0.702616476,,0.303145131,1.00072116,21.3448,,315.84730538922156,-0.20319410210605524,-0.16811333333333778,21.3448,-0.2118228000000056,-0.03026040000000077,-0.781453124123609,-0.2202284666666725
943,MD02-2588-945.5,9.455,9.455,3.31,0.16,,1.872554302,0.468712651,,,,20.2458,,316.1167664670659,-0.747241639690665,-1.267113333333338,20.2458,-1.5965628000000058,-0.22808040000000074,-5.890012727239505,-1.6599184666666729
944,MD02-2588-946.5,9.465,9.465,3.26,0.14,,1.465479483,0.609491924,,,,23.05,,316.3862275449102,0.6409458988850978,1.5370866666666636,23.05,1.9367291999999963,0.276675599999999,7.144948909755583,2.0135835333333296
945,MD02-2588-947.5,9.475,9.475,3.32,0.07,,1.776545315,0.680441459,,,,21.3545,,316.6556886227545,-0.19839222666058487,-0.15841333333333552,21.3545,-0.19960080000000274,-0.028514400000000384,-0.7363639265346774,-0.20752146666666954
946,MD02-2588-948.5,9.485,9.485,3.32,0.26,,1.451635189,0.440367172,,,,21.1242,,316.92514970059875,-0.3123996405875525,-0.3887133333333388,21.1242,-0.4897788000000069,-0.06996840000000099,-1.8068837414551575,-0.5092144666666738
947,MD02-2588-949.5,9.495,9.495,3.22,0.22,,1.36053247,0.413628486,,,,22.247,,317.19461077844306,0.24342981819315784,0.7340866666666628,22.247,0.9249491999999951,0.13213559999999924,3.4123070887345923,0.9616535333333283
948,MD02-2588-950.5,9.505,9.505,3.2,0.08,,,,,,,20.2947,,317.46407185628743,-0.7230342469810315,-1.2182133333333383,20.2947,-1.5349488000000062,-0.21927840000000076,-5.662707390940719,-1.5958594666666732
949,MD02-2588-951.5,9.515,9.515,3.34,0.0,,,,,,,21.8857,,317.73353293413174,0.06457233381707098,0.3727866666666628,21.8857,0.46971119999999517,0.06710159999999926,1.7328506878194219,0.48835053333332834
950,MD02-2588-952.5,9.525,9.525,3.33,0.17,,,,,0.209500864,0.691589363,21.6396,,318.00299401197606,-0.05725669166024622,0.1266866666666644,21.6396,0.15962519999999714,0.02280359999999959,0.5888866129087632,0.16595953333333036
951,MD02-2588-953.5,9.535,9.535,3.32,0.05,,,,,,,21.6178,,318.27245508982037,-0.06804853544491031,0.10488666666666191,21.6178,0.132157199999994,0.018879599999999136,0.4875521276058158,0.1374015333333271
952,MD02-2588-954.5,9.545,9.545,3.28,0.25,,,,,,,20.7449,,318.5419161676647,-0.5001678216665706,-0.7680133333333359,20.7449,-0.9676968000000032,-0.13824240000000043,-3.5700108183085186,-1.00609746666667
953,MD02-2588-955.5,9.555,9.555,3.28,-0.08,,,,,,,21.0801,,318.81137724550894,-0.3342308475097358,-0.4328133333333355,21.0801,-0.5453448000000027,-0.07790640000000038,-2.0118768975037415,-0.5669854666666695
954,MD02-2588-956.5,9.565,9.565,3.32,-0.02,,,,,,,22.0293,,319.08083832335325,0.13565989195824438,0.5163866666666621,22.0293,0.6506471999999942,0.09294959999999919,2.4003567469708673,0.6764665333333274
955,MD02-2588-957.5,9.575,9.575,3.33,0.21,,,,,,,20.8642,,319.35029940119756,-0.44110970407435635,-0.6487133333333368,20.8642,-0.8173788000000044,-0.11676840000000055,-3.015460171673649,-0.8498144666666713
956,MD02-2588-958.5,9.585,9.585,3.27,-0.07,,1.90551471,0.460650801,,,,21.87,,319.61976047904193,0.05680022613729136,0.3570866666666639,21.87,0.4499291999999965,0.06427559999999954,1.659871264917771,0.4677835333333297
957,MD02-2588-959.5,9.595,9.595,3.37,-0.13,,,,,,,21.6109,,319.88922155688624,-0.0714643025143669,0.09798666666666378,21.6109,0.12346319999999636,0.017637599999999476,0.4554783684961796,0.12836253333332956
958,MD02-2588-960.5,9.605,9.605,3.18,0.01,,2.15505838,0.211132776,,0.561088512,1.852225516,21.9816,,320.15868263473055,0.11204654569547338,0.46868666666666314,21.9816,0.5905451999999956,0.08436359999999932,2.178629455734632,0.6139795333333288
959,MD02-2588-961.5,9.615,9.615,3.33,0.15,,1.89515314,0.66584995,,,,21.3464,,320.42814371257487,-0.20240204017690577,-0.16651333333333795,21.3464,-0.20980680000000582,-0.029972400000000815,-0.7740157307068806,-0.21813246666667274
960,MD02-2588-962.5,9.625,9.625,3.2,0.14,,1.307363681,-0.087537795,,,,23.3916,,320.6976047904192,0.8100511207585305,1.8786866666666633,23.3916,2.367145199999996,0.33816359999999923,8.732832404227274,2.461079533333329
961,MD02-2588-963.5,9.635,9.635,3.33,0.19,,1.723023031,0.700036023,,,,21.2702,,320.96706586826343,-0.240123989552654,-0.242713333333338,21.2702,-0.3058188000000059,-0.04368840000000079,-1.1282215921786107,-0.3179544666666728
962,MD02-2588-964.5,9.645,9.645,3.35,0.14,,2.026405617,0.427536651,,,,21.3632,,321.23652694610774,-0.19408538992083532,-0.14971333333333803,21.3632,-0.1886388000000059,-0.026948400000000844,-0.6959230998312239,-0.19612446666667283
963,MD02-2588-965.5,9.655,9.655,3.18,-0.06,,,,,,,20.8861,,321.50598802395206,-0.43026835641912226,-0.6268133333333381,20.8861,-0.7897848000000061,-0.11282640000000077,-2.913660849282174,-0.821125466666673
964,MD02-2588-966.5,9.665,9.665,3.14,0.06,,,,,,,21.7088,,321.77544910179637,-0.023000013224528087,0.195886666666663,21.7088,0.24681719999999538,0.03525959999999931,0.9105538781822962,0.25661153333332853
965,MD02-2588-967.5,9.675,9.675,3.44,-0.2,,1.819644249,0.93120014,,,,21.869,,322.04491017964074,0.05630518743157228,0.35608666666666267,21.869,0.44866919999999494,0.06409559999999931,1.6552228940323095,0.46647353333332814
966,MD02-2588-968.5,9.685,9.685,3.38,0.69,,1.680798791,1.054000659,,0.0,0.0,21.2514,,322.31437125748505,-0.24943071722016083,-0.2615133333333368,21.2514,-0.3295068000000044,-0.047072400000000625,-1.2156109648251736,-0.34258246666667125
967,MD02-2588-969.5,9.695,9.695,3.3,0.2,,1.828747616,0.958707415,,,,21.5801,,322.58383233532936,-0.08671149465049573,0.06718666666666451,21.5801,0.08465519999999728,0.012093599999999607,0.3123085452241452,0.08801453333333051
968,MD02-2588-970.5,9.705,9.705,3.24,0.03,,1.635813367,1.111091329,,,,21.0553,,322.8532934131736,-0.3465078074115554,-0.4576133333333381,21.0553,-0.576592800000006,-0.08237040000000084,-2.127156495463057,-0.5994734666666729
969,MD02-2588-971.5,9.715,9.715,3.35,0.13,,1.840883128,1.126635605,,,,20.3754,,323.12275449101793,-0.68308462342955,-1.137513333333338,20.3754,-1.433266800000006,-0.20475240000000072,-5.287583860484437,-1.490142466666673
970,MD02-2588-972.5,9.725,9.725,3.2,0.06,,1.770788408,0.976333096,,,,19.5666,,323.39221556886224,-1.083471928614656,-1.946313333333336,19.5666,-2.4523548000000033,-0.35033640000000066,-9.047186232641057,-2.54967046666667
971,MD02-2588-973.5,9.735,9.735,3.14,0.14,,1.501458287,1.026783411,,,,20.9474,,323.66167664670655,-0.3999224837585798,-0.5655133333333389,20.9474,-0.7125468000000069,-0.101792400000001,-2.6287157140037385,-0.740822466666674
972,MD02-2588-974.5,9.745,9.745,3.12,0.12,,1.715159219,1.018266721,,,,20.2826,,323.93113772455087,-0.7290242153202252,-1.2303133333333385,20.2826,-1.5501948000000065,-0.22145640000000077,-5.718952678654735,-1.6117104666666735
973,MD02-2588-975.5,9.755,9.755,3.06,0.47,,,,,,,20.34,,324.20059880239523,-0.7006089936119838,-1.1729133333333372,20.34,-1.477870800000005,-0.21112440000000054,-5.4521361898295675,-1.536516466666672
974,MD02-2588-976.5,9.765,9.765,2.99,0.06,,1.5923371,1.006136501,,0.0,0.0,19.8016,,324.47005988023955,-0.9671378327708132,-1.7113133333333366,19.8016,-2.156254800000004,-0.30803640000000065,-7.954819074558954,-2.241820466666671
975,MD02-2588-977.5,9.775,9.775,2.86,0.81,,1.851659464,0.961806436,,,,20.0956,,324.73952095808386,-0.8215964532895799,-1.417313333333336,20.0956,-1.7858148000000036,-0.25511640000000013,-6.588198034234955,-1.8566804666666703
976,MD02-2588-978.5,9.785,9.785,2.92,0.69,,1.51106789,0.834295908,,,,19.5369,,325.0089820359281,-1.0981745781744956,-1.9760133333333378,19.5369,-2.489776800000006,-0.3556824000000005,-9.185242847939103,-2.5885774666666728
977,MD02-2588-979.5,9.795,9.795,2.8,0.14,,1.096441308,0.710079144,,,,21.3388,,325.2784431137724,-0.20616433434036624,-0.174113333333338,21.3388,-0.2193828000000059,-0.031340400000000795,-0.8093433494363447,-0.2280884666666728
978,MD02-2588-980.5,9.805,9.805,2.84,0.48,,1.646874599,0.991475742,,,,21.9047,,325.54790419161674,0.07397806922572128,0.3917866666666612,21.9047,0.4936511999999931,0.07052159999999896,1.8211697346430737,0.5132405333333262
979,MD02-2588-981.5,9.815,9.815,2.82,0.18,,1.726906395,0.739258005,,,,20.0069,,325.81736526946105,-0.8655063864868087,-1.5060133333333354,20.0069,-1.8975768000000026,-0.2710824000000005,-7.000508531774878,-1.9728774666666695
980,MD02-2588-982.5,9.825,9.825,2.8,0.15,,1.487173166,1.094780054,,,,20.1606,,326.08682634730536,-0.7894189374178797,-1.3523133333333384,20.1606,-1.7039148000000064,-0.24341640000000075,-6.2860539266803395,-1.7715304666666734
981,MD02-2588-983.5,9.835,9.835,2.89,0.66,,1.422076302,1.000905078,,,,19.7525,,326.35628742514973,-0.9914442332215903,-1.7604133333333358,19.7525,-2.218120800000003,-0.31687440000000056,-8.183054085034827,-2.30614146666667
982,MD02-2588-984.5,9.845,9.845,2.87,0.21,,,,,0.392580234,1.295957965,20.5785,,326.62574850299404,-0.5825422622981271,-0.9344133333333389,20.5785,-1.177360800000007,-0.16819440000000085,-4.343499733648374,-1.224081466666674
983,MD02-2588-985.5,9.855,9.855,3.05,0.02,,1.342464844,0.937424631,,,,19.5403,,326.8952095808383,-1.096491446575053,-1.9726133333333387,19.5403,-2.485492800000007,-0.3550704000000007,-9.169438386928558,-2.5841234666666737
984,MD02-2588-986.5,9.865,9.865,2.72,0.14,,1.309473811,0.800219545,,,,19.9043,,327.1646706586826,-0.9162973576935259,-1.608613333333338,19.9043,-2.0268528000000057,-0.2895504000000009,-7.477431384622651,-2.1072834666666727
985,MD02-2588-987.5,9.875,9.875,2.82,0.22,,1.634941508,0.976749618,,,,19.7928,,327.4341317365269,-0.9714941733811363,-1.7201133333333374,19.7928,-2.167342800000005,-0.3096204000000009,-7.995724738350968,-2.253348466666672
986,MD02-2588-988.5,9.885,9.885,2.73,-0.02,,,,,,,20.1094,,327.70359281437123,-0.8147649191506648,-1.4035133333333363,20.1094,-1.7684268000000036,-0.25263240000000065,-6.524050516015664,-1.8386024666666705
987,MD02-2588-989.5,9.895,9.895,2.79,0.26,,1.524074828,0.829067374,,,,19.5378,,327.97305389221555,-1.0977290433393483,-1.9751133333333364,19.5378,-2.488642800000004,-0.35552040000000007,-9.181059314142185,-2.587398466666671
988,MD02-2588-990.5,9.905,9.905,2.76,0.33,,1.394270694,0.87077243,,,,19.0389,,328.24251497005986,-1.3447038536222975,-2.4740133333333354,19.0389,-3.1172568000000025,-0.44532240000000023,-11.500131548896066,-3.2409574666666696
989,MD02-2588-991.5,9.915,9.915,2.85,0.22,,1.435505259,0.859507596,,,,19.596,,328.51197604790417,-1.068917790666533,-1.916913333333337,19.596,-2.4153108000000048,-0.34504440000000036,-8.910524128608662,-2.5111564666666717
990,MD02-2588-992.5,9.925,9.925,2.93,-0.05,,1.519491278,0.80003612,,,,20.223,,328.78143712574854,-0.7585285221810465,-1.2899133333333381,20.223,-1.6252908000000061,-0.23218440000000062,-5.995995583427898,-1.689786466666673
991,MD02-2588-993.5,9.935,9.935,2.69,0.0,,,,,0.207965062,0.686519481,19.6586,,329.0508982035928,-1.0379283676885562,-1.8543133333333373,19.6586,-2.336434800000005,-0.33377640000000053,-8.619536111179132,-2.429150466666672
