,Depth (mcd),Age (Hall 2001),LR04 Age (Elderfield 2012),SS_mean,SS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,pct_dU_dHol_mccave,dU_dhol_culp
190,19.36,0.426051724137931,442.863636363636,16.927,-0.3412499999999987,-0.4640999999999983,-0.06483749999999977,-1.9761701388386128,-0.48116249999999816
191,19.46,0.428258620689655,444.6363636363641,17.845,0.5767500000000005,0.7843800000000007,0.10958250000000014,3.3399446961909898,0.8132175000000007
192,19.56,0.430465517241379,446.409090909091,15.531,-1.7372499999999977,-2.3626599999999973,-0.33007749999999936,-10.06037091193374,-2.4495224999999965
193,19.66,0.432672413793103,448.181818181818,17.384,0.11575000000000202,0.15742000000000275,0.021992500000000387,0.67030532914454,0.16320750000000284
194,19.76,0.434879310344828,449.95454545454595,15.971,-1.2972499999999982,-1.7642599999999977,-0.24647749999999946,-7.51234201496966,-1.8291224999999973
195,19.85,0.436865517241379,451.54999999999995,16.433,-0.8352499999999985,-1.135939999999998,-0.1586974999999997,-4.836911673157376,-1.1777024999999979
196,19.94,0.438851724137931,453.1454545454545,14.992,-2.2762499999999974,-3.095699999999997,-0.43248749999999925,-13.18170631071474,-3.209512499999996
197,20.01,0.440396551724138,454.3863636363638,16.3273726201269,-0.9408773798730969,-1.2795932366274119,-0.17876670217588853,-5.44859716458296,-1.3266371056210666
198,20.11,0.442603448275862,456.159090909091,16.5691749773345,-0.6990750226654967,-0.9507420308250756,-0.1328242543064444,-4.04832581567615,-0.9856957819583503
199,20.21,0.444810344827586,457.93181818181773,17.4816264732548,0.2133764732548009,0.29019200362652925,0.0405415299184122,1.2356577722398097,0.3008608272892693
200,20.31,0.44701724137931,459.7045454545454,16.0470770625567,-1.2211729374432991,-1.660795194922887,-0.23202285811422674,-7.071781665445539,-1.7218538417950517
201,20.41,0.449224137931034,461.47727272727275,14.5322883046238,-2.735961695376199,-3.720907905711631,-0.5198327221214778,-15.84388513819408,-3.8577059904804405
202,20.51,0.451431034482759,463.25000000000006,15.5336536718042,-1.7345963281957975,-2.359051006346285,-0.3295733023572014,-10.04500356547883,-2.4457808227560744
203,20.61,0.453637931034483,465.0227272727275,14.6049374433364,-2.6633125566635982,-3.622105077062494,-0.5060293857660834,-15.42317580915031,-3.7552707048956733
204,20.71,0.455844827586207,466.79545454545473,15.3482357207616,-1.9200142792383978,-2.6112194197642213,-0.3648027130552953,-11.118754241097959,-2.707220133726141
205,20.81,0.458051724137931,468.5681818181819,14.8662574796011,-2.401992520398899,-3.266709827742503,-0.45637857887579036,-13.909878073336321,-3.3868094537624476
206,20.91,0.460258620689655,470.34090909090867,15.1140235720762,-2.154226427923799,-2.929747941976367,-0.40930302130552176,-12.475070883985346,-3.0374592633725563
207,21.01,0.462465517241379,472.11363636363654,15.0093871260199,-2.2588628739800978,-3.072053508612933,-0.4291839460562188,-13.081017902683238,-3.1849966523119377
208,21.11,0.464672413793103,473.88636363636374,15.1178186763373,-2.1504313236626977,-2.9245866001812693,-0.40858195149591214,-12.453093530975623,-3.0321081663644036
209,21.21,0.466879310344828,475.659090909091,17.636,0.3677500000000009,0.5001400000000013,0.06987250000000023,2.129630970133053,0.5185275000000013
210,21.31,0.469086206896552,477.43181818181773,15.444739800544,-1.823510199455999,-2.479973871260159,-0.34646693789663985,-10.559901550278687,-2.5711493812329587
211,21.41,0.471293103448276,479.2045454545455,14.3371115140526,-2.9311384859473986,-3.9863483408884623,-0.5569163123300052,-16.97414900726709,-4.132905265185832
212,21.51,0.4735,480.97727272727286,14.1327180417044,-3.135531958295598,-4.264323463282014,-0.5957510720761627,-18.157786447935365,-4.4211000611967926
213,21.61,0.475706896551724,482.7499999999998,14.1858495013599,-3.082400498640098,-4.192064678150533,-0.5856560947416183,-17.85010350579878,-4.346184703082538
214,21.71,0.477913793103448,484.52272727272754,14.0947669990934,-3.1734830009065984,-4.315936881232974,-0.6029617701722536,-18.377559978032508,-4.474611031278304
215,21.81,0.480120689655172,486.2954545454544,14.6049374433364,-2.6633125566635982,-3.622105077062494,-0.5060293857660834,-15.42317580915031,-3.7552707048956733
216,21.91,0.482327586206897,488.06818181818176,12.6450371713509,-4.623212828649098,-6.287569446962774,-0.8784104374433284,-26.772908827756716,-6.518730088395229
217,22.01,0.484534482758621,489.84090909090907,13.3796609247507,-3.888589075249298,-5.288481142339045,-0.7388319242973669,-22.51872120944102,-5.48291059610151
218,22.11,0.486741379310345,491.6136363636365,14.5881305530372,-2.6801194469627987,-3.6449624478694065,-0.5092226949229315,-15.52050408676501,-3.778968420217546
219,22.21,0.488948275862069,493.38636363636385,14.8196319129646,-2.448618087035399,-3.330120598368143,-0.46523743653672556,-14.179885553170699,-3.4525515027199125
220,22.31,0.491155172413793,495.159090909091,12.5029918404352,-4.765258159564798,-6.480751097008126,-0.9053990503173113,-27.59548975469314,-6.719014004986365
221,22.41,0.493362068965517,496.9318181818177,12.8917189483228,-4.376531051677198,-5.952082230280989,-0.831540899818668,-25.34438088212296,-6.170908782864848
222,22.51,0.495568965517241,498.70454545454555,12.671060743427,-4.597189256572998,-6.252177388939278,-0.8734659587488691,-26.622206978547325,-6.482036851767926
223,22.61,0.497775862068965,500.47727272727275,14.5854197642792,-2.6828302357207985,-3.648649120580286,-0.5097377447869516,-15.536202196058074,-3.782790632366326
224,22.71,0.49998275862069,502.25,14.9773998186763,-2.290850181323698,-3.11555624660023,-0.4352615344515023,-13.266255592336796,-3.2300987556664142
225,22.81,0.502189655172414,504.0227272727274,13.1703880326383,-4.097861967361698,-5.57309227561191,-0.7785937737987227,-23.730615246835658,-5.777985373979995
226,22.91,0.504396551724138,505.7954545454545,14.2720525838622,-2.9961974161377984,-4.074828485947406,-0.5692775090661817,-17.350903630291423,-4.224638356754296
227,23.01,0.506771929824561,507.56818181818204,13.5179111514053,-3.750338848594698,-5.100460834088789,-0.7125643812329923,-21.7181176355143,-5.287977776518524
228,23.11,0.509315789473684,509.3409090909087,15.5694360834089,-1.6988139165910976,-2.310386926563893,-0.3227746441523083,-9.83778852281556,-2.3953276223934474
229,23.21,0.511859649122807,511.1136363636365,14.7860181323663,-2.4822318676336987,-3.3758353399818306,-0.4716240548504027,-14.374542108399513,-3.499946933363515
230,23.31,0.51440350877193,513.3725490196077,14.731260199456,-2.5369898005439975,-3.450306128739837,-0.48202806210335947,-14.691643916111927,-3.577155618767036
231,23.41,0.516947368421053,516.1176470588234,13.7911586582049,-3.4770913417950986,-4.7288442248413345,-0.6606473549410685,-20.135748218812555,-4.902698791931089
232,23.51,0.519491228070175,518.8627450980396,14.3165095194923,-2.9517404805076985,-4.014367053490471,-0.560830691296462,-17.0934546378915,-4.161954077515855
233,23.61,0.522035087719298,521.6078431372546,14.6363825929284,-2.6318674070715975,-3.579339673617373,-0.5000548073436035,-15.241077741355365,-3.7109330439709525
234,23.71,0.524578947368421,524.3529411764705,14.1001885766092,-3.1680614233907978,-4.308563535811485,-0.6019316704442517,-18.34616375944753,-4.466966606981025
235,23.78,0.526359649122807,526.2745098039217,15.8128649138713,-1.4553850861286985,-1.9793237171350302,-0.27652316636445273,-8.428098308332915,-2.0520929714414646
236,23.91,0.529666666666667,529.843137254902,15.7391314596555,-1.5291185403444985,-2.079601214868518,-0.2905325226654547,-8.855086881093907,-2.156057141885743
237,24.01,0.532210526315789,532.5882352941176,15.0055920217588,-2.262657978241199,-3.0772148504080308,-0.42990501586582797,-13.102995255692958,-3.1903477493200905
238,24.11,0.534754385964912,535.3333333333335,14.7296337262013,-2.5386162737986986,-3.4525181323662304,-0.4823370920217527,-14.701062781687193,-3.5794489460561647
239,24.21,0.537298245614035,538.0784313725487,14.3728939256573,-2.8953560743426987,-3.9376842611060705,-0.5501176541251129,-16.76693396460382,-4.0824520648232046
240,24.31,0.539842105263158,540.8098159509203,14.2942810516772,-2.973968948322799,-4.044597769719007,-0.5650541001813316,-17.222179134091757,-4.193296217135146
241,24.41,0.542385964912281,543.5092024539877,14.9351115140526,-2.333138485947398,-3.1730683408884612,-0.44329631233000555,-13.511146097302262,-3.289725265185831
242,24.51,0.544929824561403,546.208588957055,14.724754306437,-2.543495693562999,-3.459154143245679,-0.4832641817769696,-14.729319378414138,-3.5863289279238284
243,24.61,0.547473684210526,548.9079754601227,16.3707452402539,-0.8975047597460986,-1.2206064732546942,-0.17052590435175863,-5.197427415899693,-1.265481711241999
244,24.71,0.550017543859649,551.60736196319,15.8372620126927,-1.430987987307299,-1.946143662737927,-0.2718877175883865,-8.286815324698793,-2.0176930621032914
245,24.81,0.552561403508772,554.3067484662577,14.903124206709,-2.365125793290998,-3.2165710788757576,-0.4493739007252895,-13.696383786955819,-3.3348273685403074
246,24.91,0.555105263157895,557.006134969325,14.8472819582956,-2.4209680417043984,-3.292516536717982,-0.45998392792383536,-14.01976483838489,-3.4135649388032014
247,24.99,0.557140350877193,559.1656441717789,16.1744841341795,-1.0937658658204974,-1.4875215775158765,-0.20781551450589442,-6.333970528689922,-1.5422098708069012
248,25.09,0.559684210526316,561.8650306748467,16.7312801450589,-0.5369698549410984,-0.7302790027198939,-0.10202427243880863,-3.1095788799739315,-0.7571274954669487
249,25.15,0.561210526315789,563.4846625766867,14.8998712601995,-2.368378739800498,-3.220995086128678,-0.4499919605620941,-13.71522151810692,-3.339414023118702
250,25.38,0.567061403508772,569.6932515337421,13.8632656391659,-3.4049843608340975,-4.630778730734373,-0.6469470285584782,-19.718178511627396,-4.801027948776078
251,25.52,0.570622807017544,573.4723926380367,12.987138712602,-4.281111287397998,-5.822311350861278,-0.8134111446056194,-24.791807435020914,-6.036366915231177
252,25.61,0.572912280701754,575.9018404907974,14.1858495013599,-3.082400498640098,-4.192064678150533,-0.5856560947416183,-17.85010350579878,-4.346184703082538
253,25.71,0.575456140350877,578.6012269938648,14.9470389845875,-2.321211015412498,-3.156846980960997,-0.4410300929283748,-13.442074416414506,-3.272907531731622
254,25.82,0.578322097378277,581.570552147239,15.057,-2.211249999999998,-3.007299999999997,-0.4201374999999996,-12.805292950935954,-3.117862499999997
255,25.92,0.581543071161049,584.2388059701494,16.2585185856754,-1.0097314143245981,-1.3732347234814535,-0.19184896872167356,-5.847329140617018,-1.4237212941976833
256,26.02,0.58476404494382,586.626865671642,16.017800543971,-1.2504494560289992,-1.700611260199439,-0.2375853966455097,-7.241321245806606,-1.7631337330008887
257,26.12,0.587985018726592,589.0149253731344,14.1186219401632,-3.1496280598367985,-4.283494161378046,-0.5984293313689912,-18.239416616256996,-4.440975564369886
258,26.22,0.591205992509363,591.402985074627,14.3327742520399,-2.9354757479600977,-3.992247017225733,-0.5577403921124184,-16.999265982135412,-4.139020804623738
259,26.32,0.594426966292135,593.7910447761194,12.5295575702629,-4.738692429737098,-6.444621704442453,-0.9003515616500488,-27.441648283625142,-6.681556325929307
260,26.42,0.597647940074906,596.179104477612,13.3183970988214,-3.9498529011785983,-5.371799945602894,-0.7504720512239338,-22.87349847945564,-5.569292590661823
261,26.52,0.600868913857678,598.5671641791043,13.0793055303717,-4.188944469628298,-5.696964478694486,-0.7958994492293767,-24.258071719069964,-5.9064117021759
262,26.62,0.604089887640449,601.6216216216219,12.7789501359927,-4.4892998640072985,-6.105447815049926,-0.8529669741613866,-25.99742222869891,-6.329912808250291
263,26.72,0.607310861423221,605.6756756756753,13.456647325476,-3.811602674523998,-5.183779637352638,-0.7242045081595592,-22.072894905528926,-5.374359771078837
264,26.79,0.609565543071161,608.5135135135135,15.3016101541251,-1.966639845874898,-2.6746301903898613,-0.3736615707162305,-11.388761720932337,-2.7729621826836057
265,26.9,0.61310861423221,612.9729729729733,12.1126382592928,-5.155611740707199,-7.011631967361791,-0.9795662307343678,-29.856017492839165,-7.26941255439715
266,27.0,0.616329588014981,617.0270270270269,12.0681813236627,-5.200068676337299,-7.072093399818727,-0.9880130485040857,-30.113466485239094,-7.332096833635591
267,27.1,0.619550561797753,621.0810810810815,13.4664061650045,-3.8018438349954984,-5.170507615593878,-0.7223503286491448,-22.01638171207562,-5.360599807343652
268,27.19,0.62232541567696,624.72972972973,13.9998893925657,-3.268360607434298,-4.444970426110645,-0.6209885154125168,-18.92699380327652,-4.60838845648236
269,27.29,0.625270783847981,628.7837837837841,14.3468703535811,-2.921379646418899,-3.9730763191297025,-0.5550621328195908,-16.917635813813785,-4.119145301450647
270,27.39,0.628216152019002,632.013071895425,14.0985621033545,-3.169687896645499,-4.310775539437879,-0.6022407003626444,-18.355582625022798,-4.469259934270153
271,27.49,0.631161520190024,634.8888888888891,14.8684261106074,-2.3998238893925983,-3.263760489573934,-0.4559665389845935,-13.897319585902443,-3.3837516840435633
272,27.59,0.634106888361045,637.764705882353,14.0947669990934,-3.1734830009065984,-4.315936881232974,-0.6029617701722536,-18.377559978032508,-4.474611031278304
273,27.7,0.637346793349169,640.928104575163,15.2598640072529,-2.0083859927470975,-2.731404950136053,-0.38159333862194833,-11.63051260403977,-2.8318242497734074
274,27.8,0.64029216152019,643.8039215686272,15.992861287398,-1.2753887126019983,-1.7345286491387177,-0.24232385539437962,-7.385743851299341,-1.7982980847688175
275,27.9,0.643237529691211,646.679738562091,14.3344007252947,-2.933849274705299,-3.990035013599207,-0.5574313621940066,-16.989847116559577,-4.136727477334471
276,28.0,0.646182897862233,649.5555555555553,13.5976083408885,-3.6706416591114976,-4.992072656391637,-0.6974219152311845,-21.256593222309718,-5.175604739347212
277,28.09,0.648833729216152,652.1437908496735,13.4235757026292,-3.8446742973707977,-5.2287570444242855,-0.7304881165004513,-22.264411838899704,-5.420990759292825
278,28.2,0.652073634204276,655.3071895424832,13.6447760652765,-3.6234739347234974,-4.927924551223957,-0.6884600475974638,-20.983446120617305,-5.109098247960131
279,28.3,0.655019002375297,658.1830065359482,13.7445330915685,-3.523716908431499,-4.792254995466839,-0.6695062126019842,-20.40575569864636,-4.968440840888413
280,28.4,0.657964370546318,661.0588235294115,13.7537497733454,-3.514500226654599,-4.779720308250255,-0.6677550430643739,-20.352382127051666,-4.955445319582984
281,28.5,0.66090973871734,663.934640522876,14.2059093381686,-3.0623406618313975,-4.164783300090701,-0.581844725747966,-17.733937497032983,-4.31790033318227
282,28.6,0.663855106888361,666.8104575163403,15.006676337262,-2.261573662737998,-3.0757401813236775,-0.42969899592021976,-13.096716011975726,-3.1888188644605773
283,28.7,0.666800475059382,669.686274509804,13.8838676337262,-3.3843823662737975,-4.602760018132365,-0.6430326495920218,-19.598872881002986,-4.771979136446054
284,28.8,0.669745843230404,672.5620915032683,14.4140979147779,-2.8541520852220987,-3.8816468359020546,-0.5422888961921983,-16.528322703355,-4.024354440163159
285,28.9,0.672691211401425,675.437908496732,15.2213708068903,-2.0468791931096977,-2.7837557026291893,-0.3889070466908424,-11.853425755995529,-2.8860996622846735
286,29.0,0.675636579572447,678.3137254901964,14.0085639165911,-3.259686083408898,-4.433173073436102,-0.6193403558476902,-18.876759853539866,-4.596157377606546
287,29.09,0.678287410926366,680.9019607843135,13.5488141432457,-3.7194358567542984,-5.058432765185846,-0.7066928127833165,-21.539159189577976,-5.24440455802356
288,29.2,0.681527315914489,684.065359477124,13.6539927470535,-3.614257252946498,-4.9153898640072375,-0.686708878059834,-20.93007254902204,-5.0961027266545615
289,29.3,0.684722222222222,686.9411764705884,13.2229773345422,-4.045272665457798,-5.501570825022606,-0.7686018064369815,-23.426071926557693,-5.7038344582954945
290,29.4,0.688166666666667,689.8169934640518,13.1416536718042,-4.126596328195799,-5.612171006346286,-0.7840533023572016,-23.897015205338114,-5.818500822756076
291,29.5,0.691611111111111,692.6928104575164,12.5154614687217,-4.7527885312782985,-6.463792402538487,-0.9030298209428764,-27.523278451946776,-6.7014318291024
292,29.6,0.695055555555556,695.56862745098,12.0502901178604,-5.217959882139599,-7.096425439709855,-0.9914123776065233,-30.21707400657044,-7.357323433816834
293,29.7,0.6985,698.4444444444445,12.7675648232094,-4.500685176790599,-6.120931840435215,-0.8551301835902132,-26.063354287728053,-6.345966099274744
294,29.8,0.701944444444445,701.3202614379089,13.2392420670898,-4.029007932910199,-5.4794507887578705,-0.7655115072529384,-23.331883270801608,-5.68090118540338
295,29.91,0.705733333333333,704.483660130719,13.9071804170444,-3.361069582955599,-4.571054632819615,-0.6386032207615635,-19.463869141086093,-4.739108111967394
296,30.0,0.708833333333333,707.071895424837,14.4927107887579,-2.775539211242098,-3.7747333272892534,-0.5273524501359987,-16.073077533867636,-3.9135102878513575
297,30.1,0.712277777777778,709.9477124183007,13.7532076155938,-3.5150423844061987,-4.78045764279243,-0.667858053037178,-20.355521748910277,-4.956209762012739
298,30.2,0.715293103448276,712.823529411765,14.2438603807797,-3.0243896192202975,-4.113169882139605,-0.5746340276518564,-17.514163966935257,-4.264389363100619
299,30.3,0.717879310344828,715.6993464052287,13.616583862194,-3.6516661378059982,-4.966265947416158,-0.6938165661831395,-21.14670645726115,-5.148849254306457
300,30.39,0.720206896551724,718.3076923076925,14.6835503173164,-2.584699682683599,-3.515191568449695,-0.4910929397098833,-14.967930639662963,-3.6444265525838744
301,30.5,0.723051724137931,721.692307692308,14.189644605621,-3.0786053943789984,-4.186903336355438,-0.58493502493201,-17.82812615278907,-4.340833606074387
302,30.6,0.725637931034483,724.7692307692307,14.3110879419764,-2.9571620580235987,-4.021740398912095,-0.5618607910244835,-17.124850856477057,-4.169598501813274
303,30.7,0.728224137931034,727.8461538461542,13.9727815049864,-3.2954684950135977,-4.4818371532184935,-0.6261390140525833,-19.083974896203138,-4.646610577969173
304,30.8,0.730810344827586,730.9230769230775,13.7868213961922,-3.4814286038077977,-4.734742901178605,-0.6614714347234809,-20.160865193680877,-4.908814331368995
305,30.9,0.733396551724138,734.0,12.6699764279238,-4.598273572076199,-6.253652058023631,-0.8736719786944773,-26.62848622226456,-6.4835657366274395
306,31.0,0.73598275862069,737.0769230769234,13.3238186763373,-3.944431323662698,-5.36442660018127,-0.7494419514959123,-22.842102260870085,-5.561648166364404
307,31.1,0.738568965517241,740.153846153846,13.7120036264733,-3.556246373526699,-4.836495067996311,-0.6756868109700731,-20.594133010158526,-5.0143073866726455
308,31.2,0.741155172413793,743.2307692307693,14.7323445149592,-2.5359054850407983,-3.448831459655486,-0.4818220421577517,-14.685364672394705,-3.575626733907525
309,31.3,0.743741379310345,746.25,14.8478241160471,-2.4204258839528983,-3.2917792021759418,-0.4598809179510508,-14.016625216526855,-3.4128004963735865
310,31.4,0.746327586206897,748.75,14.1950661831369,-3.0731838168630983,-4.179529990933814,-0.5839049252039885,-17.796729934203515,-4.3331891817769685
311,31.5,0.748913793103448,751.25,15.0055920217588,-2.262657978241199,-3.0772148504080308,-0.42990501586582797,-13.102995255692958,-3.1903477493200905
312,31.8,0.756672413793104,758.75,14.7621631912965,-2.5060868087034986,-3.4082780598367584,-0.47615649365366464,-14.512685470175027,-3.533582400271933
313,31.9,0.759258620689655,761.25,15.9549102447869,-1.3133397552130983,-1.7861420670898138,-0.24953455349048848,-7.605517381397063,-1.8518090548504684
314,32.0,0.761844827586207,763.7500000000001,14.5588540344515,-2.7093959655484987,-3.6847785131459587,-0.5147852334542145,-15.69004366712608,-3.820248311423383
315,32.1,0.764431034482759,766.25,14.0199492293744,-3.2483007706255975,-4.417689048050813,-0.6171771464188627,-18.810827794510722,-4.580104086582092
316,32.2,0.76701724137931,768.7500000000001,12.8656953762466,-4.402554623753398,-5.987474288304622,-0.836485378513145,-25.49508273133293,-6.20760201949229
317,32.3,0.769603448275862,771.25,11.5,-5.768249999999998,-7.844819999999999,-1.0959674999999987,-33.40379019298423,-8.133232499999997
318,32.4,0.772189655172414,773.75,12.5149193109701,-4.753330689029898,-6.464529737080662,-0.9031328309156805,-27.526418073805388,-6.702196271532156
319,32.5,0.774775862068966,776.25,12.1093853127833,-5.158864687216699,-7.016055974614711,-0.980184290571172,-29.87485522399027,-7.273999208975545
320,32.6,0.777362068965517,778.7499999999999,12.517630099728,-4.750619900271998,-6.460843064369917,-0.9026177810516796,-27.510719964512898,-6.698374059383516
321,32.7,0.779948275862069,781.2500000000001,13.7364007252947,-3.531849274705298,-4.803315013599206,-0.6710513621940057,-20.452850026524395,-4.97990747733447
322,32.8,0.782534482758621,783.75,13.0418966455122,-4.226353354487799,-5.7478405621034065,-0.8030071373526813,-24.474705627309074,-5.959158229827795
323,32.9,0.785120689655172,786.2499999999999,14.2698839528558,-2.9983660471441986,-4.077777824116111,-0.5696895489573972,-17.363462117725877,-4.22769612647332
324,33.0,0.787706896551724,788.7500000000001,15.2549845874887,-2.0132654125112985,-2.738040961015366,-0.3825204283771466,-11.65876920076614,-2.8387042316409308
325,33.1,0.790334519572954,791.2499999999999,15.5569664551224,-1.711283544877599,-2.3273456210335346,-0.325143873526744,-9.909999825561936,-2.4129097982774144
326,33.2,0.793003558718861,793.75,14.8868594741614,-2.381390525838599,-3.2386911151404947,-0.45246419990933395,-13.790572442711909,-3.3577606414324244
327,33.3,0.795672597864769,796.225,,,,,,
328,33.4,0.798341637010676,798.475,14.8787271078876,-2.3895228921123977,-3.249751133272861,-0.4540093495013555,-13.837666770589943,-3.3692272778784806
329,33.5,0.801010676156584,800.725,15.8497316409792,-1.4185183590207977,-1.9291849682682851,-0.2695184882139514,-8.214604021952415,-2.000110886219325
330,33.6,0.803679715302491,802.9749999999999,14.2731368993654,-2.9951131006345975,-4.073353816863053,-0.5690714891205735,-17.344624386574193,-4.223109471894782
331,33.7,0.806348754448399,805.225,14.0541051677244,-3.2141448322755988,-4.371236971894815,-0.6106875181323632,-18.613031617422724,-4.531944213508594
332,33.8,0.809017793594306,807.4749999999999,14.1544043517679,-3.1138456482320986,-4.234830081595654,-0.591630673164099,-18.032201573593728,-4.390522364007259
333,33.9,0.811686832740214,809.7249999999999,13.0418966455122,-4.226353354487799,-5.7478405621034065,-0.8030071373526813,-24.474705627309074,-5.959158229827795
334,34.0,0.814355871886121,811.9749999999999,13.8269410698096,-3.4413089301903987,-4.680180145058943,-0.6538486967361754,-19.928533176149283,-4.852245591568462
335,34.1,0.817024911032028,814.2249999999999,15.0321577515866,-2.2360922484133976,-3.041085457842221,-0.4248575271985455,-12.94915378462437,-3.1528900702628904
336,34.2,0.819693950177936,816.4750000000001,14.3875321849501,-2.8807178150498984,-3.9177762284678623,-0.5473363848594808,-16.682164174423576,-4.061812119220357
337,34.3,0.822362989323843,818.725,13.9749501359927,-3.293299864007299,-4.4788878150499265,-0.6257269741613865,-19.071416408769267,-4.643552808250291
338,34.4,0.825032028469751,820.9749999999999,15.6897951042611,-1.5784548957388989,-2.146698658204903,-0.2999064301903904,-9.140792470220777,-2.2256214029918473
339,34.5,0.827701067615658,823.225,13.1047869446963,-4.163463055303698,-5.6623097552130295,-0.791057980507702,-24.110509491718606,-5.8704829079782135
340,34.6,0.830370106761566,825.4749999999999,14.0779601087942,-3.190289891205799,-4.338794252039887,-0.6061550793291017,-18.47488825564721,-4.498308746600176
341,34.7,0.833039145907473,827.7250000000001,13.7011604714415,-3.5670895285584976,-4.851241758839557,-0.6777470104261143,-20.656925447329627,-5.029596235267482
342,34.8,0.835708185053381,829.975,13.3324932003626,-3.9357567996373977,-5.3526292475068615,-0.7477937919311053,-22.79186831113401,-5.54941708748873
343,34.9,0.838377224199288,832.3664122137402,13.3362883046238,-3.9319616953761987,-5.347467905711631,-0.7470727221214775,-22.76989095812372,-5.54406599048044
344,35.0,0.841046263345196,836.0305343511452,13.0326799637353,-4.235570036264699,-5.760375249319991,-0.8047583068902924,-24.528079198903765,-5.972153751133225
345,35.1,0.843715302491103,839.6946564885492,12.5534125113327,-4.714837488667298,-6.412178984587525,-0.8958191228467864,-27.303504921849626,-6.64792085902089
346,35.2,0.846384341637011,843.3587786259538,13.8627234814143,-3.405526518585699,-4.631516065276551,-0.6470500385312823,-19.72131813348602,-4.801792391205836
347,35.3,0.849053380782918,847.0229007633584,13.7174252039891,-3.5508247960108985,-4.829121722574822,-0.6746567112420712,-20.562736791573542,-5.0066629623753665
348,35.4,0.851722419928826,850.6870229007627,12.007459655485,-5.260790344514998,-7.154674868540398,-0.9995501654578485,-30.465104133395094,-7.417714385766146
349,35.5,0.854391459074733,854.3511450381677,14.4319891205802,-2.8362608794197985,-3.857314796010926,-0.538889567089762,-16.42471518202365,-3.9991278399819157
350,35.52,0.854925266903915,855.0839694656489,13.123,-4.145249999999999,-5.637539999999999,-0.7875975000000004,-24.005038148046264,-5.844802499999998
351,35.57,0.856259786476868,856.916030534351,11.748,-5.520249999999999,-7.507539999999999,-1.048847499999999,-31.96762845105902,-7.783552499999998
352,35.6,0.857060498220641,858.015267175573,13.1915321849501,-4.076717815049898,-5.544336228467862,-0.7745763848594809,-23.60816999435321,-5.748172119220356
353,35.62,0.857594306049822,858.7480916030534,11.639,-5.629249999999999,-7.655779999999999,-1.0695574999999993,-32.598844700534215,-7.937242499999998
354,35.67,0.858928825622776,860.5801526717561,13.135,-4.1332499999999985,-5.621219999999998,-0.7853174999999997,-23.935546450856336,-5.827882499999998
355,35.7,0.859729537366548,861.6793893129776,12.6477479601088,-4.620502039891198,-6.28388277425203,-0.8778953875793274,-26.757210718464226,-6.514907876246589
356,35.72,0.86026334519573,862.4122137404581,12.823,-4.445249999999998,-6.045539999999997,-0.8445974999999999,-25.742330577794498,-6.267802499999997
357,35.77,0.861597864768683,864.2442748091602,13.289,-3.9792499999999986,-5.4117799999999985,-0.7560574999999998,-23.043736336918908,-5.610742499999998
358,35.8,0.862398576512455,865.3435114503809,13.8085077062557,-3.4597422937442985,-4.705249519492247,-0.6573510358114163,-20.035280319339247,-4.87823663417946
359,35.82,0.862932384341637,866.0763358778631,11.626,-5.642249999999999,-7.673459999999999,-1.072027499999999,-32.67412737248997,-7.955572499999998
360,35.87,0.864271676300578,867.9083969465648,13.174,-4.094249999999999,-5.568179999999999,-0.7779074999999995,-23.709698434989065,-5.772892499999998
361,35.92,0.865630057803468,869.740458015267,14.2,-3.068249999999999,-4.172819999999999,-0.5829674999999996,-17.768158325250095,-4.326232499999999
362,35.97,0.866988439306358,871.572519083969,15.687,-1.581249999999999,-2.1504999999999987,-0.3004374999999997,-9.156978848464663,-2.2295624999999983
363,36.02,0.868346820809249,873.404580152672,17.428,0.1597500000000025,0.21726000000000342,0.03035250000000045,0.925108218840951,0.22524750000000351
364,36.07,0.869705202312139,875.2366412213739,15.67,-1.5982499999999984,-2.173619999999998,-0.30366749999999954,-9.255425419483727,-2.2535324999999977
365,36.12,0.871063583815029,877.0687022900759,16.319,-0.9492499999999993,-1.2909799999999991,-0.18035749999999973,-5.497082796461711,-1.3384424999999989
366,36.17,0.872421965317919,878.9007633587789,15.831,-1.4372499999999988,-1.9546599999999985,-0.27307749999999964,-8.323078482185506,-2.0265224999999982
367,36.22,0.873780346820809,880.4878048780492,15.198,-2.070249999999998,-2.8155399999999973,-0.3933474999999995,-11.988765508954284,-2.9190524999999967
368,36.27,0.875138728323699,881.707317073171,15.846,-1.4222499999999982,-1.9342599999999976,-0.2702274999999996,-8.236213860698092,-2.0053724999999973
369,36.32,0.87649710982659,882.926829268293,15.813,-1.4552499999999977,-1.979139999999997,-0.2764974999999996,-8.427316027970395,-2.0519024999999966
370,36.37,0.87785549132948,884.1463414634151,14.124,-3.1442499999999978,-4.276179999999997,-0.5974074999999992,-18.208272407452974,-4.4333924999999965
371,36.42,0.87921387283237,885.3658536585372,15.52,-1.7482499999999987,-2.3776199999999985,-0.3321674999999997,-10.124071634357849,-2.465032499999998
372,36.47,0.88057225433526,886.585365853659,15.069,-2.1992499999999975,-2.990979999999997,-0.4178574999999993,-12.735801253746024,-3.1009424999999964
373,36.52,0.88193063583815,887.80487804878,14.749,-2.5192499999999978,-3.4261799999999973,-0.4786574999999993,-14.588913178810811,-3.552142499999997
