,Depth [m],Age [ka BP],Revised Age (Starr),SS avg [µm],SS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_culp
1786,9.965,942.97,942.3780208333333,25.59,-0.33000000000000185,-0.44880000000000253,-0.06270000000000031,-0.2508000000000014,-1.2731481481481552,-0.4653000000000026
1787,9.97,943.47,942.8725000000001,25.64,-0.28000000000000114,-0.3808000000000016,-0.05320000000000019,-0.21280000000000088,-1.0802469135802513,-0.3948000000000016
1788,9.975,943.97,943.3669791666666,25.65,-0.2700000000000031,-0.3672000000000043,-0.05130000000000057,-0.20520000000000238,-1.0416666666666787,-0.38070000000000437
1789,9.98,944.48,943.8614583333334,25.16,-0.7600000000000016,-1.0336000000000023,-0.14440000000000008,-0.5776000000000012,-2.9320987654321047,-1.071600000000002
1790,9.985,944.98,944.3559375,25.33,-0.5900000000000034,-0.8024000000000047,-0.11210000000000064,-0.4484000000000026,-2.2762345679012475,-0.8319000000000047
1791,9.99,945.48,944.8504166666667,25.41,-0.5100000000000016,-0.6936000000000022,-0.09690000000000021,-0.38760000000000117,-1.9675925925925986,-0.7191000000000022
1792,9.995,945.98,945.3448958333332,25.55,-0.370000000000001,-0.5032000000000014,-0.07030000000000014,-0.2812000000000008,-1.4274691358024731,-0.5217000000000014
1793,10.0,946.48,945.839375,25.59,-0.33000000000000185,-0.44880000000000253,-0.06270000000000031,-0.2508000000000014,-1.2731481481481552,-0.4653000000000026
1794,10.005,946.98,946.3338541666667,25.66,-0.26000000000000156,-0.35360000000000213,-0.04940000000000028,-0.1976000000000012,-1.0030864197530924,-0.3666000000000022
1795,10.01,947.48,946.8283333333333,25.26,-0.6600000000000001,-0.8976000000000003,-0.12540000000000007,-0.5016000000000002,-2.5462962962962967,-0.9306000000000001
1796,10.015,947.98,947.3228125,25.2,-0.7200000000000024,-0.9792000000000034,-0.13680000000000048,-0.5472000000000018,-2.7777777777777866,-1.0152000000000034
1797,10.02,948.48,947.8172916666666,25.09,-0.8300000000000018,-1.1288000000000027,-0.15770000000000017,-0.6308000000000014,-3.2021604938271673,-1.1703000000000026
1798,10.025,948.99,948.3117708333334,25.0,-0.9200000000000017,-1.2512000000000023,-0.1748000000000003,-0.6992000000000013,-3.5493827160493887,-1.2972000000000024
1799,10.03,949.49,948.80625,25.12,-0.8000000000000007,-1.088000000000001,-0.15200000000000014,-0.6080000000000005,-3.0864197530864224,-1.128000000000001
1800,10.035,949.99,949.3007291666667,25.43,-0.490000000000002,-0.6664000000000028,-0.0931000000000003,-0.3724000000000015,-1.8904320987654397,-0.6909000000000027
1801,10.04,950.49,949.7952083333332,25.24,-0.6800000000000033,-0.9248000000000045,-0.12920000000000065,-0.5168000000000025,-2.6234567901234693,-0.9588000000000045
1802,10.045,950.99,950.2896875,24.93,-0.990000000000002,-1.3464000000000027,-0.18810000000000038,-0.7524000000000015,-3.8194444444444517,-1.3959000000000028
1803,10.05,951.49,950.7841666666667,24.97,-0.9500000000000028,-1.292000000000004,-0.18050000000000033,-0.7220000000000022,-3.665123456790134,-1.339500000000004
1804,10.055,951.99,951.2786458333333,25.16,-0.7600000000000016,-1.0336000000000023,-0.14440000000000008,-0.5776000000000012,-2.9320987654321047,-1.071600000000002
1805,10.06,952.49,951.773125,25.41,-0.5100000000000016,-0.6936000000000022,-0.09690000000000021,-0.38760000000000117,-1.9675925925925986,-0.7191000000000022
1806,10.065,952.99,952.2676041666666,25.79,-0.13000000000000256,-0.17680000000000348,-0.0247000000000005,-0.09880000000000194,-0.5015432098765531,-0.1833000000000036
1807,10.07,953.5,952.7620833333333,26.08,0.1599999999999966,0.21759999999999538,0.030399999999999344,0.1215999999999974,0.6172839506172707,0.22559999999999517
1808,10.075,954.0,953.2565625,26.35,0.4299999999999997,0.5847999999999997,0.08169999999999988,0.3267999999999998,1.6589506172839497,0.6062999999999996
1809,10.08,954.5,953.7510416666667,26.2,0.2799999999999976,0.38079999999999675,0.053199999999999525,0.21279999999999816,1.0802469135802375,0.3947999999999966
1810,10.085,954.89,954.2455208333334,25.94,0.019999999999999574,0.027199999999999423,0.003799999999999918,0.015199999999999676,0.07716049382715884,0.028199999999999396
1811,10.09,955.19,954.74,26.0,0.0799999999999983,0.10879999999999769,0.015199999999999672,0.0607999999999987,0.30864197530863535,0.11279999999999758
1812,10.095,955.48,955.0348795180723,26.24,0.31999999999999673,0.4351999999999956,0.060799999999999355,0.24319999999999753,1.2345679012345554,0.4511999999999954
1813,10.1,955.78,955.3297590361447,26.07,0.14999999999999858,0.20399999999999807,0.02849999999999972,0.11399999999999892,0.5787037037036982,0.211499999999998
1814,10.105,956.07,955.624638554217,25.81,-0.11000000000000298,-0.14960000000000406,-0.020900000000000557,-0.08360000000000227,-0.4243827160493942,-0.1551000000000042
1815,10.11,956.37,955.9195180722892,25.67,-0.25,-0.34,-0.04749999999999999,-0.19,-0.9645061728395061,-0.3525
1816,10.115,956.67,956.2143975903615,25.38,-0.5400000000000027,-0.7344000000000037,-0.10260000000000047,-0.41040000000000204,-2.0833333333333437,-0.7614000000000037
1817,10.12,956.96,956.5092771084337,25.34,-0.5800000000000018,-0.7888000000000026,-0.1102000000000003,-0.4408000000000014,-2.2376543209876614,-0.8178000000000025
1818,10.125,957.26,956.804156626506,25.04,-0.8800000000000026,-1.1968000000000036,-0.16720000000000046,-0.668800000000002,-3.3950617283950715,-1.2408000000000035
1819,10.13,957.55,957.0990361445783,24.93,-0.990000000000002,-1.3464000000000027,-0.18810000000000038,-0.7524000000000015,-3.8194444444444517,-1.3959000000000028
1820,10.135,957.85,957.3939156626507,24.79,-1.1300000000000026,-1.5368000000000035,-0.21470000000000056,-0.858800000000002,-4.359567901234578,-1.5933000000000035
1821,10.14,958.14,957.688795180723,24.76,-1.1600000000000001,-1.5776000000000003,-0.22039999999999993,-0.8816000000000002,-4.475308641975309,-1.6356000000000002
1822,10.145,958.44,957.9836746987952,24.07,-1.8500000000000014,-2.5160000000000022,-0.35150000000000015,-1.406000000000001,-7.137345679012351,-2.608500000000002
1823,10.15,958.73,958.2785542168675,23.82,-2.1000000000000014,-2.856000000000002,-0.399,-1.5960000000000012,-8.101851851851857,-2.9610000000000016
1824,10.155,959.03,958.5734337349397,23.47,-2.450000000000003,-3.3320000000000043,-0.4655,-1.862000000000002,-9.45216049382717,-3.454500000000004
1825,10.16,959.33,958.868313253012,23.08,-2.8400000000000034,-3.862400000000005,-0.5396000000000005,-2.1584000000000025,-10.956790123456802,-4.004400000000005
1826,10.165,959.62,959.1631927710844,22.87,-3.0500000000000007,-4.1480000000000015,-0.5794999999999995,-2.3180000000000005,-11.766975308641978,-4.3005
1827,10.17,959.92,959.4580722891567,23.07,-2.8500000000000014,-3.876000000000002,-0.5415000000000001,-2.1660000000000013,-10.995370370370376,-4.018500000000002
1828,10.175,960.21,959.752951807229,22.84,-3.080000000000002,-4.188800000000003,-0.5851999999999995,-2.3408000000000015,-11.882716049382722,-4.342800000000002
1829,10.18,960.51,960.0478313253012,22.93,-2.990000000000002,-4.066400000000003,-0.5681000000000003,-2.2724000000000015,-11.5354938271605,-4.215900000000002
1830,10.185,960.8,960.3427108433735,23.11,-2.8100000000000023,-3.821600000000003,-0.5339000000000005,-2.135600000000002,-10.841049382716058,-3.962100000000003
1831,10.19,961.1,960.6375903614457,23.0,-2.9200000000000017,-3.9712000000000027,-0.5547999999999997,-2.219200000000001,-11.265432098765437,-4.117200000000002
1832,10.195,961.39,960.9324698795182,22.77,-3.150000000000002,-4.284000000000003,-0.5985000000000005,-2.3940000000000015,-12.152777777777784,-4.441500000000003
1833,10.2,961.69,961.2273493975904,22.9,-3.020000000000003,-4.107200000000004,-0.5738000000000012,-2.2952000000000026,-11.651234567901248,-4.258200000000004
1834,10.205,961.99,961.5222289156627,23.03,-2.8900000000000006,-3.930400000000001,-0.5490999999999997,-2.1964000000000006,-11.149691358024693,-4.0749
1835,10.21,962.28,961.817108433735,23.08,-2.8400000000000034,-3.862400000000005,-0.5396000000000005,-2.1584000000000025,-10.956790123456802,-4.004400000000005
1836,10.215,962.58,962.1119879518072,23.12,-2.8000000000000007,-3.808000000000001,-0.5320000000000005,-2.1280000000000006,-10.802469135802472,-3.948000000000001
1837,10.22,962.87,962.4068674698796,23.32,-2.6000000000000014,-3.5360000000000023,-0.4939999999999998,-1.976000000000001,-10.03086419753087,-3.6660000000000017
1838,10.225,963.17,962.7017469879519,23.24,-2.6800000000000033,-3.644800000000005,-0.5092000000000003,-2.0368000000000026,-10.339506172839519,-3.7788000000000044
1839,10.23,963.46,962.9966265060242,23.25,-2.6700000000000017,-3.6312000000000024,-0.5073000000000008,-2.0292000000000012,-10.300925925925931,-3.764700000000002
1840,10.235,963.76,963.2915060240964,23.21,-2.710000000000001,-3.6856000000000013,-0.5149000000000004,-2.0596000000000005,-10.455246913580249,-3.821100000000001
1841,10.24,964.06,963.5863855421687,23.06,-2.860000000000003,-3.889600000000004,-0.543400000000001,-2.173600000000002,-11.03395061728396,-4.032600000000004
1842,10.245,964.35,963.8812650602409,22.99,-2.9300000000000033,-3.984800000000005,-0.5567000000000006,-2.2268000000000026,-11.304012345679025,-4.131300000000004
1843,10.25,964.65,964.1761445783133,23.19,-2.7300000000000004,-3.712800000000001,-0.5186999999999995,-2.0748,-10.532407407407408,-3.8493000000000004
1844,10.255,964.94,964.4710240963857,23.15,-2.770000000000003,-3.7672000000000043,-0.5263000000000009,-2.105200000000002,-10.686728395061738,-3.9057000000000044
1845,10.26,965.24,964.7659036144579,23.23,-2.6900000000000013,-3.658400000000002,-0.5110999999999999,-2.044400000000001,-10.37808641975309,-3.7929000000000017
1846,10.265,965.53,965.0607831325302,23.46,-2.460000000000001,-3.3456000000000015,-0.46740000000000004,-1.8696000000000006,-9.490740740740742,-3.468600000000001
1847,10.27,965.83,965.3556626506024,23.65,-2.270000000000003,-3.0872000000000046,-0.43130000000000024,-1.7252000000000023,-8.757716049382728,-3.2007000000000043
1848,10.275,966.12,965.6505421686747,23.8,-2.120000000000001,-2.8832000000000018,-0.40280000000000005,-1.6112000000000009,-8.179012345679016,-2.989200000000001
1849,10.28,966.42,965.945421686747,24.01,-1.9100000000000001,-2.5976000000000004,-0.3628999999999998,-1.4516000000000002,-7.368827160493828,-2.6931
1850,10.285,966.72,966.2403012048194,23.94,-1.9800000000000004,-2.692800000000001,-0.37619999999999987,-1.5048000000000004,-7.638888888888891,-2.7918000000000003
1851,10.29,967.01,966.5351807228916,23.98,-1.9400000000000013,-2.638400000000002,-0.3685999999999998,-1.474400000000001,-7.484567901234573,-2.7354000000000016
1852,10.295,967.31,966.8300602409639,23.93,-1.990000000000002,-2.706400000000003,-0.3781000000000003,-1.5124000000000015,-7.677469135802477,-2.8059000000000025
1853,10.3,967.6,967.1249397590362,24.04,-1.8800000000000026,-2.5568000000000035,-0.35720000000000063,-1.428800000000002,-7.253086419753096,-2.6508000000000034
1854,10.305,967.9,967.4198192771084,23.88,-2.0400000000000027,-2.774400000000004,-0.3876000000000004,-1.550400000000002,-7.87037037037038,-2.876400000000004
1855,10.31,968.19,967.7146987951808,23.88,-2.0400000000000027,-2.774400000000004,-0.3876000000000004,-1.550400000000002,-7.87037037037038,-2.876400000000004
1856,10.315,968.49,968.0095783132531,23.8,-2.120000000000001,-2.8832000000000018,-0.40280000000000005,-1.6112000000000009,-8.179012345679016,-2.989200000000001
1857,10.32,968.78,968.3044578313254,23.57,-2.3500000000000014,-3.196000000000002,-0.44650000000000034,-1.7860000000000011,-9.066358024691363,-3.3135000000000017
1858,10.325,969.08,968.5993373493976,23.27,-2.650000000000002,-3.604000000000003,-0.5035000000000003,-2.0140000000000016,-10.223765432098773,-3.7365000000000026
1859,10.33,969.38,968.8942168674699,23.3,-2.620000000000001,-3.5632000000000015,-0.49780000000000024,-1.9912000000000007,-10.108024691358027,-3.6942000000000013
1860,10.335,969.67,969.1890963855423,23.31,-2.610000000000003,-3.5496000000000043,-0.4959000000000007,-1.9836000000000023,-10.069444444444455,-3.680100000000004
1861,10.34,969.97,969.4839759036145,23.13,-2.7900000000000027,-3.794400000000004,-0.5301,-2.1204000000000023,-10.7638888888889,-3.9339000000000035
1862,10.345,970.26,969.7788554216868,23.33,-2.5900000000000034,-3.522400000000005,-0.4921000000000002,-1.9684000000000026,-9.992283950617296,-3.651900000000005
1863,10.35,970.56,970.0737349397591,23.52,-2.400000000000002,-3.2640000000000033,-0.45599999999999996,-1.8240000000000016,-9.259259259259267,-3.384000000000003
1864,10.355,970.85,970.3686144578314,23.2,-2.7200000000000024,-3.6992000000000034,-0.5168000000000004,-2.067200000000002,-10.493827160493836,-3.835200000000003
1865,10.36,971.15,970.6634939759036,22.98,-2.9400000000000013,-3.998400000000002,-0.5586000000000002,-2.234400000000001,-11.342592592592595,-4.145400000000001
1866,10.365,971.45,970.958373493976,23.0,-2.9200000000000017,-3.9712000000000027,-0.5547999999999997,-2.219200000000001,-11.265432098765437,-4.117200000000002
1867,10.37,971.74,971.2532530120482,22.98,-2.9400000000000013,-3.998400000000002,-0.5586000000000002,-2.234400000000001,-11.342592592592595,-4.145400000000001
1868,10.375,972.04,971.5481325301205,22.74,-3.1800000000000033,-4.324800000000005,-0.6042000000000005,-2.4168000000000025,-12.26851851851853,-4.483800000000004
1869,10.38,972.33,971.8430120481929,22.82,-3.1000000000000014,-4.216000000000002,-0.5890000000000004,-2.356000000000001,-11.959876543209882,-4.371000000000001
1870,10.385,972.63,972.1378915662651,22.88,-3.0400000000000027,-4.134400000000004,-0.5776000000000003,-2.3104000000000022,-11.728395061728406,-4.286400000000004
1871,10.39,972.92,972.4327710843374,23.14,-2.780000000000001,-3.780800000000002,-0.5282,-2.112800000000001,-10.725308641975314,-3.9198000000000013
1872,10.395,973.22,972.7276506024097,23.04,-2.8800000000000026,-3.916800000000004,-0.5472000000000001,-2.188800000000002,-11.11111111111112,-4.060800000000003
1873,10.4,973.51,973.022530120482,22.97,-2.950000000000003,-4.012000000000004,-0.5605000000000002,-2.242000000000002,-11.381172839506183,-4.159500000000004
1874,10.405,973.81,973.3174096385542,23.12,-2.8000000000000007,-3.808000000000001,-0.5320000000000005,-2.1280000000000006,-10.802469135802472,-3.948000000000001
1875,10.41,974.11,973.6122891566266,23.01,-2.91,-3.9576000000000007,-0.5528999999999997,-2.2116000000000002,-11.226851851851851,-4.1030999999999995
1876,10.415,974.4,973.9071686746988,22.57,-3.3500000000000014,-4.556000000000002,-0.6365000000000007,-2.546000000000001,-12.924382716049386,-4.723500000000001
1877,10.42,974.7,974.2020481927711,22.41,-3.5100000000000016,-4.773600000000003,-0.6669,-2.667600000000001,-13.541666666666671,-4.949100000000002
1878,10.425,974.99,974.4969277108435,22.34,-3.580000000000002,-4.868800000000003,-0.6802000000000001,-2.7208000000000014,-13.811728395061735,-5.047800000000002
1879,10.43,975.29,974.7918072289157,22.27,-3.650000000000002,-4.964000000000003,-0.6935000000000002,-2.774000000000002,-14.081790123456797,-5.146500000000002
1880,10.435,975.58,975.086686746988,22.4,-3.520000000000003,-4.787200000000005,-0.6688000000000001,-2.6752000000000025,-13.580246913580257,-4.963200000000004
1881,10.44,975.88,975.3815662650603,22.57,-3.3500000000000014,-4.556000000000002,-0.6365000000000007,-2.546000000000001,-12.924382716049386,-4.723500000000001
1882,10.445,976.17,975.6764457831326,22.81,-3.110000000000003,-4.229600000000004,-0.5909000000000004,-2.363600000000002,-11.998456790123466,-4.385100000000004
1883,10.45,976.47,975.9713253012048,22.92,-3.0,-4.08,-0.5700000000000003,-2.2800000000000002,-11.574074074074074,-4.2299999999999995
1884,10.455,976.77,976.2662048192772,22.81,-3.110000000000003,-4.229600000000004,-0.5909000000000004,-2.363600000000002,-11.998456790123466,-4.385100000000004
1885,10.46,977.06,976.5610843373495,22.64,-3.280000000000001,-4.460800000000002,-0.6232000000000006,-2.492800000000001,-12.654320987654325,-4.624800000000001
1886,10.465,977.36,976.8559638554217,22.48,-3.4400000000000013,-4.678400000000002,-0.6536000000000008,-2.614400000000001,-13.271604938271611,-4.850400000000001
1887,10.47,977.65,977.1508433734941,22.29,-3.6300000000000026,-4.936800000000003,-0.6897000000000011,-2.758800000000002,-14.004629629629639,-5.118300000000003
1888,10.475,977.95,977.4457228915663,22.46,-3.460000000000001,-4.705600000000001,-0.6574,-2.629600000000001,-13.34876543209877,-4.8786000000000005
1889,10.48,978.24,977.7406024096387,22.7,-3.2200000000000024,-4.3792000000000035,-0.6118000000000006,-2.447200000000002,-12.422839506172847,-4.540200000000003
1890,10.485,978.54,978.0354819277109,22.97,-2.950000000000003,-4.012000000000004,-0.5605000000000002,-2.242000000000002,-11.381172839506183,-4.159500000000004
1891,10.49,978.83,978.3303614457832,23.2,-2.7200000000000024,-3.6992000000000034,-0.5168000000000004,-2.067200000000002,-10.493827160493836,-3.835200000000003
1892,10.495,979.13,978.6252409638554,23.5,-2.4200000000000017,-3.2912000000000026,-0.4598,-1.8392000000000013,-9.336419753086425,-3.412200000000002
1893,10.5,979.43,978.9201204819278,23.49,-2.4300000000000033,-3.3048000000000046,-0.46170000000000044,-1.8468000000000024,-9.375000000000012,-3.4263000000000043
1894,10.505,979.72,979.2150000000001,23.49,-2.4300000000000033,-3.3048000000000046,-0.46170000000000044,-1.8468000000000024,-9.375000000000012,-3.4263000000000043
1895,10.51,980.02,979.5098795180724,23.45,-2.4700000000000024,-3.3592000000000035,-0.4693000000000005,-1.8772000000000018,-9.52932098765433,-3.482700000000003
1896,10.515,980.31,979.8047590361447,23.7,-2.2200000000000024,-3.0192000000000037,-0.4218000000000002,-1.6872000000000018,-8.564814814814824,-3.1302000000000034
1897,10.52,980.61,980.0996385542169,23.87,-2.0500000000000007,-2.788000000000001,-0.38949999999999996,-1.5580000000000005,-7.908950617283953,-2.8905000000000007
1898,10.525,980.9,980.3945180722892,24.28,-1.6400000000000006,-2.230400000000001,-0.3116000000000003,-1.2464000000000004,-6.327160493827162,-2.3124000000000007
1899,10.53,981.2,980.6893975903615,24.32,-1.6000000000000014,-2.176000000000002,-0.30400000000000027,-1.216000000000001,-6.172839506172845,-2.256000000000002
1900,10.535,981.5,980.9842771084338,24.67,-1.25,-1.7000000000000002,-0.23749999999999982,-0.95,-4.82253086419753,-1.7625
1901,10.54,981.79,981.279156626506,24.7,-1.2200000000000024,-1.6592000000000033,-0.23180000000000045,-0.9272000000000018,-4.706790123456799,-1.7202000000000033
1902,10.545,982.09,981.5740361445784,24.48,-1.4400000000000013,-1.958400000000002,-0.27360000000000007,-1.094400000000001,-5.55555555555556,-2.0304000000000015
1903,10.55,982.38,981.8689156626507,24.1,-1.8200000000000003,-2.4752000000000005,-0.3458000000000001,-1.3832000000000002,-7.021604938271605,-2.5662000000000003
1904,10.555,982.68,982.1637951807229,23.98,-1.9400000000000013,-2.638400000000002,-0.3685999999999998,-1.474400000000001,-7.484567901234573,-2.7354000000000016
1905,10.56,982.97,982.4586746987952,23.76,-2.16,-2.9376,-0.4104000000000001,-1.6416000000000002,-8.333333333333334,-3.0456
1906,10.565,983.27,982.7535542168675,23.52,-2.400000000000002,-3.2640000000000033,-0.45599999999999996,-1.8240000000000016,-9.259259259259267,-3.384000000000003
1907,10.57,983.56,983.0484337349399,23.58,-2.3400000000000034,-3.182400000000005,-0.4446000000000008,-1.7784000000000026,-9.02777777777779,-3.2994000000000048
1908,10.575,983.86,983.3433132530121,23.67,-2.25,-3.06,-0.4275000000000002,-1.71,-8.680555555555555,-3.1725
1909,10.58,984.16,983.6381927710844,23.89,-2.030000000000001,-2.760800000000002,-0.38569999999999993,-1.5428000000000008,-7.831790123456795,-2.8623000000000016
1910,10.585,984.45,983.9330722891567,23.84,-2.080000000000002,-2.828800000000003,-0.3952,-1.5808000000000013,-8.024691358024699,-2.9328000000000025
1911,10.59,984.75,984.227951807229,23.84,-2.080000000000002,-2.828800000000003,-0.3952,-1.5808000000000013,-8.024691358024699,-2.9328000000000025
1912,10.595,985.04,984.5228313253014,23.54,-2.3800000000000026,-3.2368000000000037,-0.4522000000000004,-1.808800000000002,-9.182098765432107,-3.3558000000000034
1913,10.6,985.34,984.8177108433736,23.46,-2.460000000000001,-3.3456000000000015,-0.46740000000000004,-1.8696000000000006,-9.490740740740742,-3.468600000000001
1914,10.605,985.63,985.1125903614459,23.44,-2.4800000000000004,-3.3728000000000007,-0.47120000000000006,-1.8848000000000003,-9.567901234567902,-3.4968000000000004
1915,10.61,985.93,985.4074698795181,23.41,-2.5100000000000016,-3.4136000000000024,-0.4769000000000001,-1.9076000000000013,-9.683641975308648,-3.539100000000002
1916,10.615,986.22,985.7023493975904,23.45,-2.4700000000000024,-3.3592000000000035,-0.4693000000000005,-1.8772000000000018,-9.52932098765433,-3.482700000000003
1917,10.62,986.52,985.9972289156627,23.9,-2.020000000000003,-2.7472000000000043,-0.3838000000000008,-1.5352000000000023,-7.793209876543221,-2.8482000000000043
1918,10.625,986.82,986.292108433735,24.15,-1.7700000000000031,-2.4072000000000044,-0.3363000000000005,-1.3452000000000024,-6.828703703703716,-2.4957000000000042
1919,10.63,987.11,986.5869879518074,24.1,-1.8200000000000003,-2.4752000000000005,-0.3458000000000001,-1.3832000000000002,-7.021604938271605,-2.5662000000000003
1920,10.635,987.41,986.8818674698796,24.2,-1.7200000000000024,-2.3392000000000035,-0.3268000000000004,-1.307200000000002,-6.635802469135811,-2.4252000000000034
1921,10.64,987.7,987.1767469879519,24.41,-1.5100000000000016,-2.053600000000002,-0.2869000000000006,-1.1476000000000013,-5.825617283950624,-2.129100000000002
1922,10.645,988.0,987.4716265060241,24.52,-1.4000000000000021,-1.904000000000003,-0.26600000000000046,-1.0640000000000016,-5.401234567901243,-1.9740000000000029
1923,10.65,988.29,987.7665060240964,24.64,-1.2800000000000011,-1.7408000000000017,-0.24320000000000008,-0.9728000000000009,-4.938271604938276,-1.8048000000000015
1924,10.655,988.59,988.0613855421688,24.86,-1.0600000000000023,-1.441600000000003,-0.20140000000000047,-0.8056000000000018,-4.089506172839514,-1.494600000000003
1925,10.66,988.89,988.3562650602411,24.98,-0.9400000000000013,-1.2784000000000018,-0.17860000000000031,-0.714400000000001,-3.626543209876548,-1.3254000000000017
1926,10.665,989.18,988.6511445783133,25.07,-0.8500000000000014,-1.156000000000002,-0.16150000000000042,-0.6460000000000011,-3.2793209876543266,-1.198500000000002
1927,10.67,989.48,988.9460240963856,25.14,-0.7800000000000011,-1.0608000000000015,-0.14820000000000033,-0.5928000000000009,-3.0092592592592635,-1.0998000000000014
1928,10.675,989.77,989.2409036144579,25.18,-0.740000000000002,-1.0064000000000028,-0.14060000000000028,-0.5624000000000016,-2.8549382716049463,-1.0434000000000028
1929,10.68,990.07,989.5357831325301,25.7,-0.22000000000000242,-0.2992000000000033,-0.04180000000000045,-0.16720000000000185,-0.8487654320987748,-0.31020000000000336
1930,10.685,990.36,989.8306626506026,26.18,0.259999999999998,0.3535999999999973,0.04939999999999961,0.1975999999999985,1.0030864197530787,0.36659999999999715
1931,10.69,990.66,990.1255421686748,26.41,0.48999999999999844,0.6663999999999979,0.09309999999999974,0.37239999999999884,1.8904320987654262,0.6908999999999977
1932,10.695,990.95,990.4204216867471,26.85,0.9299999999999997,1.2647999999999997,0.17669999999999986,0.7067999999999998,3.5879629629629615,1.3112999999999995
1933,10.7,991.25,990.7153012048193,27.09,1.1699999999999982,1.5911999999999975,0.22229999999999972,0.8891999999999987,4.513888888888882,1.6496999999999973
1934,10.705,991.55,991.0101807228916,26.63,0.7099999999999973,0.9655999999999964,0.13489999999999946,0.539599999999998,2.739197530864187,1.001099999999996
1935,10.71,991.84,991.3050602409639,26.04,0.11999999999999744,0.16319999999999654,0.022799999999999487,0.09119999999999806,0.46296296296295303,0.16919999999999638
1936,10.715,992.14,991.5999397590363,25.74,-0.18000000000000327,-0.24480000000000446,-0.03420000000000062,-0.13680000000000248,-0.694444444444457,-0.2538000000000046
1937,10.72,992.43,991.8948192771086,25.44,-0.4800000000000004,-0.6528000000000006,-0.09120000000000006,-0.36480000000000035,-1.8518518518518534,-0.6768000000000005
1938,10.725,992.73,992.1896987951808,25.43,-0.490000000000002,-0.6664000000000028,-0.0931000000000003,-0.3724000000000015,-1.8904320987654397,-0.6909000000000027
1939,10.73,993.02,992.4845783132531,25.71,-0.21000000000000085,-0.2856000000000012,-0.03990000000000016,-0.15960000000000066,-0.8101851851851885,-0.2961000000000012
1940,10.735,993.32,992.7794578313253,25.9,-0.020000000000003126,-0.027200000000004255,-0.003800000000000591,-0.015200000000002377,-0.07716049382717256,-0.028200000000004406
1941,10.74,993.61,993.0743373493976,26.29,0.36999999999999744,0.5031999999999965,0.07029999999999947,0.28119999999999806,1.4274691358024592,0.5216999999999964
1942,10.745,993.91,993.36921686747,26.42,0.5,0.68,0.09499999999999997,0.38,1.9290123456790123,0.705
1943,10.75,994.21,993.6640963855423,26.57,0.6499999999999986,0.8839999999999981,0.12349999999999972,0.49399999999999894,2.5077160493827106,0.916499999999998
1944,10.755,994.5,993.9589759036146,26.29,0.36999999999999744,0.5031999999999965,0.07029999999999947,0.28119999999999806,1.4274691358024592,0.5216999999999964
1945,10.76,994.8,994.2538554216868,26.5,0.5799999999999983,0.7887999999999977,0.11019999999999963,0.4407999999999987,2.2376543209876476,0.8177999999999975
1946,10.765,995.09,994.5487349397591,26.2,0.2799999999999976,0.38079999999999675,0.053199999999999525,0.21279999999999816,1.0802469135802375,0.3947999999999966
1947,10.77,995.39,994.8436144578313,25.58,-0.3400000000000034,-0.4624000000000047,-0.06460000000000066,-0.25840000000000257,-1.3117283950617413,-0.47940000000000477
1948,10.775,995.68,995.1384939759038,24.76,-1.1600000000000001,-1.5776000000000003,-0.22039999999999993,-0.8816000000000002,-4.475308641975309,-1.6356000000000002
1949,10.78,995.98,995.433373493976,24.49,-1.4300000000000033,-1.9448000000000045,-0.2717000000000007,-1.0868000000000024,-5.516975308641987,-2.0163000000000046
1950,10.785,996.27,995.7282530120483,24.01,-1.9100000000000001,-2.5976000000000004,-0.3628999999999998,-1.4516000000000002,-7.368827160493828,-2.6931
1951,10.79,996.57,996.0231325301205,24.28,-1.6400000000000006,-2.230400000000001,-0.3116000000000003,-1.2464000000000004,-6.327160493827162,-2.3124000000000007
1952,10.795,996.87,996.3180120481928,24.3,-1.620000000000001,-2.2032000000000016,-0.30779999999999985,-1.2312000000000007,-6.250000000000003,-2.284200000000001
1953,10.8,997.16,996.6128915662651,24.2,-1.7200000000000024,-2.3392000000000035,-0.3268000000000004,-1.307200000000002,-6.635802469135811,-2.4252000000000034
1954,10.805,997.46,996.9077710843375,23.98,-1.9400000000000013,-2.638400000000002,-0.3685999999999998,-1.474400000000001,-7.484567901234573,-2.7354000000000016
1955,10.81,997.75,997.2026506024098,23.96,-1.9600000000000009,-2.6656000000000013,-0.3724000000000003,-1.4896000000000007,-7.561728395061731,-2.763600000000001
1956,10.815,998.05,997.497530120482,23.38,-2.5400000000000027,-3.454400000000004,-0.48260000000000014,-1.9304000000000021,-9.799382716049394,-3.5814000000000035
1957,10.82,998.34,997.7924096385543,23.1,-2.8200000000000003,-3.835200000000001,-0.5357999999999996,-2.1432,-10.879629629629632,-3.9762
1958,10.825,998.64,998.0872891566265,23.03,-2.8900000000000006,-3.930400000000001,-0.5490999999999997,-2.1964000000000006,-11.149691358024693,-4.0749
1959,10.83,998.94,998.3821686746988,23.0,-2.9200000000000017,-3.9712000000000027,-0.5547999999999997,-2.219200000000001,-11.265432098765437,-4.117200000000002
1960,10.835,999.23,998.6770481927712,22.83,-3.0900000000000034,-4.202400000000005,-0.5871000000000004,-2.3484000000000025,-11.921296296296308,-4.356900000000005
