,Age [ka BP],ln(Zr/Rb),SS [um],ACC strength [m/s],ACC strength [%],SS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,pct_dU_dHol_mccave,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_culp
454,227.5,1.0235,15.2943,5.1937,63.727,-1.6839043478260898,-2.2901099130434823,-0.3199418260869571,-9.918035578607576,-1.2797673043478281,-9.918035578607574,-2.3743051304347866
455,228.0,1.0136,15.2703,5.1531,63.228,-1.707904347826089,-2.322749913043481,-0.32450182608695677,-10.059393283511582,-1.2980073043478275,-10.05939328351158,-2.4081451304347854
456,228.5,1.0294,15.3084,5.2177,64.021,-1.6698043478260889,-2.270933913043481,-0.31726282608695655,-9.834987926976464,-1.2690513043478275,-9.834987926976464,-2.354424130434785
457,229.0,1.0523,15.3637,5.3113,65.17,-1.6145043478260899,-2.1957259130434825,-0.30675582608695695,-9.509276215260144,-1.2270233043478282,-9.509276215260144,-2.2764511304347868
458,229.5,1.0922,15.4597,5.474,67.166,-1.5185043478260898,-2.065165913043482,-0.28851582608695736,-8.943845395644097,-1.1540633043478283,-8.943845395644098,-2.1410911304347864
459,230.0,1.1064,15.4939,5.532,67.877,-1.4843043478260896,-2.0186539130434817,-0.28201782608695725,-8.74241066615588,-1.128071304347828,-8.74241066615588,-2.092869130434786
460,230.5,1.1326,15.5569,5.6389,69.189,-1.421304347826089,-1.932973913043481,-0.27004782608695677,-8.371346690782849,-1.0801913043478275,-8.371346690782847,-2.0040391304347853
461,231.0,1.1875,15.6891,5.8629,71.937,-1.2891043478260897,-1.7531819130434823,-0.2449298260869568,-7.592701332936591,-0.9797193043478282,-7.592701332936589,-1.8176371304347865
462,231.5,1.2365,15.8072,6.0631,74.393,-1.1710043478260896,-1.592565913043482,-0.22249082608695714,-6.897103626721435,-0.8899633043478281,-6.897103626721435,-1.6511161304347863
463,232.0,1.3132,15.9917,6.3758,78.231,-0.9865043478260898,-1.3416459130434821,-0.18743582608695708,-5.81041627027185,-0.7497433043478282,-5.810416270271849,-1.3909711304347865
464,232.5,1.353,16.0876,6.5382,80.224,-0.8906043478260912,-1.211221913043484,-0.16921482608695748,-5.245574441092914,-0.6768593043478294,-5.245574441092915,-1.2557521304347885
465,233.0,1.3696,16.1275,6.6059,81.054,-0.8507043478260883,-1.1569579130434802,-0.16163382608695676,-5.010567256689978,-0.6465353043478271,-5.010567256689978,-1.1994931304347844
466,233.5,1.429,16.2705,6.8484,84.029,-0.7077043478260912,-0.9624779130434841,-0.13446382608695717,-4.1683109316369285,-0.5378553043478292,-4.1683109316369285,-0.9978631304347885
467,234.0,1.5475,16.556,7.3321,89.965,-0.4222043478260886,-0.5741979130434806,-0.08021882608695685,-2.4867432337162803,-0.32087530434782735,-2.4867432337162803,-0.5953081304347849
468,234.5,1.6927,16.9054,7.9245,97.233,-0.07280434782608936,-0.09901391304348153,-0.013832826086956976,-0.42881064648872197,-0.05533130434782791,-0.42881064648872197,-0.10265413043478598
469,235.0,1.7159,16.9614,8.0193,98.396,-0.016804347826088417,-0.02285391304348025,-0.0031928260869567952,-0.09897600171269036,-0.012771304347827197,-0.09897600171269033,-0.023694130434784667
470,235.5,1.7436,17.0282,8.1325,99.785,0.04999565217390867,0.06799408695651579,0.009499173913042641,0.2944696102701236,0.037996695652170585,0.2944696102701236,0.07049386956521121
471,236.0,1.7805,17.117,8.2831,101.633,0.13879565217391132,0.18876208695651941,0.02637117391304314,0.8174931184149806,0.10548469565217261,0.8174931184149806,0.19570186956521496
472,236.5,1.7816,17.1196,8.2875,101.687,0.14139565217390881,0.192298086956516,0.02686517391304266,0.8328068697795671,0.1074606956521707,0.8328068697795671,0.1993678695652114
473,237.0,1.8217,17.2161,8.451,103.693,0.2378956521739113,0.32353808695651937,0.04520017391304315,1.4011826415811266,0.18080069565217258,1.4011826415811266,0.3354328695652149
474,237.5,1.8542,17.2944,8.5838,105.322,0.31619565217391,0.4300260869565176,0.0600771739130429,1.8623621538304553,0.24030869565217158,1.8623621538304553,0.44583586956521304
475,238.0,1.8442,17.2703,8.5429,104.821,0.2920956521739093,0.3972500869565167,0.055498173913042737,1.7204154584893403,0.22199269565217108,1.72041545848934,0.4118548695652121
476,238.5,1.741,17.0217,8.1216,99.651,0.043495652173909605,0.05915408695651707,0.008264173913042822,0.2561852318586261,0.0330566956521713,0.2561852318586261,0.06132886956521254
477,239.0,1.6518,16.8071,7.7577,95.187,-0.17110434782609119,-0.23270191304348403,-0.032509826086957294,-1.0077882461580785,-0.13003930434782932,-1.0077882461580785,-0.24125713043478855
478,239.5,1.6993,16.9215,7.9517,97.567,-0.0567043478260878,-0.07711791304347941,-0.010773826086956678,-0.3339831861156053,-0.04309530434782673,-0.3339831861156053,-0.07995313043478379
479,240.0,1.7209,16.9733,8.0396,98.645,-0.004904347826091282,-0.006669913043484144,-0.0009318260869573434,-0.028886139697801672,-0.0037273043478293745,-0.028886139697801676,-0.006915130434788707
480,240.5,1.7079,16.9421,7.9866,97.994,-0.03610434782608962,-0.04910191304348189,-0.006859826086957024,-0.21265115607300641,-0.027439304347828115,-0.21265115607300647,-0.05090713043478636
481,241.0,1.6959,16.9132,7.9376,97.394,-0.06500434782608977,-0.0884059130434821,-0.012350826086957048,-0.3828693923949208,-0.04940330434782823,-0.3828693923949208,-0.09165613043478657
482,241.5,1.6811,16.8775,7.8771,96.651,-0.10070434782608828,-0.13695791304348007,-0.019133826086956768,-0.5931389784396286,-0.0765353043478271,-0.5931389784396286,-0.14199313043478448
483,242.0,1.6897,16.8984,7.9125,97.086,-0.0798043478260908,-0.1085339130434835,-0.015162826086957251,-0.4700399770857338,-0.06065130434782901,-0.47003997708573375,-0.11252413043478803
484,242.5,1.6809,16.8772,7.8766,96.646,-0.10100434782609113,-0.13736591304348394,-0.019190826086957324,-0.5949059497509455,-0.07676330434782927,-0.5949059497509456,-0.14241613043478848
485,243.0,1.6926,16.9053,7.9243,97.23,-0.07290434782608912,-0.09914991304348121,-0.013851826086956925,-0.4293996369258206,-0.055407304347827736,-0.4293996369258206,-0.10279513043478565
486,243.5,1.7093,16.9455,7.9924,98.066,-0.03270434782609044,-0.044477913043483,-0.006213826086957183,-0.19262548121160966,-0.024855304347828736,-0.19262548121160966,-0.04611313043478752
487,244.0,1.6714,16.8542,7.8377,96.168,-0.12400434782609082,-0.16864591304348353,-0.023560826086957254,-0.7303737502839545,-0.09424330434782903,-0.7303737502839545,-0.17484613043478806
488,244.5,1.6205,16.7316,7.6299,93.618,-0.2466043478260893,-0.33538191304348147,-0.04685482608695696,-1.4524760261686027,-0.1874193043478279,-1.4524760261686027,-0.3477121304347859
489,245.0,1.5744,16.6207,7.4419,91.312,-0.3575043478260902,-0.4862059130434827,-0.06792582608695708,-2.1056664209125593,-0.2717033043478286,-2.1056664209125597,-0.5040811304347872
490,245.5,1.5648,16.5977,7.4028,90.832,-0.3805043478260899,-0.5174859130434822,-0.07229582608695706,-2.2411342214455683,-0.2891833043478283,-2.2411342214455683,-0.5365111304347867
491,246.0,1.5362,16.5288,7.2861,89.4,-0.4494043478260892,-0.6111899130434814,-0.08538682608695691,-2.6469486326074967,-0.34154730434782776,-2.6469486326074962,-0.6336601304347858
492,246.5,1.4913,16.4207,7.1029,87.152,-0.5575043478260895,-0.7582059130434817,-0.105925826086957,-3.2836472951126483,-0.423703304347828,-3.2836472951126483,-0.7860811304347861
493,247.0,1.4502,16.3216,6.9348,85.09,-0.6566043478260895,-0.8929819130434817,-0.12475482608695687,-3.8673368182787944,-0.499019304347828,-3.8673368182787944,-0.925812130434786
494,247.5,1.3921,16.1818,6.698,82.184,-0.7964043478260905,-1.0831099130434831,-0.15131682608695707,-4.690745449344666,-0.6052673043478288,-4.690745449344666,-1.1229301304347876
495,248.0,1.3108,15.986,6.366,78.111,-0.9922043478260889,-1.349397913043481,-0.1885188260869568,-5.843988725186548,-0.7540753043478275,-5.843988725186548,-1.3990081304347852
496,248.5,1.2528,15.8463,6.1293,75.206,-1.1319043478260902,-1.5393899130434827,-0.215061826086957,-6.66680836581532,-0.8602473043478286,-6.66680836581532,-1.595985130434787
497,249.0,1.2168,15.7596,5.9824,73.404,-1.2186043478260888,-1.657301913043481,-0.23153482608695675,-7.177463074781053,-0.9261393043478275,-7.177463074781053,-1.7182321304347852
498,249.5,1.1862,15.6859,5.8575,71.871,-1.2923043478260894,-1.7575339130434817,-0.24553782608695673,-7.61154902692379,-0.9821513043478279,-7.61154902692379,-1.8221491304347859
499,250.0,1.1262,15.5416,5.613,68.871,-1.4366043478260888,-1.953781913043481,-0.27295482608695654,-8.461462227659155,-1.0918193043478275,-8.461462227659155,-2.025612130434785
500,250.5,1.0742,15.4163,5.4005,66.263,-1.56190434782609,-2.1241899130434825,-0.2967618260869571,-9.199467245345518,-1.1870473043478282,-9.199467245345518,-2.202285130434787
501,251.0,1.0382,15.3297,5.2537,64.462,-1.6485043478260888,-2.241965913043481,-0.3132158260869571,-9.709532963874153,-1.2528633043478274,-9.709532963874153,-2.324391130434785
502,251.5,0.998,15.233,5.0898,62.452,-1.745204347826089,-2.373477913043481,-0.33158882608695706,-10.279086716549898,-1.3263553043478278,-10.2790867165499,-2.4607381304347853
503,252.0,0.9664,15.1567,4.9605,60.865,-1.8215043478260888,-2.477245913043481,-0.3460858260869566,-10.728486420057234,-1.3843433043478275,-10.728486420057234,-2.5683211304347853
504,252.5,0.9373,15.0868,4.8421,59.412,-1.8914043478260893,-2.572309913043482,-0.3593668260869567,-11.14019073559017,-1.4374673043478279,-11.140190735590169,-2.666880130434786
505,253.0,0.9166,15.0369,4.7574,58.373,-1.9413043478260903,-2.640173913043483,-0.3688478260869572,-11.434096963703098,-1.4753913043478286,-11.434096963703096,-2.737239130434787
506,253.5,0.8929,14.9798,4.6606,57.185,-1.9984043478260904,-2.717829913043483,-0.3796968260869571,-11.770410503287225,-1.5187873043478288,-11.770410503287227,-2.817750130434787
507,254.0,0.8814,14.9521,4.6137,56.61,-2.02610434782609,-2.7555019130434824,-0.3849598260869569,-11.933560854363936,-1.5398393043478282,-11.933560854363934,-2.8568071304347864
508,254.5,0.877,14.9416,4.596,56.392,-2.0366043478260902,-2.769781913043483,-0.38695482608695686,-11.995404850259444,-1.5478193043478286,-11.995404850259442,-2.8716121304347872
509,255.0,0.9026,15.0033,4.7004,57.674,-1.9749043478260901,-2.685869913043483,-0.37523182608695693,-11.631997750568713,-1.5009273043478286,-11.631997750568713,-2.784615130434787
510,255.5,0.8932,14.9806,4.662,57.202,-1.9976043478260888,-2.716741913043481,-0.3795448260869567,-11.765698579790417,-1.5181793043478276,-11.765698579790415,-2.816622130434785
511,256.0,0.8859,14.9631,4.6323,56.838,-2.015104347826089,-2.740541913043481,-0.3828698260869565,-11.868771906282923,-1.5314793043478274,-11.868771906282923,-2.841297130434785
512,256.5,0.9161,15.0356,4.7552,58.347,-1.942604347826089,-2.6419419130434814,-0.36909482608695665,-11.441753839385392,-1.4763793043478277,-11.44175383938539,-2.7390721304347854
513,257.0,0.9358,15.0831,4.8358,59.335,-1.8951043478260896,-2.5773419130434823,-0.3600698260869568,-11.161983381762873,-1.4402793043478281,-11.161983381762871,-2.672097130434786
514,257.5,0.9691,15.1634,4.9719,61.004,-1.8148043478260902,-2.468133913043483,-0.3448128260869572,-10.689024060771539,-1.3792513043478285,-10.689024060771537,-2.5588741304347873
515,258.0,0.9861,15.2043,5.0412,61.855,-1.7739043478260896,-2.412509913043482,-0.33704182608695676,-10.448126971997617,-1.3481673043478282,-10.448126971997617,-2.501205130434786
516,258.5,0.9791,15.1874,5.0125,61.503,-1.7908043478260893,-2.435493913043482,-0.3402528260869566,-10.547666355867523,-1.3610113043478278,-10.547666355867522,-2.525034130434786
517,259.0,0.9492,15.1153,4.8904,60.004,-1.86290434782609,-2.5335499130434824,-0.3539518260869574,-10.972328461016659,-1.4158073043478285,-10.97232846101666,-2.6266951304347868
518,259.5,0.9453,15.1061,4.8747,59.813,-1.87210434782609,-2.5460619130434825,-0.35569982608695705,-11.026515581229864,-1.4227993043478284,-11.026515581229864,-2.6396671304347867
519,260.0,1.0097,15.261,5.1373,63.035,-1.7172043478260903,-2.335397913043483,-0.3262688260869573,-10.114169394161895,-1.3050753043478287,-10.114169394161895,-2.4212581304347873
520,260.5,1.0408,15.3359,5.2643,64.592,-1.642304347826089,-2.2335339130434813,-0.31203782608695674,-9.673015556773953,-1.2481513043478276,-9.67301555677395,-2.3156491304347853
521,261.0,1.0322,15.3151,5.229,64.16,-1.6631043478260903,-2.261821913043483,-0.31598982608695714,-9.795525567690769,-1.2639593043478285,-9.795525567690767,-2.344977130434787
522,261.5,1.0632,15.3899,5.3557,65.714,-1.5883043478260888,-2.160093913043481,-0.3017778260869566,-9.354960720739927,-1.2071113043478274,-9.354960720739925,-2.239509130434785
523,262.0,1.081,15.4327,5.4283,66.605,-1.545504347826089,-2.101885913043481,-0.2936458260869572,-9.102872813661106,-1.1745833043478278,-9.102872813661106,-2.1791611304347853
524,262.5,1.0427,15.3406,5.2722,64.69,-1.6376043478260893,-2.2271419130434817,-0.3111448260869567,-9.645333006230251,-1.244579304347828,-9.645333006230251,-2.3090221304347858
525,263.0,1.0929,15.4613,5.4768,67.2,-1.51690434782609,-2.0629899130434826,-0.28821182608695706,-8.934421548650498,-1.1528473043478284,-8.934421548650498,-2.138835130434787
526,263.5,1.1627,15.6295,5.7619,70.698,-1.3487043478260894,-1.8342379130434816,-0.2562538260869571,-7.9437396334482155,-1.0250153043478278,-7.9437396334482155,-1.901673130434786
527,264.0,1.1473,15.5923,5.6989,69.925,-1.3859043478260897,-1.8848299130434822,-0.26332182608695676,-8.162844076049435,-1.0532873043478281,-8.162844076049435,-1.9541251304347864
528,264.5,1.1071,15.4955,5.5348,67.912,-1.4827043478260897,-2.0164779130434822,-0.28171382608695694,-8.732986819162281,-1.1268553043478282,-8.732986819162281,-2.0906131304347864
529,265.0,1.1106,15.5039,5.549,68.086,-1.4743043478260898,-2.0050539130434823,-0.2801178260869568,-8.683511622445877,-1.1204713043478283,-8.683511622445877,-2.0787691304347864
530,265.5,1.1198,15.5262,5.5867,68.549,-1.4520043478260902,-1.9747259130434829,-0.27588082608695697,-8.552166754972571,-1.1035233043478285,-8.55216675497257,-2.047326130434787
531,266.0,1.0906,15.4558,5.4675,67.085,-1.5224043478260896,-2.070469913043482,-0.289256826086957,-8.966816022690997,-1.157027304347828,-8.966816022690999,-2.1465901304347863
532,266.5,1.0735,15.4146,5.3977,66.23,-1.5636043478260895,-2.126501913043482,-0.29708482608695697,-9.209480082776217,-1.188339304347828,-9.209480082776217,-2.204682130434786
533,267.0,1.1372,15.568,5.6576,69.418,-1.41020434782609,-1.9178779130434824,-0.26793882608695707,-8.305968752264748,-1.0717553043478283,-8.305968752264747,-1.9883881304347868
534,267.5,1.103,15.4856,5.518,67.706,-1.4926043478260898,-2.029941913043482,-0.28359482608695696,-8.791296872435185,-1.1343793043478283,-8.791296872435186,-2.1045721304347866
535,268.0,1.0753,15.4189,5.4049,66.318,-1.5593043478260888,-2.120653913043481,-0.29626782608695645,-9.184153493980912,-1.1850713043478276,-9.184153493980912,-2.198619130434785
536,268.5,1.0652,15.3947,5.3639,65.815,-1.5835043478260893,-2.1535659130434817,-0.300865826086957,-9.326689179759127,-1.2034633043478278,-9.326689179759125,-2.232741130434786
537,269.0,1.0595,15.3809,5.3405,65.527,-1.597304347826089,-2.1723339130434813,-0.3034878260869567,-9.40796986007893,-1.2139513043478278,-9.40796986007893,-2.2521991304347857
538,269.5,1.0482,15.3537,5.2944,64.962,-1.6245043478260897,-2.209325913043482,-0.30865582608695696,-9.568175258970147,-1.234623304347828,-9.568175258970147,-2.2905511304347863
539,270.0,1.0243,15.2962,5.197,63.767,-1.6820043478260889,-2.287525913043481,-0.3195808260869568,-9.906844760302667,-1.2783233043478275,-9.906844760302667,-2.371626130434785
540,270.5,1.0141,15.2718,5.1555,63.258,-1.7064043478260889,-2.320709913043481,-0.32421682608695646,-10.050558426955082,-1.2968673043478276,-10.050558426955082,-2.406030130434785
541,271.0,0.9978,15.2324,5.0889,62.44,-1.7458043478260894,-2.374293913043482,-0.33170282608695656,-10.282620659172501,-1.326811304347828,-10.282620659172501,-2.461584130434786
542,271.5,0.9485,15.1137,4.8876,59.97,-1.8645043478260899,-2.5357259130434824,-0.3542558260869568,-10.98175230801026,-1.4170233043478284,-10.981752308010261,-2.628951130434787
543,272.0,0.9309,15.0714,4.816,59.092,-1.906804347826089,-2.593253913043481,-0.3622928260869571,-11.230895262903575,-1.4491713043478276,-11.230895262903573,-2.6885941304347853
544,272.5,0.902,15.0017,4.6978,57.642,-1.97650434782609,-2.6880459130434824,-0.37553582608695724,-11.641421597562312,-1.5021433043478285,-11.641421597562312,-2.7868711304347866
545,273.0,0.897,14.9898,4.6776,57.394,-1.9884043478260889,-2.704229913043481,-0.37779682608695664,-11.711511459577212,-1.5111873043478277,-11.711511459577212,-2.803650130434785
546,273.5,0.8736,14.9333,4.5819,56.219,-2.0449043478260904,-2.781069913043483,-0.388531826086957,-12.044291056538746,-1.5541273043478288,-12.044291056538746,-2.8833151304347875
547,274.0,0.8624,14.9064,4.5362,55.659,-2.07180434782609,-2.8176539130434826,-0.3936428260869569,-12.202729484118658,-1.5745713043478284,-12.202729484118658,-2.9212441304347867
548,274.5,0.865,14.9126,4.5469,55.79,-2.06560434782609,-2.809221913043483,-0.392464826086957,-12.166212077018455,-1.5698593043478286,-12.166212077018455,-2.912502130434787
549,275.0,0.8821,14.9539,4.6169,56.648,-2.0243043478260887,-2.753053913043481,-0.3846178260869566,-11.922959026496127,-1.5384713043478275,-11.922959026496127,-2.8542691304347847
550,275.5,0.879,14.9464,4.6041,56.492,-2.031804347826089,-2.763253913043481,-0.38604282608695684,-11.967133309278632,-1.5441713043478276,-11.967133309278632,-2.8648441304347854
551,276.0,0.8652,14.913,4.5475,55.797,-2.0652043478260893,-2.8086779130434816,-0.392388826086957,-12.16385611527005,-1.5695553043478279,-12.16385611527005,-2.9119381304347858
552,276.5,0.8879,14.9678,4.6404,56.938,-2.010404347826089,-2.734149913043481,-0.38197682608695693,-11.841089355739221,-1.5279073043478277,-11.841089355739223,-2.8346701304347857
553,277.0,0.917,15.0378,4.7591,58.393,-1.9404043478260888,-2.638949913043481,-0.36867682608695684,-11.42879604976919,-1.4747073043478276,-11.42879604976919,-2.735970130434785
554,277.5,0.951,15.1197,4.8978,60.096,-1.8585043478260896,-2.527565913043482,-0.3531158260869569,-10.946412881784257,-1.412463304347828,-10.946412881784255,-2.6204911304347864
555,278.0,0.9781,15.1849,5.0084,61.452,-1.7933043478260888,-2.438893913043481,-0.34072782608695684,-10.562391116795022,-1.3629113043478276,-10.562391116795022,-2.528559130434785
556,278.5,1.0287,15.3067,5.2147,63.984,-1.6715043478260903,-2.273245913043483,-0.3175858260869573,-9.845000764407171,-1.2703433043478287,-9.845000764407173,-2.356821130434787
557,279.0,1.0661,15.3968,5.3675,65.859,-1.5814043478260889,-2.150709913043481,-0.3004668260869572,-9.314320380580021,-1.2018673043478276,-9.314320380580023,-2.229780130434785
558,279.5,1.0903,15.4551,5.4663,67.071,-1.5231043478260897,-2.071421913043482,-0.28938982608695696,-8.9709389557507,-1.1575593043478283,-8.9709389557507,-2.1475771304347866
559,280.0,1.1412,15.5776,5.6738,69.617,-1.4006043478260892,-1.9048219130434816,-0.2661148260869568,-8.24942567030314,-1.0644593043478279,-8.24942567030314,-1.9748521304347857
560,280.5,1.232,15.7964,6.0447,74.169,-1.1818043478260893,-1.6072539130434815,-0.22454282608695708,-6.960714593928238,-0.8981713043478279,-6.960714593928238,-1.666344130434786
561,281.0,1.2676,15.882,6.1899,75.949,-1.0962043478260899,-1.4908379130434823,-0.20827882608695703,-6.456538779770601,-0.8331153043478283,-6.456538779770601,-1.5456481304347867
562,281.5,1.3035,15.9684,6.3363,77.746,-1.0098043478260887,-1.3733339130434807,-0.19186282608695682,-5.947651042116155,-0.7674513043478275,-5.9476510421161555,-1.423824130434785
563,282.0,1.3225,16.0141,6.4137,78.696,-0.9641043478260904,-1.3111819130434832,-0.18317982608695704,-5.678482412361444,-0.7327193043478287,-5.6784824123614435,-1.3593871304347875
564,282.5,1.3445,16.0671,6.5036,79.799,-0.9111043478260896,-1.239101913043482,-0.17310982608695702,-5.366317480698414,-0.6924393043478281,-5.366317480698413,-1.2846571304347862
565,283.0,1.3377,16.0508,6.476,79.46,-0.9274043478260907,-1.2612699130434835,-0.17620682608695715,-5.462322921945728,-0.7048273043478289,-5.462322921945727,-1.3076401304347878
566,283.5,1.3577,16.0989,6.5575,80.46,-0.8793043478260891,-1.1958539130434813,-0.16706782608695692,-5.179018521700597,-0.6682713043478278,-5.179018521700597,-1.2398191304347856
567,284.0,1.3665,16.1202,6.5935,80.902,-0.858004347826089,-1.1668859130434812,-0.16302082608695678,-5.053563558598286,-0.6520833043478277,-5.053563558598285,-1.2097861304347854
568,284.5,1.3704,16.1295,6.6093,81.096,-0.8487043478260894,-1.1542379130434817,-0.16125382608695693,-4.998787447947984,-0.645015304347828,-4.998787447947983,-1.196673130434786
569,285.0,1.3559,16.0945,6.55,80.368,-0.8837043478260895,-1.2018379130434818,-0.16790382608695698,-5.204934100933,-0.671615304347828,-5.204934100933,-1.2460231304347862
570,285.5,1.3652,16.1169,6.588,80.834,-0.8613043478260884,-1.1713739130434804,-0.16364782608695672,-5.073000243022584,-0.6545913043478272,-5.073000243022584,-1.2144391304347846
571,286.0,1.3792,16.1507,6.6453,81.537,-0.8275043478260891,-1.1254059130434813,-0.1572258260869568,-4.873921475282772,-0.6289033043478277,-4.873921475282772,-1.1667811304347855
572,286.5,1.3837,16.1616,6.6637,81.763,-0.8166043478260896,-1.110581913043482,-0.15515482608695685,-4.80972151763887,-0.6206193043478281,-4.809721517638869,-1.1514121304347862
573,287.0,1.3869,16.1692,6.6765,81.921,-0.8090043478260895,-1.1002459130434818,-0.15371082608695708,-4.764958244419266,-0.6148433043478281,-4.764958244419266,-1.1406961304347862
574,287.5,1.3889,16.174,6.6848,82.022,-0.8042043478260901,-1.0937179130434826,-0.15279882608695705,-4.736686703438467,-0.6111953043478284,-4.736686703438466,-1.133928130434787
575,288.0,1.3741,16.1385,6.6246,81.284,-0.839704347826089,-1.1419979130434812,-0.15954382608695683,-4.945778308608977,-0.6381753043478277,-4.945778308608977,-1.1839831304347854
576,288.5,1.363,16.1118,6.5793,80.728,-0.8664043478260908,-1.1783099130434835,-0.16461682608695716,-5.1030387553147,-0.658467304347829,-5.103038755314699,-1.2216301304347879
577,289.0,1.363,16.1116,6.5789,80.723,-0.8666043478260903,-1.178581913043483,-0.16465482608695714,-5.1042167361888975,-0.6586193043478287,-5.1042167361888975,-1.2219121304347873
578,289.5,1.3356,16.0457,6.4673,79.354,-0.9325043478260895,-1.2682059130434817,-0.17717582608695692,-5.492361434237823,-0.708703304347828,-5.492361434237823,-1.3148311304347862
579,290.0,1.2793,15.9101,6.2375,76.534,-1.0681043478260897,-1.452621913043482,-0.20293982608695682,-6.291032466945488,-0.8117593043478282,-6.291032466945487,-1.5060271304347863
580,290.5,1.2342,15.8015,6.0534,74.275,-1.1767043478260888,-1.6003179130434808,-0.22357382608695686,-6.930676081636132,-0.8942953043478274,-6.930676081636132,-1.659153130434785
581,291.0,1.201,15.7216,5.918,72.614,-1.256604347826089,-1.7089819130434813,-0.23875482608695675,-7.401279440879072,-0.9550193043478278,-7.401279440879072,-1.7718121304347856
582,291.5,1.1733,15.6549,5.805,71.227,-1.32330434782609,-1.7996939130434826,-0.25142782608695713,-7.794136062424808,-1.0057113043478283,-7.7941360624248075,-1.8658591304347867
583,292.0,1.1439,15.5843,5.6852,69.757,-1.3939043478260889,-1.895709913043481,-0.2648418260869567,-8.209963311017434,-1.0593673043478276,-8.209963311017434,-1.9654051304347853
584,292.5,1.1206,15.528,5.5898,68.587,-1.450204347826089,-1.9722779130434813,-0.2755388260869567,-8.541564927104762,-1.1021553043478278,-8.541564927104762,-2.0447881304347857
585,293.0,1.0903,15.4552,5.4664,67.072,-1.52300434782609,-2.0712859130434826,-0.28937082608695697,-8.970349965313602,-1.1574833043478283,-8.9703499653136,-2.147436130434787
586,293.5,1.0166,15.2778,5.1657,63.383,-1.7004043478260904,-2.3125499130434832,-0.323076826086957,-10.015219000729086,-1.2923073043478288,-10.015219000729086,-2.3975701304347874
587,294.0,0.9792,15.1876,5.0129,61.508,-1.7906043478260898,-2.4352219130434825,-0.34021482608695663,-10.546488374993325,-1.3608593043478283,-10.546488374993325,-2.5247521304347864
588,294.5,0.986,15.2039,5.0405,61.847,-1.7743043478260887,-2.413053913043481,-0.33711782608695673,-10.450482933746011,-1.3484713043478274,-10.45048293374601,-2.501769130434785
589,295.0,0.9656,15.1548,4.9573,60.826,-1.8234043478260897,-2.479829913043482,-0.34644682608695687,-10.73967723836214,-1.3857873043478282,-10.73967723836214,-2.5710001304347863
590,295.5,0.9641,15.1514,4.9514,60.754,-1.826804347826089,-2.484453913043481,-0.347092826086957,-10.759702913223537,-1.3883713043478276,-10.759702913223537,-2.5757941304347853
591,296.0,0.9639,15.1509,4.9506,60.744,-1.8273043478260895,-2.485133913043482,-0.347187826086957,-10.76264786540904,-1.3887513043478281,-10.76264786540904,-2.576499130434786
592,296.5,0.9728,15.1723,4.987,61.19,-1.8059043478260897,-2.456029913043482,-0.34312182608695707,-10.636603911869631,-1.372487304347828,-10.63660391186963,-2.5463251304347865
593,297.0,0.9636,15.1501,4.9493,60.728,-1.8281043478260894,-2.4862219130434817,-0.3473398260869569,-10.76735978890584,-1.389359304347828,-10.767359788905841,-2.5776271304347858
594,297.5,0.9708,15.1674,4.9786,61.088,-1.810804347826089,-2.462693913043481,-0.34405282608695664,-10.665464443287528,-1.3762113043478277,-10.66546444328753,-2.5532341304347854
595,298.0,0.9957,15.2274,5.0803,62.335,-1.7508043478260902,-2.381093913043483,-0.332652826086957,-10.31207018102751,-1.3306113043478285,-10.312070181027508,-2.468634130434787
596,298.5,1.0071,15.2547,5.1266,62.903,-1.7235043478260899,-2.3439659130434825,-0.32746582608695673,-10.151275791699195,-1.3098633043478283,-10.151275791699193,-2.4301411304347864
597,299.0,1.0022,15.2429,5.1067,62.659,-1.735304347826089,-2.360013913043481,-0.32970782608695703,-10.220776663276993,-1.3188313043478277,-10.220776663276993,-2.4467791304347855
598,299.5,1.0236,15.2946,5.1942,63.733,-1.6836043478260887,-2.289701913043481,-0.3198848260869567,-9.916268607296269,-1.2795393043478274,-9.916268607296267,-2.373882130434785
599,300.0,1.0282,15.3056,5.2128,63.961,-1.6726043478260895,-2.274741913043482,-0.31779482608695675,-9.851479659215268,-1.271179304347828,-9.851479659215268,-2.358372130434786
600,300.5,1.0266,15.3017,5.2062,63.88,-1.6765043478260893,-2.2800459130434816,-0.31853582608695685,-9.874450286262169,-1.2741433043478279,-9.874450286262167,-2.3638711304347857
601,301.0,1.0581,15.3776,5.3349,65.458,-1.6006043478260903,-2.176821913043483,-0.3041148260869573,-9.427406544503238,-1.2164593043478287,-9.427406544503238,-2.2568521304347873
602,301.5,1.0794,15.429,5.422,66.527,-1.5492043478260893,-2.1069179130434814,-0.2943488260869569,-9.124665459833809,-1.1773953043478278,-9.124665459833809,-2.184378130434786
603,302.0,1.1144,15.5132,5.5648,68.279,-1.4650043478260901,-1.9924059130434828,-0.27835082608695716,-8.628735511795576,-1.1134033043478284,-8.628735511795574,-2.065656130434787
604,302.5,1.1392,15.5727,5.6657,69.517,-1.4055043478260902,-1.911485913043483,-0.26704582608695704,-8.278286201721048,-1.0681833043478286,-8.278286201721048,-1.981761130434787
