,Sample ID,Depth (m),APcomp Depth (m),Cwu d18O (VPDB),Cwu d13C (VPDB),n specimens G. trunc,Gtrunc d18O (VDPB),Gtrunc d13C (VPDB),sample weight (g),IRD #/g,IRD MAR ,SS mean,SS Std
62,MD02-2588-62.5,0.625,0.625,4.485965312,-0.105400025,,2.747297485,0.762296212,,2.562938837,6.255541695,23.8308,
63,MD02-2588-63.5,0.635,0.635,4.436476354,-0.095637545,,2.901622894,0.862665239,,2.847130968,6.949189044,22.2902,
64,MD02-2588-64.5,0.645,0.645,4.448811502,0.035972831,,2.81017115,0.692624455,,1.606619271,3.921386534,21.8696,
65,MD02-2588-65.5,0.655,0.655,4.365620391,-0.031016254,,2.947263739,0.903127178,,2.299511354,4.901649757,23.9284,
66,MD02-2588-66.5,0.665,0.665,4.332783002,0.101376707,,2.855839366,0.630537644,,3.391459175,6.416495082,22.3333,
67,MD02-2588-67.5,0.675,0.675,4.375357652,0.12449487,,2.938191517,0.847261112,,5.014515703,9.487248316,23.4977,
68,MD02-2588-68.5,0.685,0.685,4.421307632,0.060168335,,2.880862499,0.798621349,,2.808577865,5.31370868,24.7325,
69,MD02-2588-69.5,0.695,0.695,4.330902228,0.097840826,,2.904823861,0.830791291,,4.048469173,7.659529776,27.3683,
70,MD02-2588-70.5,0.705,0.705,4.286950742,0.09505519,,2.954913011,0.884370329,,1.767695367,3.344403705,,
71,MD02-2588-71.5,0.715,0.715,4.41124144,0.063499443,,2.823635698,0.771112411,,3.663786523,6.931726727,20.3398,
72,MD02-2588-72.5,0.725,0.725,4.108888416,0.093047864,,2.852308669,0.870859345,,8.698230701,16.45667886,21.6242,
73,MD02-2588-73.5,0.735,0.735,4.296365585,0.124753158,,2.977185115,0.959449658,,4.800768123,9.082847075,26.1867,
74,MD02-2588-74.5,0.745,0.745,4.394216237,0.082552052,,2.74307746,0.821195571,,6.943997943,13.13774583,24.7477,
75,MD02-2588-75.5,0.755,0.755,4.388185467,0.103990714,,3.254043432,0.98562435,,3.948545516,11.43118492,19.3234,
76,MD02-2588-76.5,0.765,0.765,4.261908635,0.075751365,,2.960357646,0.866789528,,3.340690807,20.58542736,26.2275,
77,MD02-2588-77.5,0.775,0.775,4.327770402,0.07920847,,2.761233275,0.950026972,,2.664180099,16.41675003,27.4945,
78,MD02-2588-78.5,0.785,0.785,4.378979999,0.084128405,,3.495095725,0.94539017,,2.1915235,13.50422725,22.9312,
79,MD02-2588-79.5,0.795,0.795,4.369340487,0.145230557,,2.972202662,1.03452483,,1.22492727,7.548035062,28.0964,
80,MD02-2588-80.5,0.805,0.805,4.280277899,0.098703377,,3.357827333,0.616555866,,3.395297513,20.92191537,22.2835,
81,MD02-2588-81.5,0.815,0.815,4.306550281,-0.010134102,,2.901525895,0.963518672,,4.507938612,27.77804,26.1398,
82,MD02-2588-82.5,0.825,0.825,4.230773567,0.057578887,,2.973889116,1.044266127,,2.582235394,15.91180454,28.2438,
83,MD02-2588-83.5,0.835,0.835,4.311932861,0.112861084,,2.815487782,0.852589584,,2.017654477,12.43284161,25.6583,
84,MD02-2588-84.5,0.845,0.845,4.29026777,0.159965967,,2.757321746,0.981140919,,0.662855249,4.084532023,23.9918,
85,MD02-2588-85.5,0.855,0.855,4.302494345,0.15392282,,2.966806222,0.698838961,,3.729277744,14.1827554,29.2671,
86,MD02-2588-86.5,0.865,0.865,4.276930934,0.153628932,,2.748558472,0.802598833,,1.865073583,5.129397974,22.8383,
87,MD02-2588-87.5,0.875,0.875,4.378236367,0.023740077,,2.761136283,0.798474746,,2.833801944,7.793632425,22.5603,
88,MD02-2588-88.5,0.885,0.885,4.281332611,0.149288732,,,,,3.836713967,10.55188011,22.1346,
89,MD02-2588-89.5,0.895,0.895,4.317657734,0.229149576,,2.829305653,0.94638834,,3.029006025,8.330490288,25.7631,
90,MD02-2588-90.5,0.905,0.905,4.266537045,0.164771428,,2.684761198,0.904654023,,1.637130111,4.502498964,26.2417,
91,MD02-2588-91.5,0.915,0.915,4.201538607,-0.002936529,,2.816069776,0.943754887,,1.923473243,5.290010993,25.2293,
92,MD02-2588-92.5,0.925,0.925,4.216286342,0.154733034,,2.72728611,0.974058271,,1.736326429,4.775312541,28.5451,
93,MD02-2588-93.5,0.935,0.935,4.171330444,0.107320162,,2.683639755,0.996926765,,1.907385822,5.245766741,21.0059,
94,MD02-2588-94.5,0.945,0.945,4.241950399,0.12457811,,2.769831505,0.822262338,,1.283532281,3.530020446,26.7512,
95,MD02-2588-95.5,0.955,0.955,4.251827253,0.257913543,,2.699379979,0.721606066,,3.117172279,4.896833462,23.3905,
96,MD02-2588-96.5,0.965,0.965,4.342095545,0.161212218,,2.10219099,0.670824362,,3.07652865,3.382535894,25.9304,
97,MD02-2588-97.5,0.975,0.975,4.111323706,0.298382048,,2.604997124,0.843775379,,4.263256062,4.687301271,22.3949,
98,MD02-2588-98.5,0.985,0.985,4.161939096,0.282993749,,2.637197406,0.809770254,,4.759810642,5.233245705,27.5855,
99,MD02-2588-99.5,0.995,0.995,4.040208999,0.342980335,,2.099560241,0.720712695,,2.587973114,2.84538613,25.2644,
100,MD02-2588-100.5,1.005,1.005,4.111870614,0.390682085,,2.56443671,0.764559606,,3.181456653,3.497900571,21.1289,
101,MD02-2588-101.5,1.015,1.015,4.034824682,0.276580828,,2.623774471,0.601052858,,4.010918612,4.40986505,24.9228,
102,MD02-2588-102.5,1.025,1.025,4.062224193,0.331678199,,2.380544266,0.693704252,,4.577228289,5.032502779,25.5782,
103,MD02-2588-103.5,1.035,1.035,4.029421246,0.276869459,,2.535068199,0.743310093,,12.07807614,13.27942324,26.8807,
104,MD02-2588-104.5,1.045,1.045,4.062008322,0.234957571,,2.862114433,0.829921439,,3.236091943,3.557970166,23.3142,
105,MD02-2588-105.5,1.055,1.055,3.984878092,0.270471155,,2.537682646,0.873709707,,10.10211925,15.6540884,19.747,
106,MD02-2588-106.5,1.065,1.065,4.080401618,0.204308097,,2.585600152,0.909458907,,11.47647042,30.11127698,21.8989,
107,MD02-2588-107.5,1.075,1.075,3.953986814,0.264616971,,2.867260201,0.935470659,,13.17892356,34.57807173,20.8152,
108,MD02-2588-108.5,1.085,1.085,4.1143067,0.29958561,,2.667166945,0.930968009,,21.2712079,55.8101236,23.2751,
109,MD02-2588-109.5,1.095,1.095,4.02695559,0.372721867,,2.77300222,1.015253287,,32.75832026,85.94932227,22.9044,
110,MD02-2588-110.5,1.105,1.105,4.102560277,0.42592598,,3.02504667,0.960717611,,,,23.992,
111,MD02-2588-111.5,1.115,1.115,4.061687514,0.487366703,,2.875406748,0.786933997,,33.20522675,87.12188879,23.65,
112,MD02-2588-112.5,1.125,1.125,4.046328618,0.282424692,,2.917109309,0.875203338,,31.03448276,81.42642048,26.6888,
113,MD02-2588-113.5,1.135,1.135,3.909706481,0.40962122,,3.006333393,0.86454513,,18.14008174,47.59486198,24.0692,
114,MD02-2588-114.5,1.145,1.145,3.956587359,0.290468597,,2.499473464,0.871424929,,13.46093175,35.31798797,22.879,
115,MD02-2588-115.5,1.155,1.155,4.11708209,0.223288698,,2.836710651,0.997191373,,6.252066488,16.40379828,23.3092,
116,MD02-2588-116.5,1.165,1.165,3.958265978,0.371115917,,2.728422467,0.823949956,,8.739297313,22.92964582,26.0021,
117,MD02-2588-117.5,1.175,1.175,3.976612808,0.473343838,,2.966764452,0.811157197,,10.45584274,27.43341507,25.7791,
118,MD02-2588-118.5,1.185,1.185,4.008808168,0.424388588,,2.652327658,0.664836726,,5.292437227,13.88598039,22.7583,
119,MD02-2588-119.5,1.195,1.195,3.990279595,0.394195735,,2.963564718,0.872452066,,,,21.5983,
120,MD02-2588-120.5,1.205,1.205,3.995065124,0.413423757,,3.016136018,0.820074448,,7.83238692,20.55014855,23.6057,
121,MD02-2588-121.5,1.215,1.215,3.940056967,0.364789413,,2.859986499,0.547608781,,6.281078252,16.47991761,25.5068,
122,MD02-2588-122.5,1.225,1.225,3.956608075,0.382158018,,2.925564917,0.677649529,,7.538764671,19.77976004,25.8325,
123,MD02-2588-123.5,1.235,1.235,3.895020463,0.291896086,,2.771186767,0.958817634,,3.4769759,9.122681498,24.854,
124,MD02-2588-124.5,1.245,1.245,3.899985703,0.364374153,,,,,0.428678598,1.124741278,25.0871,
125,MD02-2588-125.5,1.255,1.255,3.852381655,0.062163427,,2.930995304,0.749443314,,0,0,26.8182,
126,MD02-2588-126.5,1.265,1.265,3.973411928,0.35102207,,2.983057545,0.85727817,,1.038286827,2.724194903,26.7345,
127,MD02-2588-127.5,1.275,1.275,3.989666591,0.242235732,,2.85024345,0.852717189,,1.260735955,3.307843625,22.3889,
128,MD02-2588-128.5,1.285,1.285,4.100994417,0.349430657,,2.783024933,1.115732899,,1.14563941,3.005860193,24.1355,
129,MD02-2588-129.5,1.295,1.295,4.070334868,0.168795087,,2.605947842,0.722605422,,1.161074962,3.046359071,21.311,
130,MD02-2588-130.5,1.305,1.305,3.980384792,0.42439043,,2.846436418,1.022763516,,1.505740636,3.950672261,20.8672,
131,MD02-2588-131.5,1.315,1.315,4.097068697,0.192677722,,2.657971535,0.71368304,,0.870164244,2.28308492,24.2122,
132,MD02-2588-132.5,1.325,1.325,3.997375406,0.381382409,,2.785344562,0.875881763,,1.061289467,2.784547854,25.9585,
133,MD02-2588-133.5,1.335,1.335,3.946741968,0.263575569,,2.5113384,0.977786759,,2.099492623,5.508523226,24.7499,
134,MD02-2588-134.5,1.345,1.345,3.962277644,0.447543412,,2.872758839,0.63680667,,1.314276327,3.448319652,26.7552,
135,MD02-2588-135.5,1.355,1.355,4.047705317,0.383261928,,2.662141791,0.826175581,,3.282808853,8.613237608,24.0441,
136,MD02-2588-136.5,1.365,1.365,4.074387364,0.255913289,,2.638821079,0.935855249,,2.018220042,5.295285088,20.8661,
137,MD02-2588-137.5,1.375,1.375,4.039295584,0.409876703,,2.444771626,0.929902322,,0.896484101,2.352141389,20.9292,
138,MD02-2588-138.5,1.385,1.385,3.970321999,0.314331292,,2.599781915,0.807281485,,0.618094723,1.621719982,24.4706,
139,MD02-2588-139.5,1.395,1.395,3.934704974,0.217161533,,2.38601716,0.773374576,,1.472166846,3.862583357,21.4465,
140,MD02-2588-140.5,1.405,1.405,3.890768582,0.430079542,,2.27673753,0.477142652,,,,23.9829,
141,MD02-2588-141.5,1.415,1.415,3.891316491,0.412559405,,2.727655366,0.475575387,,0.983163328,2.579565162,,
142,MD02-2588-142.5,1.425,1.425,3.836661193,0.442846024,,2.490489678,0.830873169,,0.448053766,1.175576686,26.9937,
143,MD02-2588-143.5,1.435,1.435,3.837745567,0.380490955,,2.413769096,0.742653987,,0.954016409,2.503091219,26.7576,
144,MD02-2588-144.5,1.445,1.445,3.778512147,0.420644474,,2.595671366,0.649948395,,0.21873462,0.57390282,22.063,
145,MD02-2588-145.5,1.455,1.455,3.869413725,0.194062445,,2.352935333,0.725417525,,0.217214228,0.569913704,23.7353,
146,MD02-2588-146.5,1.465,1.465,3.778716191,0.231455041,,2.526983472,0.471593236,,1.072146527,2.813033959,26.0555,
147,MD02-2588-147.5,1.475,1.475,3.797895334,0.335772635,,2.429107161,0.810328525,,0.658707287,1.728276799,23.3962,
148,MD02-2588-148.5,1.485,1.485,3.799576916,0.288451708,,2.463728518,0.604996307,,0.443532738,1.163714682,25.5162,
149,MD02-2588-149.5,1.495,1.495,3.784102181,0.157841497,,2.368950229,0.694314213,,0.693661667,1.81998801,26.0157,
150,MD02-2588-150.5,1.505,1.505,3.976310738,0.04865257,,2.39346209,0.71906388,,,,22.7533,
151,MD02-2588-151.5,1.515,1.515,3.968569598,0.162426609,,2.220106875,0.759574961,,2.335270546,6.127143247,25.9752,
152,MD02-2588-152.5,1.525,1.525,3.906293421,0.184845876,,2.681075095,0.792003703,,1.09244845,2.866300932,26.4257,
153,MD02-2588-153.5,1.535,1.535,4.028085878,0.145101022,,2.540856874,0.542605909,,4.142573574,10.86903688,24.2862,
154,MD02-2588-154.5,1.545,1.545,3.965543986,0.204030893,,2.962673933,0.867307361,,1.58044203,4.146669312,22.3942,
155,MD02-2588-155.5,1.555,1.555,3.898580418,0.22875881,,2.908239884,0.570479492,,2.906976744,7.627151789,21.6715,
156,MD02-2588-156.5,1.565,1.565,3.82225804,0.405143342,,2.543331261,0.63187323,,1.588667505,4.168250822,25.4196,
157,MD02-2588-157.5,1.575,1.575,3.899527771,0.303164142,,2.920792657,0.697776164,,2.880806626,7.558488197,27.7309,
158,MD02-2588-158.5,1.585,1.585,3.939143644,0.244998733,,2.865184037,0.632316326,,3.442079421,9.031122202,27.8929,
159,MD02-2588-159.5,1.595,1.595,3.933490649,0.304169064,,2.697927074,0.527589587,,2.290698443,6.010197626,27.1182,
160,MD02-2588-160.5,1.605,1.605,3.922273873,-0.047374984,,2.524027724,0.814634521,,3.83355962,10.05826454,24.2463,
161,MD02-2588-161.5,1.615,1.615,3.871518555,0.10605882,,2.431114247,0.67392482,,1.509611983,3.960829668,24.177,
162,MD02-2588-162.5,1.625,1.625,3.817687954,0.217365825,,3.080072142,0.810909977,,,,28.8098,
163,MD02-2588-163.5,1.635,1.635,3.861217079,0.090125952,,2.460011397,0.643307801,,3.943743657,10.34735883,25.3236,
164,MD02-2588-164.5,1.645,1.645,3.74917453,0.063590508,,3.329964663,0.752149482,,5.092038598,13.36018645,27.975,
165,MD02-2588-165.5,1.655,1.655,3.907020307,0.186139545,,3.247544814,0.487590218,,4.407427812,11.5639456,23.5926,
166,MD02-2588-166.5,1.665,1.665,4.114175011,-0.167296044,,4.082471748,0.656669899,,3.512664078,9.216318006,28.3212,
167,MD02-2588-167.5,1.675,1.675,4.010157394,0.036693208,,3.737269035,0.688644853,,3.739859755,9.81242044,29.658,
168,MD02-2588-168.5,1.685,1.685,4.172218694,-0.068129322,,3.752758581,0.945516161,,3.411877599,8.951880467,22.4274,
169,MD02-2588-169.5,1.695,1.695,4.187732381,-0.113977816,,3.731738094,0.623306532,,5.367490088,14.0828996,27.8978,
170,MD02-2588-170.5,1.705,1.705,4.166775742,-0.077643138,,4.25890438,0.550571188,,,,22.8915,
171,MD02-2588-171.5,1.715,1.715,4.075777284,0.001240507,,3.846938708,0.808220162,,3.202857935,8.403467168,24.9756,
172,MD02-2588-172.5,1.725,1.725,4.150310232,-0.097648385,,3.727545495,0.978633314,,3.741354272,9.816341663,25.6368,
173,MD02-2588-173.5,1.735,1.735,4.168710137,-0.151543236,,3.602873981,0.847395104,,2.697025492,7.076294246,28.7926,
174,MD02-2588-174.5,1.745,1.745,4.134671209,-0.006518645,,3.521258999,0.841389742,,6.460674157,16.95113061,26.6722,
175,MD02-2588-175.5,1.755,1.755,4.089543771,-0.207909285,,3.432796532,0.949278462,,,,27.3833,
176,MD02-2588-176.5,1.765,1.765,3.995987116,0.047914981,,3.553129368,0.877111465,,4.525455688,11.87362008,27.5705,
177,MD02-2588-177.5,1.775,1.775,4.133423993,-0.055356751,,4.146100009,0.577701452,,4.601479047,12.07308563,27.4402,
178,MD02-2588-178.5,1.785,1.785,4.153253132,-0.06414031,,4.150561747,0.860243773,,5.187086316,13.60956697,24.7087,
179,MD02-2588-179.5,1.795,1.795,4.075858639,0.048116692,,3.414855124,0.838250458,,7.618270245,19.98836201,28.5611,
180,MD02-2588-180.5,1.805,1.805,4.211597541,-0.066534644,,3.697164755,1.025476372,,4.293326178,11.26457255,25.1812,
181,MD02-2588-181.5,1.815,1.815,4.108720406,-0.065076187,,3.243919302,0.828366364,,3.278895265,8.602969368,26.9491,
182,MD02-2588-182.5,1.825,1.825,4.17505538,-0.134788827,,3.63632258,0.901307267,,3.393382903,8.90335519,26.1682,
183,MD02-2588-183.5,1.835,1.835,4.186421698,0.049664165,,3.887061991,0.869961739,,7.34735242,19.27754402,29.869,
184,MD02-2588-184.5,1.845,1.845,4.144982852,-0.128050684,,3.56421724,0.990887463,,3.542435424,9.294430284,25.8471,
185,MD02-2588-185.5,1.855,1.855,4.158223312,-0.150277913,,3.380584651,0.937569648,,5.051435186,13.25365364,25.7522,
186,MD02-2588-186.5,1.865,1.865,4.098012378,-0.008356582,,3.530471263,0.868808961,,6.254162203,16.40929689,21.3025,
187,MD02-2588-187.5,1.875,1.875,4.037840203,0.111240878,,3.745050619,0.883729904,,2.175620958,5.708264203,22.7724,
188,MD02-2588-188.5,1.885,1.885,4.072198683,-0.051829366,,3.513016447,0.973447677,,3.577158789,9.385535372,22.3909,
189,MD02-2588-189.5,1.895,1.895,4.048326551,0.035273189,,3.487991691,0.760532636,,12.00486404,31.49764456,26.4348,
190,MD02-2588-190.5,1.905,1.905,4.004016157,0.052191156,,3.709036163,0.835278878,,15.68947906,41.16511717,29.4831,
191,MD02-2588-191.5,1.915,1.915,4.047755696,0.229073309,,4.095081007,0.720232232,,15.78032132,41.40346365,26.5485,
192,MD02-2588-192.5,1.925,1.925,4.000617786,0.384434033,,3.175517005,0.974552705,,23.71982698,62.23466397,26.0536,
193,MD02-2588-193.5,1.935,1.935,3.917516563,0.274092285,,2.949578324,0.953455608,,29.79820205,78.18274107,22.9324,
194,MD02-2588-194.5,1.945,1.945,3.753430042,0.393574096,,3.031489771,0.953656492,,16.91766925,44.38756916,25.3166,
195,MD02-2588-195.5,1.955,1.955,3.90097074,0.501104651,,2.827064159,0.888572192,,14.4121758,37.81380525,22.6518,
196,MD02-2588-196.5,1.965,1.965,3.842107826,0.382126178,,2.27224584,0.581967396,,6.128507134,16.07961063,23.5309,
197,MD02-2588-197.5,1.975,1.975,3.750061197,0.36812987,,2.568320775,0.899563328,,6.589577063,17.28933834,23.1784,
198,MD02-2588-198.5,1.985,1.985,3.795798917,0.383824285,,2.473199358,0.642920244,,2.197265625,5.765054185,22.39,
199,MD02-2588-199.5,1.995,1.995,3.720638168,0.532123304,,2.978305626,1.076218195,,,,24.0355,
200,MD02-2588-200.5,2.005,2.005,3.712184415,0.27017407,,2.500497886,1.006174317,,,,22.987,
201,MD02-2588-201.5,2.015,2.015,3.696806128,0.289384799,,3.125929478,1.172106498,,0.6051895,1.587860029,21.9163,
202,MD02-2588-202.5,2.025,2.025,3.681308924,0.35406497,,3.199508557,1.049504521,,,,24.322,
203,MD02-2588-203.5,2.035,2.035,3.82693443,0.409290239,,3.140420698,1.102956937,,2.685915729,7.047145115,23.6852,
204,MD02-2588-204.5,2.045,2.045,,,,2.98849239,0.921501634,,,,21.6081,
205,MD02-2588-205.5,2.055,2.055,3.672344115,0.503148118,,2.932158959,1.096204393,,1.734166697,4.605613323,20.2796,
206,MD02-2588-206.5,2.065,2.065,3.666932522,0.578085703,,2.85710325,1.141354061,,,,22.9296,
207,MD02-2588-207.5,2.075,2.075,3.589730245,0.725967286,,2.672954941,1.249771397,,1.569286815,4.382897188,23.9259,
208,MD02-2588-208.5,2.085,2.085,3.649644836,0.689427794,,2.818865834,0.980719597,,,,20.6385,
209,MD02-2588-209.5,2.095,2.095,3.571467739,0.655273526,,2.51123671,0.87423441,,2.437403058,6.807478979,21.6868,
210,MD02-2588-210.5,2.105,2.105,3.473906563,0.606530804,,2.845757619,0.995828736,,1.664963863,4.650115811,22.9119,
211,MD02-2588-211.5,2.115,2.115,3.594343843,0.697148359,,2.969189019,1.034398208,,1.972994636,5.510422032,,
212,MD02-2588-212.5,2.125,2.125,3.571969696,0.520449676,,2.500831153,1.147399493,,,,19.697,
213,MD02-2588-213.5,2.135,2.135,3.464323809,0.481570937,,1.914386155,0.86585721,,1.374664925,3.839333242,19.4627,
214,MD02-2588-214.5,2.145,2.145,3.545154494,0.434718281,,2.336306106,0.978271302,,,,19.9336,
215,MD02-2588-215.5,2.155,2.155,3.461294053,0.548285923,,2.644280936,1.163091888,,2.447647539,6.836091025,21.4032,
216,MD02-2588-216.5,2.165,2.165,3.503988047,0.560885231,,2.797950818,0.988562158,,,,21.5529,
217,MD02-2588-217.5,2.175,2.175,3.566392683,0.527575146,,3.111749621,1.066944307,,,,20.83,
218,MD02-2588-218.5,2.185,2.185,3.54104988,0.60539197,,3.129307457,1.144371536,,2.005326649,5.600722854,22.2659,
219,MD02-2588-219.5,2.195,2.195,3.525882874,0.702511912,,2.993531677,1.113559626,,,,21.7853,
220,MD02-2588-220.5,2.205,2.205,3.550134508,0.565895355,,3.089090426,1.157843123,,,,20.2077,
221,MD02-2588-221.5,2.215,2.215,3.570515642,0.64609546,,2.873588354,1.0512485,,2.983590254,8.332937743,20.7815,
222,MD02-2588-222.5,2.225,2.225,3.586649053,0.507362319,,2.961236438,0.982366774,,,,19.6019,
223,MD02-2588-223.5,2.235,2.235,3.460930797,0.678927429,,2.89227795,1.105159508,,,,21.2704,
224,MD02-2588-224.5,2.245,2.245,3.491261387,0.601201923,,2.578693426,0.949112291,,1.034393587,2.888981605,21.041,
225,MD02-2588-225.5,2.255,2.255,3.394028148,0.675756723,,2.850863732,1.066794751,,,,24.46,
226,MD02-2588-226.5,2.265,2.265,3.349711562,0.56787012,,2.916139482,0.989924413,,,,22.1314,
227,MD02-2588-227.5,2.275,2.275,3.426073017,0.662254338,,3.009933102,0.977207346,,0.630401093,1.76066169,22.8687,
228,MD02-2588-228.5,2.285,2.285,3.40997852,0.530296478,,3.011861407,1.033526173,,,,21.7975,
229,MD02-2588-229.5,2.295,2.295,3.305938693,0.550226018,,2.792650691,1.171701067,,,,24.2572,
230,MD02-2588-230.5,2.305,2.305,3.40364732,0.779879188,,2.742289349,0.947481773,,0.593031875,1.656292345,21.531,
231,MD02-2588-231.5,2.315,2.315,3.36227837,0.638424644,,2.23250843,0.902236429,,,,21.483,
232,MD02-2588-232.5,2.325,2.325,3.445026965,0.560263508,,2.208347884,1.034265038,,,,23.4535,
233,MD02-2588-233.5,2.335,2.335,3.353832035,0.558490782,,2.980095247,1.009282086,,0.212280422,0.592882867,21.9018,
234,MD02-2588-234.5,2.345,2.345,3.3116433,0.687750593,,2.606917554,1.060355944,,,,21.034,
235,MD02-2588-235.5,2.355,2.355,,,,2.670622717,1.020796799,,,,21.521,
236,MD02-2588-236.5,2.365,2.365,3.390372775,0.603813293,,2.538365818,1.165225542,,,,24.92,
237,MD02-2588-237.5,2.375,2.375,3.262188832,0.593780339,,2.514770317,0.974649591,,,,22.3122,
238,MD02-2588-238.5,2.385,2.385,3.282374294,0.568759104,,2.379299696,0.855275051,,1.203912716,3.362435475,22.6409,
239,MD02-2588-239.5,2.395,2.395,3.218010162,0.655221499,,,,,,,23.1931,
240,MD02-2588-240.5,2.405,2.405,3.255763455,0.451749797,,2.414464571,0.930592222,,0.257541126,0.719292526,23.3416,
241,MD02-2588-241.5,2.415,2.415,3.428386142,0.570762794,,2.149803407,0.84696911,,0.12749004,0.35606986,23.2127,
242,MD02-2588-242.5,2.425,2.425,3.37862262,0.56018976,,2.775098976,1.041455774,,,,22.9966,
243,MD02-2588-243.5,2.435,2.435,3.36431493,0.480131221,,2.74053775,0.753794823,,0.599101348,1.673243914,20.0838,
244,MD02-2588-244.5,2.445,2.445,3.327612404,0.350285486,,2.149151952,0.624600536,,,,20.826,
245,MD02-2588-245.5,2.455,2.455,3.432636793,0.641672446,,2.590933748,1.118916567,,,,23.056,
246,MD02-2588-246.5,2.465,2.465,3.306209269,0.344611505,,2.703537745,1.200393236,,,,22.8687,
247,MD02-2588-247.5,2.475,2.475,3.402676611,0.46874424,,2.28298622,0.906872829,,,,20.6474,
248,MD02-2588-248.5,2.485,2.485,3.271516642,0.496136784,,2.201911671,1.007310001,,0.619658671,1.730658935,22.6479,
249,MD02-2588-249.5,2.495,2.495,3.470771486,0.416735679,,2.391482491,1.059286975,,,,22.4524,
250,MD02-2588-250.5,2.505,2.505,3.543064304,0.412312349,,2.222764263,1.174816731,,,,21.6131,
251,MD02-2588-251.5,2.515,2.515,3.51449294,0.269973517,,2.386259336,0.755460455,,,,24.099,
252,MD02-2588-252.5,2.525,2.525,3.577197366,0.421350937,,2.330737262,0.674791369,,,,21.6932,
253,MD02-2588-253.5,2.535,2.535,3.319491468,0.431713505,,2.266320526,0.831759544,,0.650582814,1.817027682,20.069,
254,MD02-2588-254.5,2.545,2.545,3.500178937,0.494769904,,2.680940329,0.927684961,,,,20.6906,
255,MD02-2588-255.5,2.555,2.555,3.444314099,0.320747598,,2.462629595,0.746882463,,,,21.0529,
256,MD02-2588-256.5,2.565,2.565,3.546658448,0.30515416,,2.95232961,0.678769285,,,,22.7873,
257,MD02-2588-257.5,2.575,2.575,3.689773039,0.357679204,,2.704022689,1.274700733,,2.051913409,5.730836086,20.5344,
258,MD02-2588-258.5,2.585,2.585,3.65904579,0.37011839,,2.97820841,1.133325757,,3.655471784,10.2094511,21.2739,
259,MD02-2588-259.5,2.595,2.595,3.670171165,0.550771773,,2.778521031,0.988664806,,5.291151101,14.77777743,21.0287,
260,MD02-2588-260.5,2.605,2.605,3.682565748,0.494411276,,3.06383761,1.058391594,,0.818256205,2.285326548,20.4492,
261,MD02-2588-261.5,2.615,2.615,3.62543027,0.36778583,,2.75987456,0.951427592,,,,19.8977,
262,MD02-2588-262.5,2.625,2.625,3.555610087,0.585534165,,2.816723674,1.127248307,,,,21.6747,
263,MD02-2588-263.5,2.635,2.635,3.617562357,0.413700952,,2.748883391,0.883051453,,0,0,20.0378,
264,MD02-2588-264.5,2.645,2.645,3.647888218,0.356190881,,2.754122317,0.586046225,,,,21.223,
265,MD02-2588-265.5,2.655,2.655,3.636625582,0.522974928,,2.912182891,1.018306682,,,,21.2752,
266,MD02-2588-266.5,2.665,2.665,3.615269685,0.590690774,,3.153072366,0.831272527,,,,19.6037,
267,MD02-2588-267.5,2.675,2.675,3.568566522,0.511270719,,2.572238828,1.03517335,,,,20.4432,
268,MD02-2588-268.5,2.685,2.685,3.616095297,0.62290719,,3.083531002,1.004354853,,1.002380654,2.79957195,18.8265,
269,MD02-2588-269.5,2.695,2.695,3.575653447,0.361640766,,2.763682678,1.071798829,,,,18.1694,
270,MD02-2588-270.5,2.705,2.705,3.617165179,0.407204744,,2.790772151,1.234325539,,,,21.8315,
271,MD02-2588-271.5,2.715,2.715,3.563064794,0.488845856,,2.811075143,1.094852468,,,,20.0344,
272,MD02-2588-272.5,2.725,2.725,3.579797499,0.471816708,,2.819982962,0.827122159,,,,20.6747,
273,MD02-2588-273.5,2.735,2.735,3.528982006,0.463110238,,2.635654965,1.009088269,,1.128694712,3.152357382,18.8483,
274,MD02-2588-274.5,2.745,2.745,3.569550282,0.524221498,,2.834216835,1.213527,,,,20.424,
275,MD02-2588-275.5,2.755,2.755,3.44703307,0.66033586,,2.459720486,0.718106341,,,,19.0855,
276,MD02-2588-276.5,2.765,2.765,3.525309986,0.501116723,,2.574694023,0.881852778,,,,18.7452,
277,MD02-2588-277.5,2.775,2.775,3.562734638,0.565648857,,2.586848549,0.750661145,,,,20.0815,
278,MD02-2588-278.5,2.785,2.785,3.558440252,0.574593367,,2.419732444,0.957904752,,0.311284047,0.869392363,18.1872,
279,MD02-2588-279.5,2.795,2.795,3.448106889,0.590708438,,2.546251088,1.020478444,,,,19.4616,
280,MD02-2588-280.5,2.805,2.805,,,,2.662485383,0.710936532,,,,19.5958,
281,MD02-2588-281.5,2.815,2.815,,,,2.283712544,0.77744386,,,,19.996,
282,MD02-2588-282.5,2.825,2.825,3.354504463,0.578695074,,2.700691681,0.774689692,,0.195460431,0.545905928,20.3673,
283,MD02-2588-283.5,2.835,2.835,3.407671395,0.494273568,,,,,,,19.7052,
284,MD02-2588-284.5,2.845,2.845,3.320144548,0.59651422,,2.38679882,0.603001852,,,,21.1058,
285,MD02-2588-285.5,2.855,2.855,3.266101612,0.613459817,,2.212474394,0.827965908,,,,21.5854,
286,MD02-2588-286.5,2.865,2.865,3.433883198,0.639378219,,2.342803149,0.930786039,,0,0,21.6226,
